pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
GO_BASOLATERAL_PLASMA_MEMBRANE	0.00103412616339193	0.0574801489705572	0.467811967622309	1.54505051637923	0	170	ANXA1 PDPN LEPR STK39 ANK3 P2RY1 MSN CD44 ENPP1 CADM1 AQP5 VSIG1 CD38 SLC14A1 ATP2B4 MET TGFA CDH16 ABCC1 DST ERBIN CASK CTNNB1 CDH17 DLG1 SHROOM4 STX2 MYO1C ATP7A ANK2 DISP1 SLC29A1 SLC4A4 CLDN1 ATP2B1 SLC4A7 ANXA2 ITGA6 SLC16A10 ARRB1 OTOF IDE TFRC PALM HEPH CD34 CDH2 CLDN7 PKD2 SYNJ2BP ST14 LIN7C PDZD11 PKD1 DLG3 ADAM9 LRP1 ANK1 SLC40A1 DAG1 TACSTD2 ITGA3 LDLR B4GALT1 DSTYK EPS15
GO_OXIDOREDUCTASE_COMPLEX	0.021978021978022	0.18710864157525	-0.413937517997259	-1.70949712553878	1	94	CYBA NDUFA3 NDUFS3 NDUFC1 GPD1 NDUFA2 NDUFB10 NDUFA13 NDUFV3 NDUFB7 NDUFS5 NDUFA12 NDUFS2 NDUFA9 NDUFB2 UQCRC1 NDUFS7 NDUFA1 NDUFS8 NDUFS6 DMAC2 NDUFA4 SDHB BCS1L RRM2 GMPR2 UQCRQ NCF2 CYC1 NDUFB6 NDUFV1 NDUFA8 NDUFB3 MRPS36 UQCR10 PDHB NDUFA10 NDUFV2 NDUFB1 WDR93
GO_LARGE_RIBOSOMAL_SUBUNIT	0.0103092783505155	0.12777257107154	-0.577414811112459	-2.38617936190011	0	93	RPL36 RPL32 MRPL52 RPL41 MRPS18A RPL12 RPL28 MRPL28 MRPL19 RPL11 RPLP1 RPL18 MRPL49 MRPL57 MRPL51 MRPL54 RPL13 MRPL2 RPL35A MRPL11 MRPL37 RPL15 RPL10A RPL6 MRPL33 MRPL24 MRPL42 MRPL44 MRPL58 MRPL46 RPL37A RPL7L1 MRPL20 RPL7 MRPL14 RPL18A RPL22 RPL19 MRPL21 MPV17L2 C12orf65 MRPL41 MRPL43 MRPL34 MRPL38 MRPL22 MRPL35 MRPL4 UBA52 RPL23
GO_INTERCALATED_DISC	0.00889453621346887	0.120094590744719	0.559126127930294	1.54481632743293	6	38	ANK3 GJC1 TMEM65 SLC8A1 VCL PAK1 ITGB1 CTNNB1 DLG1 ANK2 AKAP6 CDH2 VAMP5 ACTN1 OBSL1
GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	0.0454545454545455	0.265742595700904	-0.284207314315883	-1.28149668260972	0	218	SOCS2 GTF2H4 POLR2J POLR1C POLE4 CCNG2 ERCC1 CCNE1 ATG14 PHKG2 ZNRD1 TAF8 POLR3D TADA3 ZNF768 GTF2H3 ERCC3 CISH CCNF CDKN1A CDK1 TP53 POLR2I POLR2D SESN2 GTF2H5 CDK4 CKS2 POLR2H POLRMT UVRAG TBP PAF1 CDK2 POLR2C POLD1 RPRD1A CDK5 CDKN2D CKS1B PCNA TAF5L DNA2 TAF6 PIK3CG POLR1A TAF10 PFKP IKBKB TAF6L GTF2F1 MAD2L2 POLR3C CDK5R1 GTF2F2 POLR2G CCND3 POLR1B MCM3 TAF4B SETD5 TAF3 NRBF2 PFKFB1 ERCC2 POLR2L
GO_PLATELET_ALPHA_GRANULE	0.00576701268742791	0.100370561240767	0.508932731369361	1.54757613517949	4	68	SPARC THBS1 CD109 LHFPL2 PHACTR2 VAMP7 VEGFC APOOL PROS1 PDGFA APP PCDH7 FAM49B TMX3 APLP2 TGFB2 ACTN1 MAGED2 F13A1 SERPINE2 VEGFD PPBP SERPINE1 SCCPDH GAS6 THBS2 TGFB1
GO_U2_TYPE_SPLICEOSOMAL_COMPLEX	0.00900900900900901	0.120386243285303	-0.54073877227466	-2.17830718640944	0	80	LSM3 LSM4 SNRPF SNRPD2 SNRPD1 LSM2 SF3B4 PRPF40B SNRPG PPIL1 XAB2 SNRPC PPIE BUD13 SNRPD3 SNIP1 SNRPB LUC7L SNRNP200 SF3A2 PRPF3 GCFC2 PLRG1 U2AF2 TFIP11 BUD31 YJU2 SRRM2 SMU1 SNRNP40 SF3A1 CCDC12 PRPF19 SNRPA1 RBM22 SF3B5 DHX16 SF3B2 SNRNP70 PRPF31 SF3B3 SNRPN PRPF38A PRPF6 DHX8
GO_MICROBODY_MEMBRANE	0.00359712230215827	0.0832305246422894	0.540008693773192	1.58593248024948	2	55	ACSL1 PNPLA8 ACSL4 PEX13 ACBD5 CAT FAR1 PLAAT3 TMEM135 ABCD1 HMGCR ALDH3A2 SLC25A17 AGPS SYT7 ATAD1 ACOX1 MGST1 ACSL3 PEX5L PXMP2 TTC1 RAB8B
GO_PLATELET_ALPHA_GRANULE_MEMBRANE	0.0029585798816568	0.0776934685564127	0.773481384156095	1.76242696907694	1	14	SPARC CD109 LHFPL2 PHACTR2 PCDH7 TMX3 APLP2
GO_RIBOSOME	0.0416666666666667	0.255034080163765	-0.523250071526534	-2.36228286923769	0	186	RPL36 GADD45GIP1 RPS2 RPS27 RPL32 MRPL52 RPL41 PPARGC1A MRPS18A RPL12 MRPS10 RPL28 MRPS21 MRPS28 MRPL28 MRPS35 RPS21 RPS16 MRPL19 RPL11 MRPS6 RPLP1 RPL18 MRPL49 MRPS18B MRPL57 CHCHD1 MRPS25 METTL17 MRPL51 MRPL54 RPL13 MRPL2 RPS28 RPL35A MRPL11 MRPL37 RPS23 RPS11 RPS12 RPL15 RPS8 MRPS11 MRPS34 RPL10A RPL6 RPS19 RPS26 MRPS16 RPS6 MRPL33 APEX1 DAP3 MRPL24 RPS3 RPS18 MRPS9 MRPS12 RPS9 MRPL42 MRPL44 MRPL58 MRPL46 RPL37A RPL7L1 RPS13 RPS5 EIF2D AURKAIP1 MRPL20 MTG2 RPL7 MRPL14 RPL18A RPL22 RPL19 MRPS14 PTCD3 RPS14 BTF3 MRPS15 MRPL21 MPV17L2 MRPS27 MRPS7 MRPS26 C12orf65 MRPL41 MRPL43 MRPL34
GO_ACTIN_CYTOSKELETON	0.00100300902708124	0.0574801489705572	0.440652825388269	1.50038118842734	0	421	DPYSL3 ANXA1 MYO5C CDH1 MLPH PLS3 TLN2 DDR2 VCAM1 MYO10 KRT19 FLT1 ARHGAP32 MARCKS MYLK ADD2 CARMIL1 IQGAP2 FMN1 MYH9 AMOT SYNPO OPHN1 BAIAP2L1 KALRN PLS1 MYO5A VCL PARVB SPECC1 STK17B NEXN PEAK1 ACTR2 MPRIP MYO6 PTK2 LIMA1 GSN FYB1 FHOD3 RHOU SH3PXD2B AHNAK PAK1 TMOD3 ACTG1 PDXP ARSJ DLC1 CALD1 MYO1E TMOD2 WIPF1 VILL FLNA CDC42BPA ASAP1 ARHGAP6 TWF1 PALLD MYO9A NOX4 MACF1 CASK MICAL2 DAAM1 SPTBN1 NCKAP1 TNNC1 CFL2 MICALL1 SHROOM4 MYO1C CAPN2 SHROOM1 RFLNB ONECUT2 SHROOM2 SCIN SH3PXD2A LSP1 DYNLL2 PDLIM2 MYH10 SORBS2 KLHL2 ADAM8 SIPA1L3 COBL EHBP1 SEPTIN9 SEPTIN7 FAM107A MYO19 FER ANLN CNN2 MYO9B MYO7A EHBP1L1 MYO7B CDH2 MISP GAS2 CIB2 ACTN1 PKD2 LANCL2 RHOQ NF2 MTPN CRK MYO18A CGNL1
GO_GLYCOPROTEIN_COMPLEX	0.0473372781065089	0.271891586830598	0.648516351317305	1.47768612258977	31	14	KRT8 KRT19 SSPN SNTB2 SGCD SGCB SNTA1 DAG1 DMD
GO_RNA_POLYMERASE_COMPLEX	0.010989010989011	0.131198055893074	-0.437410554430303	-1.80643709006314	0	94	GTF2H4 POLR2J POLR1C ERCC1 ZNRD1 TAF8 POLR3D TADA3 ZNF768 GTF2H3 ERCC3 TP53 POLR2I POLR2D GTF2H5 POLR2H POLRMT TBP PAF1 POLR2C RPRD1A TAF5L TAF6 POLR1A TAF10 TAF6L GTF2F1 POLR3C GTF2F2 POLR2G POLR1B MCM3 TAF4B SETD5 TAF3 ERCC2 POLR2L
GO_INO80_TYPE_COMPLEX	0.0449826989619377	0.264877128380552	-0.47121278123322	-1.4295758294608	12	22	ZNHIT1 KAT5 ACTL6A RUVBL2 TFPT ACTR8 INO80E DMAP1
GO_GOLGI_STACK	0.0282301845819761	0.209612323643478	0.432534536390151	1.38068262276367	25	105	CSGALNACT1 SULF1 GALNT3 ST6GAL1 MAN2A1 OCRL FUT9 CANT1 FUT8 TMED3 YIPF6 B4GALT4 GOLPH3 CSGALNACT2 SLC10A7 XYLT1 GALNT1 FUT4 GOLGA5 NSF B4GALT6 MGAT4B TMED2 HACE1 MOB4 RAB27B RAB21 SGMS1 GOLIM4 TOM1L1 GCNT1 GOLGB1 GOLPH3L GOLGA3 LLGL1 USO1 GOSR1 B4GALT5 SAR1B B4GALT1 CHSY3
GO_SITE_OF_POLARIZED_GROWTH	0.00311203319502075	0.0776934685564127	0.446609253311616	1.47099011064315	2	156	DPYSL3 RASGRF1 PTK2B GAP43 MAP2 TIMP2 IGF2BP1 TIAM2 USP9X NECTIN1 MYO5A NIN FMR1 UNC5C MAP1B LRRK2 STMN2 TMOD2 OLFM1 DOCK7 PALLD MYO9A APP CDKL5 MYH10 ACAP3 TIAM1 COBL NGEF ERC2 EXOC3 L1CAM HSP90AA1 ADGRL1 PAFAH1B1 APBB2 NRP1 NEFL PTBP2 C9orf72 SYAP1 FEZ1 AMFR DLG3 DICER1 LRP1 KLC1 WHRN ITGA3 ABI1 MAP3K12 CBL ZPR1 EXOC8 FXR1 EXOC7 SETX SHANK2 SHTN1 NDEL1
GO_ENDOCYTIC_VESICLE	0.00305810397553517	0.0776934685564127	0.433083009001264	1.44347723368009	2	225	SPARC WNT7B SYK CAV1 WNT5A SH3KBP1 COLEC12 APPL2 FMNL1 FZD4 AMOT OCRL RAB38 VIM ANXA3 ROR2 RAB7B FZD2 VAMP7 MYO6 GSN ACTG1 MYO1E IGF2R RABEP1 ITGAV RALA CLTC RAP1A ATP6V0A1 RAB9A MYO1C ATP7A VAMP3 EPN2 RAB10 LAMP2 LPAR1 ENTPD7 RAB11FIP3 AP2A2 CLCN3 PLD1 ADAM8 SYT7 AP2B1 CDC42EP2 ECPAS WLS CAMK2B CEMIP NOSTRIN CLTB HSP90AA1 GOLIM4 HEATR5A STXBP4 DYSF
GO_ANAPHASE_PROMOTING_COMPLEX	0.0301003344481605	0.215353413223866	-0.563379928567512	-1.57584121760517	8	17	UBE2C ANAPC7 CDC20 UBE2S CUL7 FZR1 MAD2L2 ANAPC16 ANAPC5
GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN	0.00321543408360129	0.0788262786383676	-0.66742827717843	-1.82839606633054	0	16	ATP5MF ATP6V0C ATP5ME ATP6V0B ATP5MC3 ATP6V0D1 ATP5PB ATP6V0E1 ATP5PD ATP6V0A4 ATP6V0E2 DMAC2L
GO_CELL_PROJECTION_MEMBRANE	0.0203045685279188	0.179074253971294	0.386449622528992	1.29660388005984	19	258	PDPN RIPOR2 GAP43 TRPM6 PSD4 MYO10 APPL2 AKT2 MSN CD44 ANTXR1 CDHR1 MYO6 LIMA1 PAK1 PDXP DLC1 PSD3 ASAP1 ITGB1 EVC TWF1 ATP6AP2 PLEKHA1 MACF1 CASK CTNNB1 ITGAV PACSIN2 SPTBN1 DLG1 NCKAP1 ATP8B1 MYO1C ATP7A WWC1 CDKL5 ATP2B1 TIAM1 ITGA5 MOSMO SNAP29 KSR1 WLS PLXND1 FAM107A PALM CLTB SLC7A11 EVC2 SLC26A2 PKD2 NF2 ARL13B NME1 PKD1 GNA13 TIRAP ANK1 CYBRD1 PDE9A KCNC3 APC CUBN DMD ADAM17 JCAD BBS5 ITGA3 PLEK2 RAB25 B4GALT1 BBS7 CLASP2 BBS9 EPS15
GO_APICAL_PART_OF_CELL	0.00909090909090909	0.120386243285303	0.397191772935113	1.33968618052288	8	291	ANO1 ANXA1 PDPN STK39 RIPOR2 NOTCH1 TRPM6 DDR2 JAG1 VCAM1 P2RY1 MSN CD44 PLET1 SLC12A2 FZD6 PRKG2 AQP5 NIN TMEM30A FAT4 PARD3B VAMP7 PTEN MYO6 PTK2 SRR CFTR ATP6AP2 MPDZ NOX4 CTNNB1 DYNC2H1 DLG1 ATP8B1 SHROOM4 ATP7A ANK2 VAMP3 ADGRG2 ACVR1 SHROOM1 SLC29A1 SHROOM2 APP CLDN1 PLD1 ATP2B1 SLC4A7 SORBS2 PARD6G PDE4D SIPA1L3 DRAM2 PCM1 SEPTIN7 MTDH MGST1 PRKCI AHCYL1 CD34 RAB27B PKHD1 AMOTL1 ATP6V1A MYO7A MYO7B CDH2 SLC26A2 EPB41L4B
GO_APICAL_JUNCTION_COMPLEX	0.0128755364806867	0.142487334942977	0.448010197064	1.44230180929365	11	116	JAM2 CDH1 CLDN2 ANK3 CCND1 AMOT SYNPO NECTIN1 PMP22 PARD3B KIFC3 MAGI3 MPDZ RAP2C NECTIN3 RAP2B CTNNB1 TGFBR1 DLG1 SHROOM4 CLDN23 SHROOM1 SHROOM2 CLDN1 TBCD PARD6G MTDH PRKCI AMOTL1 CLDN7 EPB41L4B CYTH1 FRMD4A CGNL1 LIN7C PKN2 FBF1 NHS DLG3 CYTH3 APC MICALL2 PATJ RPGRIP1L JUP
GO_MICROBODY	0.00107296137339056	0.0574801489705572	0.502037020413122	1.61318549288109	0	113	XDH EPHX2 ACSL1 MYO5A VIM AKAP11 PNPLA8 ACSL4 TYSND1 PEX13 ACBD5 CAT FAR1 PLAAT3 TMEM135 ABCD1 IDI1 HMGCR ALDH3A2 SLC25A17 ISOC1 VWA8 DNM1L RIDA AGPS ACOX2 TRIM37 SYT7 ATAD1 ACOX1 IDE MGST1 ACSL3 PEX5L PXMP2 PIK3C3 NUDT12 MARC2 TTC1 RAB8B
GO_POSTSYNAPSE	0.00100200400801603	0.0574801489705572	0.408651526905978	1.39810368807084	0	483	PAK3 CDH1 PTK2B GAP43 WNT5A MAP2 ANK3 INSYN1 ARHGAP32 P2RY1 IGF2BP1 ADD2 ABR SYNPO OPHN1 SLC8A1 ADAM10 SLC16A3 EPHA7 EEF2K MYO5A RTN4 DLG5 PLCB1 FMR1 F2R SYNE1 ACTR2 MAP1B PTEN PRKAR2B PTK2 LRRK2 CNKSR2 P2RX7 BNIP3 PALMD PSD3 SNAP47 BSN MAGEE1 FLNA ASAP1 IGSF9B MINK1 ITGB1 PPP1R1B NEDD4 ERBIN EFNB2 TANC2 SLC6A9 MPDZ ABHD17C NECTIN3 MEF2C SSPN CTNNB1 SPTBN1 DLG1 SIPA1L1 ANK2 CANX MECP2 NRCAM LPAR1 LRP8 SLC29A1 DAGLA APP PURA CDKL5 NSF DYNLL2 MAP4 ADGRA1 IGSF11 MYH10 TIAM1 ARRB1 ATAD1 AP2B1 ABHD17B RGS10 DNM1 PALM SHC4 GPHN PRNP CLTB MOB4 CHMP2B FBXO45 SYN1 NPTN FARP1 BAALC ADGRL1 CDH2 ADD3 VPS35 SLC30A1 NRP1 SYNJ2BP NEFL GSK3B MAPK1 PAK2 HNRNPA3 LIN7C ARHGAP44 SYAP1 GRIPAP1
GO_PRECATALYTIC_SPLICEOSOME	0.00555555555555556	0.098792270531401	-0.594567906599122	-2.10941723340239	0	47	LSM3 LSM4 SNRPF SNRPD2 SNRPD1 LSM2 SF3B4 SNRPG BUD13 SNRPD3 SNIP1 SNRPB SNRNP200 SF3A2 PRPF3 SRRM2 SMU1 SF3A1 SNRPA1 SF3B5 DHX16 SF3B2 PRPF31 SF3B3 PRPF38A PRPF6
GO_AXON	0.00100300902708124	0.0574801489705572	0.397943750464449	1.36009126764006	0	498	DPYSL3 CCK SEMA3A RASGRF1 PTK2B NGF GAP43 MAP2 TENM3 ANK3 TIMP2 BACE1 HTR1B SYT13 ADGRL3 MAP6 IGF2BP1 TIAM2 ABR USP9X KIRREL3 OPHN1 NECTIN1 EEA1 ADAM10 MYO5A SEPTIN6 ANXA3 ROR2 CCN3 NIN FMR1 BLVRB NEXN NRG1 UNC5C MAP1B TNFRSF21 LRRK2 GAD2 PAK1 STMN2 ACTG1 VSTM5 MAP1A BDNF SLC9A6 BSN TMOD2 HIF1A ADCY9 OLFM1 MINK1 DOCK7 ATP6AP2 DTNA KIF4A DST PALLD MYO9A NECTIN3 SPTBN1 DLG1 SEPTIN8 DHX36 ANK2 CANX PTPRN NRCAM LRP8 DAGLA PRKCB KIF1C APP CDKL5 MAP4 MYH10 ACAP3 TIAM1 COBL SYT7 RGS10 SNAPIN DNM1 SACS NAV1 NGEF MAP2K4 PALM ERC2 UHMK1 MACO1 EXOC3 L1CAM GLUL ELK1 RAB27B SYN1 HSP90AA1 NPTN RAB21 ADGRL1 TGFB2 PAFAH1B1 APBB2 NRP1 NEFL GSK3B KIF1B MTPN MAPK1 PTBP2 C9orf72 SYAP1 GRIPAP1 FEZ1 AMFR DLG3 DICER1 PRKAA1 CREB1 KIF3B LRP1 SPAST ANK1 KCNC3 NF1 DAG1 HOMER1 KLC1 ACADM WHRN LLGL1 SCN9A ITGA3 KCNAB1 TNFRSF1B ROBO1 ABI1 MAP3K12 CBL ZPR1 EXOC8 PTPRS NRP2 FXR1 EXOC7 UNC13A NMNAT2 SETX SHANK2 SYBU NCS1
GO_CLATHRIN_COATED_VESICLE	0.00520291363163372	0.0958195125855845	0.443771905577308	1.45896810473493	4	148	DAB2 WNT5A EREG AREG RASSF9 BTC FZD4 NCALD ADAM10 OCRL ROR2 FZD2 VAMP7 MYO6 GAD2 MALL MYO1E TGFA STEAP2 CFTR IGF2R CLTC ATP7A VAMP3 EPN2 AP2A2 EPN3 SCAMP1 DENND1B AFTPH AP2B1 FCHO2 CEMIP TFRC AP1G1 CLTB RAB27B SH3BP4 GGA2 SNX18 VPS41
GO_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	0.0287277701778386	0.21138814997426	0.590088145642139	1.49827366211874	20	25	ITGB4 NPNT ITGB7 ITGB1 ITGAV ITGA6 ITGA5 ITGB6
GO_TRANS_GOLGI_NETWORK	0.00102249488752556	0.0574801489705572	0.469917896845924	1.55897300597175	0	193	CDH1 SLC9A7 BACE1 CHST7 LGR6 CHST2 ADAM10 OCRL TMEM79 RAB38 PI4K2B CHST1 RAB7B VAMP7 TGFBI LRRK2 ATP8A1 VPS54 RHOBTB3 FAM91A1 PAM ATP11C IGF2R GSAP YIPF6 SCOC OPTN GOLPH3 CLTC SLC10A7 KIF13A RAB9A NBEA ATP11B ATP7A VAMP3 RAB10 ATP2C1 GOLGA1 C17orf75 APP DOP1A ARFGEF1 SCAMP1 AFTPH WLS AP1G1 CLTB CNST COG7 RAB21 ATP9B AP1S2 GGA2 GOLGA4 GCNT1 TEPSIN MYO18A RELCH TRAPPC9 BOK AP4E1 RAB6A GOLPH3L SCAMP5 ARL5A USP6NL AP1M2 BIRC6 WDR11 LLGL1 CLASP2 OSBP TMEM165 NMNAT2 GCC2 VTI1A TRAPPC6B VAMP4 AP1B1 STX4 CCDC91 AZIN2
GO_CORTICAL_CYTOSKELETON	0.0175824175824176	0.168109826272812	0.457563786227635	1.44511435373276	15	95	CDH1 MLPH KRT19 MYH9 PLS1 ACTR2 MPP1 GSN DLC1 CALD1 BSN WIPF1 FLNA SPTBN1 SHROOM4 CAPN2 SHROOM1 SHROOM2 RIMS2 ANLN CDH2 MISP CIB2 LANCL2 NF2 NUMA1 EPB41L2 ACTR3 PCLO RTKN LASP1
GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	0.00413223140495868	0.0878872936784002	-0.610751976931207	-2.02181585093423	0	32	RPS2 RPS27 RPS21 RPS16 RPS28 RPS23 RPS11 RPS12 RPS8 RPS19 RPS26 RPS6 RPS3 RPS18 RPS9 RPS13 RPS5 EIF2D RPS14
GO_AXON_INITIAL_SEGMENT	0.014792899408284	0.152368416150804	0.699343355731852	1.59349871378138	9	14	CCK MAP2 ANK3 MAP1A ANK2 NRCAM NAV1
GO_ACTIN_FILAMENT_BUNDLE	0.0482758620689655	0.27420761974343	0.459853827428427	1.38780071480193	41	64	PLS3 MARCKS MYLK MYH9 SYNPO PLS1 PTK2 LIMA1 NOX4 DAAM1 SHROOM4 RFLNB PDLIM2 MYH10 SIPA1L3 SEPTIN9 SEPTIN7 FAM107A CNN2 ACTN1 FBLIM1 LPP
GO_GOLGI_CISTERNA	0.0148571428571429	0.152869721473495	0.475799527717998	1.46550747357942	12	77	CSGALNACT1 GALNT3 ST6GAL1 MAN2A1 FUT9 CANT1 FUT8 TMED3 YIPF6 B4GALT4 GOLPH3 CSGALNACT2 SLC10A7 XYLT1 GALNT1 FUT4 GOLGA5 B4GALT6 TMED2 HACE1 MOB4 RAB21 SGMS1 GOLIM4 GCNT1 GOLPH3L GOLGA3 LLGL1 GOSR1 B4GALT5 SAR1B B4GALT1 CHSY3
GO_SMALL_RIBOSOMAL_SUBUNIT	0.00645161290322581	0.10433118988149	-0.632671811609793	-2.38441768136926	0	60	RPS2 RPS27 MRPS18A MRPS10 MRPS21 MRPS28 MRPS35 RPS21 RPS16 MRPS6 MRPS18B RPS28 RPS23 RPS11 RPS12 RPS8 MRPS11 MRPS34 RPS19 RPS26 MRPS16 RPS6 DAP3 RPS3 RPS18 MRPS9 MRPS12 RPS9 MRPL42 RPS13 RPS5 EIF2D MRPS14 RPS14 MRPS15 MRPS27 MRPS7 MRPS26 MRPS36 MRPS5 MRPS33 EIF2A UBA52 RPS15A RPS3A RPS17 MRPS24
GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX	0.00476190476190476	0.0925601131541726	-0.5653546046983	-1.9274765078153	0	39	ATP6V1F ATP5MF ATP6V0C ATP5F1E ATP5ME ATP6V1E1 ATP5F1D ATP5F1B ATP6V0B ATP5MD ATP6V1B2 ATP5MC3 ATP5F1A ATP6V0D1 ATP5PB ATP6V0E1 ATP5PD ATP6V0A4 ATP5F1C ATP5MPL ATP6V1C2 ATP6V1D PPIF ATP6V1G1 ATP6V0E2
GO_NEURON_SPINE	0.00207684319833853	0.0704383019030397	0.458714312336319	1.51013059692154	1	146	PTK2B ARHGAP32 IGF2BP1 ABR SYNPO OPHN1 EEA1 SLC8A1 ADAM10 EEF2K FMR1 MAP1B PTEN PRKAR2B PTK2 PALMD SLC9A6 ASAP1 ITGB1 PPP1R1B NEDD4 ABHD17C SIPA1L1 CANX LPAR1 APP MYH10 TIAM1 ARRB1 ABHD17B RGS10 DNM1
GO_ENDOCYTIC_VESICLE_MEMBRANE	0.012847965738758	0.142487334942977	0.449335705957293	1.45326581715576	11	121	WNT7B CAV1 WNT5A COLEC12 APPL2 FZD4 OCRL RAB38 ANXA3 ROR2 RAB7B FZD2 VAMP7 CLTC ATP6V0A1 RAB9A ATP7A VAMP3 EPN2 RAB10 LAMP2 ENTPD7 AP2A2 SYT7 AP2B1 WLS CAMK2B NOSTRIN
GO_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	0.0292207792207792	0.2126250324916	0.800705735192241	1.54649455471944	17	7	PTK2B EPS8 GRIN2D
GO_ORGANELLAR_RIBOSOME	0.00909090909090909	0.120386243285303	-0.613236681385477	-2.48491534736399	0	83	MRPL52 MRPS18A MRPS10 MRPS21 MRPS28 MRPL28 MRPS35 MRPL19 MRPS6 MRPL49 MRPS18B MRPL57 CHCHD1 MRPL51 MRPL54 MRPL2 MRPL11 MRPL37 MRPS11 MRPS34 MRPS16 MRPL33 DAP3 MRPL24 MRPS9 MRPS12 MRPL42 MRPL44 MRPL58 MRPL46 MRPL20 MTG2 MRPL14 MRPS14 MRPS15 MRPL21 MPV17L2 MRPS27 MRPS7 MRPS26 C12orf65 MRPL41 MRPL43 MRPL34 MRPS36 MRPS5 MRPL38 MRPL22 MRPS33
GO_INVADOPODIUM	0.0325443786982249	0.226403700426488	0.667903863143287	1.52186181240639	21	14	PDPN MSN ACTR2 PAK1 ITGB1
GO_COSTAMERE	0.0466472303206997	0.269767292731133	0.625442590652428	1.49557611154338	31	18	KRT8 ANK3 KRT19 VCL PLEC AHNAK AHNAK2 ANK2
GO_BASEMENT_MEMBRANE	0.00112359550561798	0.0574801489705572	0.676858109683894	2.09604351937618	0	82	SPARC COL5A1 LOXL2 SMOC2 TIMP3 FBN1 COL4A2 NTN1 COL4A1 NPNT MATN2 CCDC80 COL4A3 COL4A4 COL4A5 ACAN TGFBI P3H2 DST ERBIN COL18A1 CASK DLG1 LAMA4 MEGF9 NID1 NTN4 ANXA2 ITGA6
GO_COMPLEX_OF_COLLAGEN_TRIMERS	0.00145772594752187	0.0598704514680947	0.903925422037732	2.16149217853262	0	18	COL5A1 COL4A2 COL4A1 COL4A3 COL4A4 COL11A1 COL4A5 COL5A3 COL27A1 COL3A1 COL1A1
GO_SPLICEOSOMAL_TRI_SNRNP_COMPLEX	0.00401606425702811	0.0873774092544747	-0.649724450975432	-2.09149223894301	0	29	LSM3 LSM4 SNRPF SNRPD2 SNRPD1 LSM2 SNRPG SNRPD3 SART3 SNRPB SNRNP200 USP39 PRPF3
GO_MICROVILLUS_MEMBRANE	0.0291545189504373	0.2126250324916	0.656158016088123	1.56902371045026	19	18	PDPN MSN CTNNB1 ITGAV SLC26A2
GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE	0.0117340286831812	0.136309142667582	0.566281548805075	1.53503564443529	8	34	WNT5A FZD4 ROR2 FZD2 MYO6 MYO1E CLTC EPN2 AP2A2 AP2B1 CEMIP CLTB
GO_LEADING_EDGE_MEMBRANE	0.0353798126951093	0.23513083372728	0.411157097837466	1.3531812393295	33	141	PDPN RIPOR2 PSD4 APPL2 AKT2 CD44 ANTXR1 MYO6 PAK1 PDXP DLC1 PSD3 ITGB1 TWF1 ATP6AP2 PLEKHA1 MACF1 ITGAV PACSIN2 SPTBN1 NCKAP1 MYO1C WWC1 CDKL5 ATP2B1 TIAM1 ITGA5 KSR1 WLS PLXND1 FAM107A PALM
GO_CONTRACTILE_FIBER	0.00308324768756423	0.0776934685564127	0.453921221342917	1.50037462987264	2	179	KRT8 ANK3 KRT19 HABP4 NPNT SYNPO ANKRD1 SLC8A1 VCL PARVB SYNE1 NEXN PLEC ATP2B4 FHOD3 AHNAK PAK1 TMOD3 ACTG1 CALD1 AHNAK2 TMOD2 FLNA TWF1 DST PALLD CTNNB1 SPTBN1 TNNC1 CFL2 MTM1 ANK2 SQSTM1 PPP3CB CALM1 PDLIM2 SORBS2 JPH1 FHL2
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	0.00442477876106195	0.0888213258048754	-0.715575726008261	-2.38647960639982	0	35	RPL36 RPL32 RPL41 RPL12 RPL28 RPL11 RPLP1 RPL18 RPL13 RPL35A RPL15 RPL10A RPL6 RPL37A RPL7L1 RPL7 RPL18A RPL22 RPL19
GO_CORTICAL_ACTIN_CYTOSKELETON	0.0194285714285714	0.175756041038391	0.478650245964411	1.47134317004855	16	74	CDH1 MLPH KRT19 MYH9 PLS1 ACTR2 GSN DLC1 CALD1 WIPF1 SPTBN1 SHROOM4 CAPN2 SHROOM1 SHROOM2 ANLN CDH2 MISP CIB2 LANCL2 NF2 EPB41L2 ACTR3 RTKN LASP1
