Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm
PDGFA	336.1	0.613724	0.147267	4.16743	3.08054e-05	6.88286e-05	298	346	293	382	250.59	280.8	365.11	447.9
PDGFB	136.386	0.924336	0.214051	4.3183	1.57236e-05	3.60683e-05	102	126	142	154	85.77	102.26	176.95	180.57
PDGFC	45.5188	-1.75997	0.403522	-4.36151	1.29171e-05	2.98804e-05	97	73	19	15	81.57	59.24	23.68	17.59
PDGFD	10.1971	-0.483627	0.748355	-0.646253	0.518116	0.587671	11	18	7	7	9.25	14.61	8.72	8.21
PDGFRA	160.727	-0.167772	0.195766	-0.857	0.391445	0.462885	202	210	113	138	169.86	170.43	140.81	161.81
PDGFRB	337.831	0.934651	0.138171	6.76447	1.33801e-11	4.63234e-11	269	293	347	388	226.2	237.79	432.4	454.94
PDGFRL	15.628	-1.02678	0.637288	-1.61118	0.107141	0.148621	28	23	5	12	23.55	18.67	6.23	14.07
PDHA1	523.041	-0.608079	0.113497	-5.35768	8.42956e-08	2.32373e-07	742	788	331	355	623.95	639.52	412.46	416.24
PDHA2	14.0413	-0.520846	0.656406	-0.793482	0.427497	0.499712	26	14	9	10	21.86	11.36	11.21	11.73
PDHB	256.815	-0.0553417	0.162814	-0.339908	0.733926	0.781115	294	340	222	194	247.22	275.93	276.63	227.47
PDHX	168.76	0.205161	0.193909	1.05802	0.290045	0.358339	204	175	148	151	171.54	142.02	184.42	177.05
PDIA2	505.627	3.02241	0.136832	22.0884	4.08325e-108	9.10352e-107	130	138	688	805	109.32	112	857.32	943.88
PDIA3	560.548	-1.58337	0.122359	-12.9404	2.6632e-38	2.14154e-37	1017	1019	201	264	855.19	826.99	250.47	309.54
PDIA3P	269.43	-1.744	0.166749	-10.4588	1.33489e-25	7.80472e-25	505	500	94	111	424.65	405.78	117.13	130.15
PDIA4	1207.12	-2.75524	0.0952699	-28.9204	6.61605e-184	2.93887e-182	2497	2595	257	258	2099.72	2106.02	320.25	302.51
PDIA5	80.5464	-4.0323	0.432747	-9.31791	1.18654e-20	5.99283e-20	185	183	7	8	155.57	148.52	8.72	9.38
PDIA6	806.101	-2.66855	0.116526	-22.9008	4.55892e-116	1.09427e-114	1653	1722	153	210	1390	1397.52	190.65	246.23
PDIK1L	62.6453	0.0321868	0.305687	0.105293	0.916143	0.93208	75	75	48	57	63.07	60.87	59.81	66.83
PDILT	2.8658	-1.70647	1.3979	-1.22074	0.222185	0.283896	4	7	1	1	3.36	5.68	1.25	1.17
PDK1	163.229	-2.66913	0.239721	-11.1343	8.54134e-29	5.41229e-28	316	368	40	33	265.72	298.66	49.84	38.69
PDK2	769.982	2.73973	0.107779	25.4199	1.52156e-142	4.82771e-141	244	241	1083	1134	205.18	195.59	1349.53	1329.63
PDK3	287.499	0.178023	0.150458	1.18321	0.236728	0.30056	335	318	230	276	281.7	258.08	286.6	323.61
PDK4	153.749	0.708333	0.206791	3.42535	0.000613999	0.00121061	151	131	168	147	126.98	106.32	209.35	172.36
PDLIM1	244.067	-3.17845	0.212943	-14.9263	2.22275e-50	2.2834e-49	546	518	40	40	459.13	420.39	49.84	46.9
PDLIM2	297.616	0.716458	0.145654	4.91892	8.70248e-07	2.22651e-06	275	270	290	323	231.25	219.12	361.37	378.72
PDLIM3	75.7844	1.90747	0.303627	6.28229	3.33629e-10	1.06939e-09	31	46	103	95	26.07	37.33	128.35	111.39
PDLIM4	177.5	-0.566207	0.188506	-3.00365	0.00266758	0.00486807	262	251	110	127	220.31	203.7	137.07	148.91
PDLIM5	178.478	-0.0672538	0.188831	-0.356159	0.721721	0.770509	231	211	130	159	194.25	171.24	161.99	186.43
PDLIM7	359.498	-2.14576	0.151246	-14.1872	1.09947e-45	1.03107e-44	708	712	109	110	595.35	577.84	135.83	128.98
PDP1	337.164	2.52908	0.160617	15.7461	7.30493e-56	8.24259e-55	107	134	426	528	89.98	108.75	530.84	619.09
PDP2	96.6787	-0.251846	0.25691	-0.980287	0.326944	0.39769	142	112	71	75	119.41	90.9	88.47	87.94
PDPK1	372.805	1.40811	0.136108	10.3455	4.3859e-25	2.52477e-24	241	253	412	486	202.66	205.33	513.39	569.84
PDPN	102.599	-0.798276	0.247795	-3.22152	0.00127512	0.00242398	146	170	58	66	122.77	137.97	72.27	77.39
PDPR	340.115	-0.612248	0.143038	-4.28031	1.86632e-05	4.24783e-05	466	531	200	246	391.86	430.94	249.22	288.44
PDRG1	191.515	-0.126225	0.178146	-0.708546	0.478606	0.548495	237	247	150	153	199.29	200.46	186.92	179.39
PDS5A	406.858	-1.13104	0.132922	-8.50906	1.75342e-17	7.84835e-17	632	722	207	215	531.45	585.95	257.94	252.09
PDS5B	201.571	0.608744	0.179525	3.39086	0.000696731	0.00136362	177	210	181	223	148.84	170.43	225.54	261.47
PDSS1	31.0785	-1.78256	0.47615	-3.74369	0.000181337	0.000377923	59	58	9	14	49.61	47.07	11.21	16.42
PDSS2	58.5335	-0.982384	0.336406	-2.92024	0.00349767	0.00629179	107	81	30	35	89.98	65.74	37.38	41.04
PDXDC1	475.083	-0.689393	0.119774	-5.75577	8.6248e-09	2.53868e-08	676	745	291	311	568.45	604.62	362.62	364.65
PDXDC2	28.771	0.274238	0.449991	0.60943	0.54224	0.610859	29	34	29	23	24.39	27.59	36.14	26.97
PDXK	2077.45	1.09424	0.069647	15.7112	1.26717e-55	1.4225e-54	1617	1591	2187	2502	1359.73	1291.21	2725.23	2933.64
PDXP	1236.8	1.8342	0.0837347	21.9049	2.33455e-106	5.10111e-105	667	644	1517	1683	560.88	522.65	1890.34	1973.34
PDYN	14.5304	4.29053	0.925357	4.63663	3.54139e-06	8.63136e-06	2	1	23	23	1.68	0.81	28.66	26.97
PDZD11	111.393	-0.0738282	0.234219	-0.31521	0.752602	0.797461	128	149	81	99	107.63	120.92	100.93	116.08
PDZD2	384.02	3.47521	0.163338	21.2762	1.8863e-100	3.871e-99	76	77	562	605	63.91	62.49	700.31	709.37
PDZD4	3078.98	4.52567	0.0802806	56.3732	0	0	295	325	4658	5117	248.06	263.76	5804.34	5999.76
PDZD7	110.376	3.49961	0.299058	11.7021	1.2432e-31	8.52081e-31	22	21	163	173	18.5	17.04	203.11	202.85
PDZD8	176.958	0.636205	0.188063	3.38294	0.000717152	0.00140093	173	162	183	173	145.48	131.47	228.04	202.85
PDZD9	2.7415	1.60613	1.36545	1.17626	0.239491	0.303577	1	2	4	3	0.84	1.62	4.98	3.52
PDZK1	8.82774	0.706511	0.816634	0.86515	0.386956	0.458528	9	7	13	5	7.57	5.68	16.2	5.86
PDZK1IP1	2.15553	-0.393298	1.45378	-0.270535	0.786749	0.825171	3	3	2	1	2.52	2.43	2.49	1.17
PDZRN3	178.028	0.917969	0.188783	4.86255	1.15883e-06	2.93699e-06	156	142	178	208	131.18	115.24	221.81	243.88
PDZRN4	16.7388	5.01444	1.01508	4.93994	7.81453e-07	2.00537e-06	1	1	27	27	0.84	0.81	33.64	31.66
PEA15	3081.31	2.88746	0.0645786	44.7124	0	0	873	903	4281	4711	734.1	732.85	5334.56	5523.72
PEAR1	54.1985	0.929926	0.337661	2.75402	0.00588679	0.0102796	51	39	53	65	42.89	31.65	66.04	76.21
PEBP1	3542.02	1.90875	0.0583034	32.7382	4.4743e-235	2.77407e-233	1810	1796	4450	4813	1522.02	1457.58	5545.15	5643.32
PEBP4	9.68408	4.2023	1.1038	3.80713	0.000140587	0.00029602	1	1	10	21	0.84	0.81	12.46	24.62
PECAM1	45.9174	2.95518	0.422432	6.99564	2.64056e-12	9.47859e-12	13	12	64	71	10.93	9.74	79.75	83.25
PECI	161.411	-1.08416	0.201764	-5.37339	7.72699e-08	2.13575e-07	271	260	85	86	227.88	211.01	105.92	100.84
PECR	45.7445	-1.78266	0.400781	-4.44797	8.66872e-06	2.03916e-05	90	82	12	22	75.68	66.55	14.95	25.8
PEF1	439.578	0.553387	0.123968	4.46396	8.04587e-06	1.89774e-05	419	444	395	472	352.34	360.34	492.21	553.43
PEG10	2468.88	-0.54063	0.0688408	-7.85335	4.05081e-15	1.64497e-14	3298	3794	1597	1734	2773.28	3079.09	1990.03	2033.14
PEG3	1068.61	1.13365	0.084772	13.373	8.7015e-41	7.4259e-40	784	836	1205	1224	659.26	678.47	1501.55	1435.16
PELI1	116.387	0.804752	0.227049	3.5444	0.000393512	0.000792898	100	105	122	123	84.09	85.21	152.02	144.22
PELI2	123.018	0.904867	0.227189	3.98288	6.80846e-05	0.000147793	112	95	121	145	94.18	77.1	150.78	170.01
PELI3	467.806	2.97644	0.13993	21.2709	2.11172e-100	4.32854e-99	127	128	641	735	106.79	103.88	798.75	861.8
PELO	196.944	-1.12769	0.187114	-6.02674	1.67298e-09	5.14533e-09	319	336	88	117	268.25	272.69	109.66	137.18
PELP1	771.422	-0.13997	0.0977071	-1.43254	0.151988	0.203183	923	1037	573	643	776.15	841.6	714.02	753.93
PEMT	131.114	-0.695256	0.220742	-3.14964	0.00163474	0.00307034	190	203	72	94	159.77	164.75	89.72	110.22
PENK	63.7582	6.08905	0.718522	8.47442	2.36262e-17	1.05001e-16	1	3	107	101	0.84	2.43	133.33	118.42
PEPD	400.936	0.312546	0.12681	2.46468	0.0137136	0.0225848	431	435	344	392	362.43	353.03	428.66	459.63
PER1	721.312	1.46723	0.101454	14.462	2.10624e-47	2.03952e-46	475	452	848	906	399.43	366.83	1056.69	1062.3
PER2	174.893	0.853928	0.194072	4.40007	1.08217e-05	2.51759e-05	160	141	196	176	134.54	114.43	244.24	206.36
PER3	365.553	1.80741	0.141532	12.7704	2.4007e-37	1.88469e-36	200	193	431	512	168.18	156.63	537.07	600.33
PERP	321.434	-3.18621	0.18549	-17.1773	3.92943e-66	5.22316e-65	690	713	51	54	580.22	578.65	63.55	63.32
PES1	502.171	-1.29313	0.123514	-10.4694	1.19338e-25	6.9937e-25	818	910	249	232	687.85	738.53	310.28	272.02
PET112L	167.817	0.947208	0.195067	4.85581	1.19894e-06	3.03471e-06	149	128	176	190	125.29	103.88	219.31	222.78
PET117	26.6646	0.655212	0.464082	1.41185	0.157995	0.210205	24	26	28	26	20.18	21.1	34.89	30.49
PEX1	101.489	0.0145245	0.248734	0.0583936	0.953435	0.962819	105	140	80	89	88.29	113.62	99.69	104.35
PEX10	154.009	0.0224294	0.197152	0.113767	0.909422	0.926316	183	187	123	134	153.88	151.76	153.27	157.12
PEX11A	24.3567	-0.379742	0.497204	-0.763755	0.445013	0.515938	26	41	17	18	21.86	33.27	21.18	21.11
PEX11B	160.249	0.990371	0.202283	4.89597	9.78214e-07	2.49256e-06	112	148	174	179	94.18	120.11	216.82	209.88
PEX11G	17.2647	0.975234	0.576391	1.69196	0.0906527	0.12783	13	15	19	19	10.93	12.17	23.68	22.28
PEX12	59.6952	0.496991	0.316812	1.56872	0.116713	0.160766	53	67	52	64	44.57	54.38	64.8	75.04
PEX13	69.0692	-0.214526	0.295631	-0.725655	0.468051	0.537814	81	99	48	58	68.11	80.35	59.81	68.01
PEX14	318.399	0.592643	0.143136	4.14043	3.46656e-05	7.70708e-05	298	317	288	347	250.59	257.27	358.88	406.86
PEX16	206.125	0.665552	0.172576	3.85657	0.000114989	0.000244026	186	200	197	222	156.41	162.31	245.48	260.3
PEX19	377.285	0.30947	0.129828	2.3837	0.0171396	0.0277377	393	423	342	349	330.47	343.29	426.17	409.21
PEX2	84.5998	-0.108786	0.269602	-0.403508	0.686574	0.739339	94	119	61	74	79.04	96.58	76.01	86.77
PEX26	194.859	0.803933	0.183	4.39308	1.11756e-05	2.59752e-05	154	190	188	223	129.5	154.2	234.27	261.47
PEX3	39.9035	-0.705374	0.391051	-1.80379	0.0712646	0.102836	55	65	27	23	46.25	52.75	33.64	26.97
PEX5	561.791	0.564794	0.110845	5.09535	3.48098e-07	9.18594e-07	521	577	518	593	438.11	468.28	645.48	695.3
PEX5L	109.073	3.09264	0.28336	10.9142	9.86221e-28	6.08233e-27	27	28	165	158	22.7	22.72	205.61	185.26
PEX6	419.138	0.324665	0.128497	2.52663	0.0115162	0.0192258	423	479	350	423	355.7	388.74	436.14	495.97
PEX7	25.7986	0.487125	0.471851	1.03237	0.301899	0.371128	23	29	23	27	19.34	23.54	28.66	31.66
PFAS	419.426	-1.58666	0.136609	-11.6146	3.4749e-31	2.35226e-30	738	786	184	162	620.58	637.89	229.28	189.95
PFDN1	187.652	0.588977	0.182333	3.23023	0.00123693	0.00235494	167	196	187	186	140.43	159.07	233.02	218.09
PFDN2	307.127	-0.260524	0.143777	-1.81201	0.0699854	0.10125	394	417	216	247	331.31	338.42	269.16	289.61
PFDN4	54.7977	-1.38219	0.347913	-3.97281	7.10309e-05	0.000153922	94	98	27	23	79.04	79.53	33.64	26.97
PFDN5	694.658	-0.143631	0.0990492	-1.4501	0.147031	0.197959	862	904	524	569	724.85	733.66	652.96	667.16
PFDN6	186.893	-0.550495	0.182091	-3.02318	0.0025013	0.00457928	264	274	121	130	222	222.37	150.78	152.43
PFKFB1	3.26354	0.29995	1.21894	0.246075	0.805624	0.841648	4	3	3	3	3.36	2.43	3.74	3.52
PFKFB2	152.873	0.674047	0.198657	3.39303	0.000691251	0.0013535	141	144	155	156	118.57	116.87	193.15	182.91
PFKFB3	888.707	0.860577	0.0962106	8.94473	3.72874e-19	1.78122e-18	800	727	890	1009	672.72	590.01	1109.03	1183.07
PFKFB4	353.538	-3.1404	0.176967	-17.7457	1.86225e-70	2.64575e-69	743	796	52	67	624.79	646.01	64.8	78.56
PFKL	2062.9	-0.455648	0.0672716	-6.77326	1.25911e-11	4.36262e-11	2916	2859	1392	1488	2452.05	2320.28	1734.57	1744.7
PFKM	904.984	1.29023	0.0908064	14.2086	8.10825e-46	7.62419e-45	615	657	1012	1116	517.15	533.2	1261.06	1308.53
PFKP	1814.91	0.252224	0.070957	3.5546	0.000378548	0.000763712	1971	2041	1518	1752	1657.41	1656.41	1891.58	2054.25
PFN1	2911.79	-2.30704	0.0655749	-35.1818	3.79752e-271	3.12823e-269	5767	5965	762	859	4849.45	4841.01	949.53	1007.19
PFN2	1207.18	1.8175	0.0836451	21.7288	1.09706e-104	2.37056e-103	626	666	1471	1645	526.4	540.5	1833.02	1928.79
PFN4	3.46672	-0.852129	1.22913	-0.693279	0.488134	0.557786	6	5	1	3	5.05	4.06	1.25	3.52
PGA5	1.52112	0.455392	1.64047	0.277599	0.78132	NA	2	1	1	2	1.68	0.81	1.25	2.35
PGAM1	75.8617	-0.225062	0.282152	-0.797662	0.425067	0.497369	102	96	51	65	85.77	77.91	63.55	76.21
PGAM2	154.474	3.45887	0.254717	13.5793	5.31601e-42	4.65443e-41	28	34	213	257	23.55	27.59	265.42	301.34
PGAM4	2.88017	-0.400041	1.30714	-0.306042	0.759573	0.803384	4	4	3	1	3.36	3.25	3.74	1.17
PGAM5	401.298	-0.60782	0.129877	-4.67997	2.8692e-06	7.04295e-06	574	600	240	287	482.67	486.94	299.06	336.51
PGAP1	104.18	1.30769	0.244344	5.35182	8.70743e-08	2.39656e-07	68	77	117	129	57.18	62.49	145.79	151.25
PGAP2	138.269	-0.84121	0.21367	-3.93697	8.25175e-05	0.000177455	212	218	76	88	178.27	176.92	94.7	103.18
PGAP3	172.6	0.88065	0.18946	4.64821	3.34833e-06	8.17786e-06	141	153	188	182	118.57	124.17	234.27	213.4
PGBD1	65.6762	0.108557	0.299435	0.362541	0.716948	0.766548	78	75	51	62	65.59	60.87	63.55	72.7
PGBD2	35.9781	-1.03109	0.420239	-2.45359	0.0141439	0.0231847	65	52	18	21	54.66	42.2	22.43	24.62
PGBD3	12.9766	-1.1854	0.688652	-1.72133	0.0851905	0.120866	20	24	5	8	16.82	19.48	6.23	9.38
PGBD4	15.444	0.261602	0.602573	0.434142	0.664185	0.720705	16	18	12	16	13.45	14.61	14.95	18.76
PGBD5	482.296	3.71416	0.154728	24.0045	2.49413e-127	6.73263e-126	78	87	688	798	65.59	70.61	857.32	935.67
PGC	71.0461	-4.94812	0.579417	-8.53982	1.34427e-17	6.04937e-17	165	169	1	6	138.75	137.16	1.25	7.04
PGCP	112.538	0.0211187	0.243642	0.0866793	0.930926	0.943509	153	117	83	105	128.66	94.95	103.43	123.11
PGD	726.922	-1.21173	0.103822	-11.6712	1.78784e-31	1.2187e-30	1250	1208	339	387	1051.12	980.38	422.43	453.76
PGF	67.4924	-2.27743	0.349583	-6.5147	7.28336e-11	2.42539e-10	119	153	16	22	100.07	124.17	19.94	25.8
PGGT1B	21.7293	-0.804972	0.525365	-1.53222	0.125469	0.171513	35	32	14	12	29.43	25.97	17.45	14.07
PGK1	2930.04	-2.10183	0.0645478	-32.5624	1.39693e-232	8.51057999999999e-231	5554	5959	876	957	4670.34	4836.14	1091.59	1122.1
PGK2	2.67024	-1.58243	1.41777	-1.11614	0.264363	0.330708	5	5	1	1	4.2	4.06	1.25	1.17
PGLS	255.399	-1.37979	0.168917	-8.16843	3.12439e-16	1.32609e-15	446	448	101	134	375.04	363.58	125.86	157.12
PGLYRP1	7.67659	2.55568	0.957694	2.66858	0.00761726	0.0130788	4	1	10	12	3.36	0.81	12.46	14.07
PGLYRP2	2.13713	-0.407311	1.45679	-0.279596	0.779788	0.820175	3	3	1	2	2.52	2.43	1.25	2.35
PGLYRP3	1.42356	-0.371254	1.68941	-0.219753	0.826063	NA	1	3	1	1	0.84	2.43	1.25	1.17
PGLYRP4	2.05423	-1.10339	1.51881	-0.726487	0.46754	0.537368	4	3	1	1	3.36	2.43	1.25	1.17
PGM1	586.052	-1.07123	0.112658	-9.50871	1.93036e-21	9.9794e-21	912	1012	315	310	766.9	821.31	392.52	363.48
PGM2	86.246	-2.33695	0.316323	-7.38785	1.49226e-13	5.67965e-13	151	199	19	28	126.98	161.5	23.68	32.83
PGM2L1	215.963	3.06888	0.202526	15.153	7.241e-52	7.61694e-51	51	60	313	326	42.89	48.69	390.03	382.24
PGM3	106.261	-1.28186	0.256954	-4.98866	6.07994e-07	1.57599e-06	169	196	58	44	142.11	159.07	72.27	51.59
PGM5	31.3346	1.88937	0.460543	4.10249	4.08728e-05	9.03445e-05	12	20	39	43	10.09	16.23	48.6	50.42
PGM5P2	1.3109	0.933074	1.73243	0.538592	0.590168	NA	1	1	1	2	0.84	0.81	1.25	2.35
PGP	669.308	0.599361	0.103796	5.77443	7.72158e-09	2.27971e-08	661	627	626	710	555.83	508.85	780.06	832.49
PGPEP1	297.117	-0.473077	0.1472	-3.21383	0.00130975	0.00248483	396	441	197	215	332.99	357.9	245.48	252.09
PGPEP1L	1.62243	1.3203	1.63162	0.809196	0.418402	NA	1	1	2	2	0.84	0.81	2.49	2.35
PGR	18.8501	-1.51426	0.588504	-2.57306	0.0100803	0.0170185	32	36	7	9	26.91	29.22	8.72	10.55
PGRMC1	663.318	0.434877	0.103684	4.19425	2.7377e-05	6.14503e-05	702	663	598	665	590.31	538.07	745.17	779.72
PGRMC2	454.238	-0.411606	0.12055	-3.4144	0.000639231	0.00125669	607	649	320	325	510.42	526.71	398.75	381.07
PGS1	230.851	0.175374	0.163344	1.07365	0.282979	0.350993	254	271	204	201	213.59	219.94	254.2	235.68
PHACTR1	135.021	3.00579	0.256893	11.7006	1.26627e-31	8.67213e-31	37	35	173	226	31.11	28.4	215.58	264.99
PHACTR2	88.6871	-0.395237	0.263057	-1.50248	0.132973	0.180585	126	118	56	71	105.95	95.77	69.78	83.25
PHACTR3	276.638	8.18923	0.673654	12.1564	5.3019e-34	3.85046e-33	2	2	429	485	1.68	1.62	534.58	568.67
PHACTR4	173.634	-0.982776	0.194163	-5.06161	4.15731e-07	1.09018e-06	261	298	94	99	219.47	241.85	117.13	116.08
PHAX	144.678	0.592763	0.204575	2.89754	0.00376105	0.00674208	144	135	141	147	121.09	109.56	175.7	172.36
PHB	585.025	-1.64264	0.116463	-14.1043	3.57188e-45	3.3195e-44	1074	1072	216	254	903.12	870	269.16	297.82
PHB2	984.953	-1.61169	0.0918049	-17.5555	5.39463e-69	7.48254e-68	1753	1842	382	422	1474.09	1494.91	476.01	494.8
PHC1	57.8819	-1.16562	0.334964	-3.47983	0.000501729	0.00099879	102	92	26	33	85.77	74.66	32.4	38.69
PHC2	982.271	0.490674	0.0908388	5.40159	6.6053e-08	1.83352e-07	946	1033	869	1034	795.49	838.35	1082.86	1212.38
PHC3	229.571	0.288633	0.169465	1.7032	0.0885297	0.125038	234	267	184	235	196.77	216.69	229.28	275.54
PHEX	2.53889	0.489105	1.3537	0.361309	0.717869	0.767096	3	2	2	3	2.52	1.62	2.49	3.52
PHF1	461.819	0.793486	0.119326	6.64971	2.93674e-11	1.00113e-10	399	419	483	486	335.52	340.05	601.87	569.84
PHF10	80.4878	-1.11491	0.281721	-3.95751	7.57345e-05	0.000163569	128	139	41	43	107.63	112.81	51.09	50.42
PHF11	36.0472	0.209655	0.401047	0.522769	0.601135	0.66395	36	45	32	32	30.27	36.52	39.88	37.52
PHF12	389.346	-0.164268	0.130098	-1.26264	0.206718	0.267405	493	503	311	296	414.56	408.22	387.54	347.06
PHF13	202.598	-0.757259	0.185739	-4.07701	4.56181e-05	0.000100567	305	312	103	147	256.47	253.21	128.35	172.36
PHF14	191.456	-0.0559465	0.179603	-0.3115	0.75542	0.799868	221	252	147	164	185.84	204.52	183.18	192.29
PHF15	700.649	1.11495	0.100953	11.0442	2.33754e-28	1.4648e-27	539	532	788	798	453.24	431.75	981.93	935.67
PHF16	71.3075	-1.38611	0.306511	-4.52222	6.11943e-06	1.45905e-05	121	129	35	30	101.75	104.69	43.61	35.18
PHF17	323.201	-0.147861	0.141909	-1.04194	0.29744	0.366212	420	402	257	250	353.18	326.25	320.25	293.13
PHF19	617.989	-1.65261	0.113701	-14.5346	7.31238e-48	7.13191e-47	1101	1170	252	241	925.83	949.54	314.02	282.58
PHF2	485.789	1.19285	0.121113	9.84908	6.91772e-23	3.75319e-22	376	339	541	578	316.18	275.12	674.14	677.71
PHF20	319.008	0.160155	0.141231	1.134	0.256796	0.322831	350	380	259	299	294.31	308.4	322.74	350.58
PHF20L1	158.658	-0.0902232	0.204008	-0.442253	0.658306	0.715455	175	222	113	142	147.16	180.17	140.81	166.5
PHF21A	377.386	0.512424	0.129975	3.94248	8.06435e-05	0.000173637	376	377	348	387	316.18	305.96	433.64	453.76
PHF21B	35.5014	0.702787	0.427039	1.64572	0.0998212	0.139414	42	23	33	40	35.32	18.67	41.12	46.9
PHF23	243.915	-0.242552	0.159808	-1.51777	0.129073	0.175927	323	317	176	194	271.61	257.27	219.31	227.47
PHF3	297.88	-0.155705	0.145768	-1.06817	0.285445	0.353627	374	386	236	230	314.5	313.27	294.08	269.68
PHF5A	103.153	-1.25023	0.25261	-4.94928	7.44897e-07	1.91585e-06	175	177	46	55	147.16	143.65	57.32	64.49
PHF6	135.308	-0.444568	0.213908	-2.07831	0.0376805	0.0574607	185	193	85	105	155.57	156.63	105.92	123.11
PHF7	45.5635	0.0580258	0.35777	0.162187	0.871158	0.895818	57	51	36	41	47.93	41.39	44.86	48.07
PHF8	329.13	-0.574547	0.140338	-4.09403	4.23947e-05	9.36258e-05	465	489	205	233	391.02	396.86	255.45	273.2
PHGDH	1081.86	-0.944539	0.0847967	-11.1389	8.11403e-29	5.14524e-28	1702	1746	583	642	1431.21	1417	726.48	752.76
PHGR1	1.22799	-0.0342266	1.75579	-0.0194936	0.984447	NA	2	1	1	1	1.68	0.81	1.25	1.17
PHIP	235.078	0.160448	0.162854	0.985226	0.324513	0.395602	251	287	196	215	211.07	232.92	244.24	252.09
PHKA1	100.08	-1.73697	0.28434	-6.1088	1.00383e-09	3.13403e-09	154	220	43	33	129.5	178.55	53.58	38.69
PHKA2	208.948	-1.16632	0.178551	-6.53212	6.48438e-11	2.16653e-10	351	349	104	109	295.15	283.24	129.59	127.8
PHKB	209.818	-0.484194	0.174574	-2.77358	0.00554433	0.00972613	287	306	130	160	241.34	248.34	161.99	187.6
PHKG1	24.4571	2.3527	0.536049	4.38896	1.13896e-05	2.64586e-05	11	8	32	36	9.25	6.49	39.88	42.21
PHKG2	272.296	-0.0233791	0.154595	-0.151228	0.879796	0.903007	326	339	199	249	274.13	275.12	247.97	291.96
PHLDA1	797.461	-2.23352	0.108921	-20.5058	1.91179e-93	3.60691e-92	1614	1570	212	251	1357.21	1274.16	264.17	294.3
PHLDA2	238.483	-4.59491	0.292982	-15.6833	1.96847e-55	2.19712e-54	566	543	13	18	475.95	440.68	16.2	21.11
PHLDA3	506.314	1.11289	0.115101	9.66885	4.08955e-22	2.16439e-21	378	397	564	582	317.86	322.19	702.8	682.4
PHLDB1	1298.79	2.27617	0.0827675	27.5008	1.71551e-166	6.74897e-165	522	554	1720	1845	438.95	449.61	2143.3	2163.29
PHLDB2	84.0896	-2.73684	0.333646	-8.20283	2.34802e-16	1.00337e-15	191	163	17	19	160.61	132.29	21.18	22.28
PHLDB3	49.8847	-1.27321	0.363037	-3.50713	0.000452975	0.000906674	85	86	27	21	71.48	69.79	33.64	24.62
PHLPP1	582.58	2.00532	0.114727	17.479	2.07098e-68	2.84553e-67	288	274	737	808	242.18	222.37	918.38	947.39
PHLPP2	179.576	1.51674	0.18978	7.9921	1.32658e-15	5.48189e-15	108	117	210	231	90.82	94.95	261.68	270.85
PHOSPHO1	31.2869	2.85557	0.505528	5.64869	1.61672e-08	4.66869e-08	8	10	49	42	6.73	8.12	61.06	49.25
PHOSPHO2	6.47964	-0.212114	0.927063	-0.228802	0.819023	0.853157	6	11	3	7	5.05	8.93	3.74	8.21
PHOX2A	3.72136	-2.14641	1.31953	-1.62665	0.103812	0.144448	10	5	1	1	8.41	4.06	1.25	1.17
PHOX2B	1.3293	0.949875	1.72791	0.549726	0.582507	NA	1	1	2	1	0.84	0.81	2.49	1.17
PHPT1	593.853	-0.404965	0.107215	-3.77714	0.000158637	0.000332193	824	814	407	439	692.9	660.62	507.16	514.73
PHRF1	660.396	-0.00957923	0.103632	-0.0924354	0.926352	0.939905	782	823	501	590	657.58	667.92	624.3	691.78
PHTF1	95.5431	0.118093	0.250638	0.47117	0.637519	0.697159	108	114	73	92	90.82	92.52	90.97	107.87
PHTF2	82.8427	-0.51222	0.269337	-1.90178	0.0571999	0.0843315	115	121	54	59	96.7	98.2	67.29	69.18
PHYH	102.762	0.216573	0.240849	0.899208	0.368542	0.440103	119	111	86	97	100.07	90.08	107.16	113.73
PHYHD1	49.5251	1.98388	0.367373	5.40017	6.65782e-08	1.8478e-07	26	22	65	66	21.86	17.85	81	77.39
PHYHIP	3905.86	8.75652	0.224979	38.9216	0	0	28	15	6059	6855	23.55	12.17	7550.13	8037.6
PHYHIPL	364.647	3.64882	0.172594	21.141	3.34055e-99	6.72943e-98	62	68	533	586	52.14	55.19	664.17	687.09
PI15	21.1663	0.749279	0.521594	1.43652	0.150855	0.202162	21	17	22	22	17.66	13.8	27.41	25.8
PI16	47.3111	2.01957	0.375394	5.37988	7.45367e-08	2.06216e-07	22	23	59	67	18.5	18.67	73.52	78.56
PI3	4.33737	-2.40185	1.27024	-1.89087	0.0586421	0.0862042	11	7	1	1	9.25	5.68	1.25	1.17
PI4K2A	378.321	0.895746	0.131374	6.81826	9.21482e-12	3.21246e-11	319	321	409	405	268.25	260.51	509.66	474.87
PI4K2B	52.112	-2.60781	0.409108	-6.37438	1.837e-10	5.97221e-10	113	104	12	12	95.02	84.4	14.95	14.07
PI4KA	1738.06	1.96031	0.0725393	27.0241	7.69214e-161	2.85946e-159	857	863	2221	2357	720.65	700.38	2767.59	2763.62
PI4KAP1	19.803	-1.2736	0.565569	-2.25189	0.0243294	0.038289	37	31	9	10	31.11	25.16	11.21	11.73
