Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
NCKAP5	35.8185	0.0506992	0.409654	0.123764	0.901502	0.920011	44	41	36	24	37	33.27	44.86	28.14	5.21	5.06	5.47	4.83
NCKAP5L	356.61	-0.244034	0.134852	-1.80963	0.0703525	0.101864	450	487	251	290	378.4	395.23	312.77	340.03	8.56	8.63	8.29	8.41
NCKIPSD	789.299	1.03954	0.0955098	10.884	1.37402e-27	8.52195e-27	597	654	842	917	502.02	530.77	1049.22	1075.2	8.97	9.05	10.03	10.07
NCL	3395.54	-1.18871	0.0578286	-20.5555	6.87293e-94	1.31079e-92	5553	5880	1648	1780	4669.5	4772.02	2053.58	2087.08	12.19	12.22	11	11.03
NCLN	838.182	-0.919419	0.0954079	-9.63646	5.60915e-22	2.98237e-21	1337	1318	451	509	1124.28	1069.65	561.99	596.81	10.13	10.06	9.14	9.22
NCOA1	471.786	2.33661	0.129592	18.0266	1.2041e-72	1.78137e-71	175	202	624	681	147.16	163.94	777.57	798.48	7.21	7.36	9.6	9.64
NCOA2	214.463	0.703685	0.171956	4.09219	4.2731e-05	9.47742e-05	192	203	198	243	161.45	164.75	246.73	284.92	7.34	7.37	7.94	8.15
NCOA3	442.993	-2.1604	0.141274	-15.2871	9.31534e-53	1.00397e-51	854	901	114	154	718.13	731.22	142.06	180.57	9.48	9.51	7.16	7.5
NCOA4	480.132	-0.755887	0.118505	-6.3783	1.79066e-10	5.87378e-10	710	751	286	305	597.04	609.49	356.39	357.62	9.22	9.25	8.48	8.48
NCOA5	281.979	-0.129783	0.149447	-0.868416	0.385167	0.457218	338	376	212	234	284.22	305.15	264.17	274.37	8.15	8.25	8.05	8.1
NCOA6	607.904	0.157348	0.10895	1.44423	0.148674	0.200064	689	703	480	583	579.38	570.53	598.13	683.58	9.18	9.16	9.22	9.42
NCOA7	326.292	1.8731	0.146875	12.7511	3.07574e-37	2.42439e-36	173	165	412	437	145.48	133.91	513.39	512.39	7.19	7.07	9	9
NCOR1	732.202	0.427176	0.0994784	4.29416	1.75357e-05	4.02408e-05	759	753	643	749	638.24	611.11	801.24	878.21	9.32	9.26	9.65	9.78
NCOR2	2819.79	0.202963	0.0630982	3.21662	0.00129709	0.00247009	3055	3296	2331	2670	2568.94	2674.93	2904.66	3130.62	11.33	11.39	11.5	11.61
NCR1	1.83667	-0.785886	1.38148	-0.564407	0.572477	NA	2	4	1	1	1.68	3.25	1.25	1.17	0.78	1.33	0.58	0.54
NCR3	1.71668	0.102021	1.39114	0.0733197	0.941552	NA	1	3	1	2	0.84	2.43	1.25	2.35	0.28	1.02	0.53	0.98
NCRNA00028	1.3109	0.797385	1.48044	0.536937	0.591311	NA	1	1	1	2	0.84	0.81	1.25	2.35	0.07	0.05	0.3	0.75
NCRNA00029	2.45268	-1.28598	1.30181	-0.971604	0.331247	0.402191	3	6	1	1	2.52	4.87	1.25	1.17	1.26	1.9	0.73	0.69
NCRNA00032	1.53219	0.418339	1.42778	0.293085	0.769457	NA	1	2	2	1	0.84	1.62	2.49	1.17	0.21	0.62	0.93	0.41
NCRNA00052	17.2882	-4.31462	0.927758	-4.20496	2.61126e-05	5.90199e-05	34	47	1	1	28.59	38.14	1.25	1.17	4.7	5.1	1.21	1.15
NCRNA00081	28.1205	0.2591	0.451257	0.574189	0.56584	0.633039	28	34	21	30	23.55	27.59	26.17	35.18	4.57	4.79	4.72	5.12
NCRNA00085	82.7323	1.34121	0.275234	4.87181	1.10579e-06	2.82459e-06	50	63	92	105	42.04	51.13	114.64	123.11	5.41	5.69	6.83	6.93
NCRNA00086	215.635	5.03644	0.30033	16.6123	5.67869e-62	7.14766e-61	14	16	311	384	11.77	12.99	387.54	450.25	3.67	3.79	8.58	8.8
NCRNA00087	213.666	6.09217	0.397265	14.9426	1.73968e-50	1.79661e-49	8	6	335	363	6.73	4.87	417.44	425.62	2.95	2.57	8.68	8.71
NCRNA00092	30.2665	4.35382	0.655068	6.41219	1.43447e-10	4.73371e-10	1	5	49	47	0.84	4.06	61.06	55.11	0.9	2.23	5.83	5.68
NCRNA00094	334.318	1.19874	0.140665	8.52157	1.57411e-17	7.15711e-17	230	261	381	390	193.41	211.82	474.76	457.28	7.6	7.73	8.89	8.83
NCRNA00095	31.3715	-0.725275	0.433998	-1.6703	0.0948594	0.13328	48	47	17	22	40.36	38.14	21.18	25.8	5.32	5.24	4.44	4.7
NCRNA00099	2.81334	2.05146	1.26964	1.57468	0.115331	0.159101	1	1	3	5	0.84	0.81	3.74	5.86	0.42	0.39	1.62	2.1
NCRNA00110	2.46677	1.2617	1.29637	0.967286	0.333401	0.404396	1	2	5	1	0.84	1.62	6.23	1.17	0.36	0.81	2.07	0.6
NCRNA00111	1.43822	-0.333542	1.455	-0.228783	0.819038	NA	3	1	1	1	2.52	0.81	1.25	1.17	0.92	0.14	0.39	0.36
NCRNA00112	1.844	-0.793	1.37669	-0.571463	0.567686	NA	3	3	1	1	2.52	2.43	1.25	1.17	1.12	1.09	0.6	0.56
NCRNA00115	11.8448	0.0585544	0.671328	0.0872265	0.930492	0.943232	16	12	10	10	13.45	9.74	12.46	11.73	3.73	3.32	3.63	3.55
NCRNA00116	106.228	1.05238	0.240035	4.38388	1.16582e-05	2.72377e-05	81	86	108	130	68.11	69.79	134.58	152.43	6.1	6.13	7.07	7.24
NCRNA00120	20.1783	-0.52942	0.542936	-0.974688	0.329715	0.40083	25	33	17	10	21.02	26.78	21.18	11.73	4.39	4.71	4.39	3.62
NCRNA00152	22.6242	-2.60492	0.602055	-4.27666	1.89718e-05	4.33381e-05	47	48	4	6	39.52	38.96	4.98	7.04	5.23	5.21	2.57	2.96
NCRNA00158	1.62243	1.15085	1.42053	0.804123	0.421326	NA	1	1	2	2	0.84	0.81	2.49	2.35	0.21	0.19	0.95	0.91
NCRNA00162	12.8379	-3.39607	0.890303	-3.62602	0.000287823	0.00059004	21	37	2	1	17.66	30.03	2.49	1.17	4.02	4.73	1.72	1.14
NCRNA00167	1.3109	0.797385	1.48044	0.536937	0.591311	NA	1	1	1	2	0.84	0.81	1.25	2.35	0.07	0.05	0.3	0.75
NCRNA00168	6.47806	3.35999	1.07218	2.94346	0.00324561	0.00587511	1	1	11	9	0.84	0.81	13.71	10.55	0.6	0.57	3.45	3.13
NCRNA00169	1.95264	-0.143476	1.34234	-0.106864	0.914897	NA	3	2	2	1	2.52	1.62	2.49	1.17	1.16	0.8	1.14	0.6
NCRNA00171	10.7186	-0.103505	0.712376	-0.145285	0.884486	0.906707	10	17	10	7	8.41	13.8	12.46	8.21	3.12	3.74	3.6	3.09
NCRNA00173	37.5464	0.1245	0.389597	0.319567	0.749297	0.794582	42	45	29	36	35.32	36.52	36.14	42.21	5.15	5.19	5.18	5.39
NCRNA00174	79.2378	-1.12837	0.284165	-3.96904	7.21632e-05	0.000157016	123	141	40	42	103.43	114.43	49.84	49.25	6.68	6.83	5.65	5.64
NCRNA00175	4.07842	0.481267	1.04991	0.458439	0.646637	0.704898	5	3	4	4	4.2	2.43	4.98	4.69	2.05	1.51	2.22	2.16
NCRNA00176	120.155	0.35903	0.223762	1.60453	0.108598	0.15088	120	135	102	122	100.91	109.56	127.1	143.05	6.66	6.78	6.99	7.16
NCRNA00181	17.7118	0.250384	0.55935	0.447661	0.654398	0.712022	22	17	14	18	18.5	13.8	17.45	21.11	4.2	3.82	4.13	4.38
NCRNA00182	14.8544	-0.0714757	0.608129	-0.117526	0.906443	0.923729	15	22	11	13	12.61	17.85	13.71	15.24	3.68	4.13	3.79	3.92
NCRNA00183	21.6606	-0.702626	0.533643	-1.3158	0.188241	0.245969	41	24	14	13	34.48	19.48	17.45	15.24	5.06	4.29	4.15	3.97
NCRNA00185	5.98635	1.50485	0.928974	1.61249	0.106856	0.148601	3	4	8	7	2.52	3.25	9.97	8.21	1.62	1.87	3.13	2.9
NCRNA00188	1340.2	-1.93305	0.0848345	-22.7843	6.56181e-115	1.56431e-113	2502	2644	424	497	2103.92	2145.79	528.35	582.74	11.04	11.07	9.05	9.19
NCRNA00189	2.45268	-1.28598	1.30181	-0.971604	0.331247	0.402191	3	6	1	1	2.52	4.87	1.25	1.17	1.26	1.9	0.73	0.69
NCRNA00200	7.60564	-3.096	1.04193	-2.78904	0.00528648	0.0093176	14	20	1	1	11.77	16.23	1.25	1.17	3.36	3.77	1.07	1.02
NCRNA00201	129.64	-0.292622	0.215914	-1.35523	0.175343	0.230991	165	181	90	103	138.75	146.89	112.15	120.77	7.12	7.2	6.81	6.92
NCRNA00202	25.0447	3.08699	0.573219	5.32809	9.92527e-08	2.74207e-07	5	7	32	43	4.2	5.68	39.88	50.42	2.32	2.66	5.24	5.56
NCRNA00203	5.79481	0.98896	0.921083	1.07229	0.283588	0.351748	4	5	7	6	3.36	4.06	8.72	7.04	1.92	2.12	2.98	2.73
NCRNA00219	223.231	0.726659	0.165782	4.38318	1.16959e-05	2.73222e-05	196	211	222	239	164.82	171.24	276.63	280.23	7.37	7.42	8.11	8.13
NCRNA00222	1.51379	0.404298	1.43013	0.282614	0.777473	NA	1	2	1	2	0.84	1.62	1.25	2.35	0.2	0.62	0.44	0.89
NCRNA00235	3.18063	-0.109504	1.15217	-0.0950332	0.924288	0.938589	5	3	3	2	4.2	2.43	3.74	2.35	1.93	1.41	1.81	1.39
NCRNA00238	1.3109	0.797385	1.48044	0.536937	0.591311	NA	1	1	1	2	0.84	0.81	1.25	2.35	0.07	0.05	0.3	0.75
NCRNA00239	1.43089	-0.3288	1.44868	-0.226463	0.820841	NA	2	2	1	1	1.68	1.62	1.25	1.17	0.63	0.6	0.43	0.39
NCRNA00240	1.51379	0.404298	1.43013	0.282614	0.777473	NA	1	2	1	2	0.84	1.62	1.25	2.35	0.2	0.62	0.44	0.89
NCRNA00241	7.20328	1.21406	0.850126	1.42527	0.154079	0.206435	6	4	8	9	5.05	3.25	9.97	10.55	2.41	1.93	3.21	3.28
NCRNA00242	6.30388	1.16125	0.95858	1.2088	0.22674	0.289484	1	8	4	11	0.84	6.49	4.98	12.9	0.73	2.61	2.31	3.43
NCRNA00244	1.22799	-0.0291089	1.49416	-0.0194838	0.984455	NA	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
NCRNA00245	17.208	-0.855879	0.578283	-1.47826	0.139339	0.188598	28	26	10	10	23.55	21.1	12.46	11.73	4.52	4.37	3.68	3.61
NCRNA00247	18.1165	2.8363	0.642095	4.36887	1.24891e-05	2.90782e-05	5	5	28	25	4.2	4.06	34.89	29.31	2.29	2.25	5.01	4.77
NCRNA00253	1.844	-0.793	1.37669	-0.571463	0.567686	NA	3	3	1	1	2.52	2.43	1.25	1.17	1.12	1.09	0.6	0.56
NCRNA00256A	4.56308	1.25745	1.02776	1.21927	0.222741	0.284938	4	2	5	6	3.36	1.62	6.23	7.04	1.83	1.15	2.48	2.62
NCRNA00256B	2.1482	-0.347811	1.31289	-0.26449	0.791402	0.829259	2	4	2	1	1.68	3.25	2.49	1.17	0.88	1.44	1.2	0.65
NCRNA00257	6.25234	0.189447	0.890935	0.212695	0.831565	0.863913	8	6	7	4	6.73	4.87	8.72	4.69	2.72	2.35	3.02	2.32
NCRNA00258	2.00981	0.427002	1.34012	0.318483	0.750119	NA	1	3	1	3	0.84	2.43	1.25	3.52	0.35	1.11	0.61	1.43
NCRNA00259	2.82871	-0.377863	1.21974	-0.30915	0.757207	0.801373	2	6	1	3	1.68	4.87	1.25	3.52	1	1.99	0.83	1.65
NCRNA00261	24.3698	-4.81039	0.892563	-4.79848	1.59874e-06	4.03156e-06	59	56	1	1	49.61	45.45	1.25	1.17	5.51	5.39	1.26	1.2
NCRNA00262	2.67024	-1.43074	1.27402	-1.1012	0.270808	0.337759	5	5	1	1	4.2	4.06	1.25	1.17	1.8	1.77	0.79	0.74
NCRNA00263	58.1777	0.492332	0.317876	1.54882	0.121424	0.166745	54	63	50	63	45.41	51.13	62.31	73.87	5.51	5.68	5.96	6.2
NCRNA00265	30.6885	0.395718	0.430604	0.919005	0.358093	0.429115	33	31	25	33	27.75	25.16	31.15	38.69	4.8	4.67	4.96	5.26
NCRNA00271	2.71606	0.228662	1.22591	0.186491	0.85206	0.88041	2	4	1	4	1.68	3.25	1.25	4.69	0.99	1.56	0.81	1.91
NCS1	3401.11	3.40109	0.0668415	50.8779	0	0	707	716	4862	5433	594.51	581.08	6058.55	6370.28	9.22	9.19	12.56	12.64
NCSTN	476.614	-0.793179	0.122556	-6.47172	9.68929e-11	3.23087e-10	702	763	261	317	590.31	619.23	325.23	371.69	9.2	9.27	8.35	8.54
NDC80	44.5246	-5.66267	0.8497	-5.78923	7.07116e-09	2.10877e-08	96	117	1	1	80.73	94.95	1.25	1.17	6.26	6.49	1.35	1.28
NDE1	190.133	-1.14098	0.185907	-6.13621	8.45153e-10	2.67287e-09	311	323	96	100	261.52	262.14	119.63	117.25	8.03	8.03	6.91	6.88
NDEL1	390.386	1.0929	0.129268	8.45432	2.80726e-17	1.25943e-16	292	311	432	448	245.54	252.4	538.32	525.29	7.94	7.98	9.07	9.03
NDFIP1	889.87	2.15269	0.096945	22.2034	3.1837e-109	7.19861e-108	406	384	1160	1246	341.4	311.64	1445.48	1460.96	8.42	8.29	10.49	10.51
NDFIP2	235.887	1.74344	0.16895	10.3174	5.87729e-25	3.41693e-24	132	130	288	314	111	105.5	358.88	368.17	6.8	6.73	8.48	8.52
NDN	263.749	1.12209	0.160432	6.99387	2.67402e-12	9.68786e-12	188	214	268	332	158.09	173.68	333.96	389.28	7.31	7.44	8.38	8.6
NDNL2	116.117	0.39871	0.233848	1.70502	0.0881915	0.124902	134	108	100	119	112.68	87.65	124.61	139.53	6.82	6.46	6.96	7.12
NDOR1	486.139	-1.041	0.124379	-8.36907	5.80771e-17	2.57069e-16	762	824	233	294	640.76	668.73	290.34	344.72	9.32	9.38	8.18	8.43
NDP	91.1137	2.03276	0.27221	7.46214	8.51282e-14	3.30456e-13	41	45	116	127	34.48	36.52	144.55	148.91	5.14	5.21	7.16	7.2
NDRG1	2753.83	0.0120544	0.0609105	0.197903	0.843121	0.873282	3184	3459	2198	2381	2677.41	2807.22	2738.93	2791.76	11.39	11.45	11.42	11.45
NDRG2	4281.76	5.38962	0.0840816	64.0618	0	0	233	249	6559	7297	195.93	202.08	8173.18	8555.85	7.62	7.67	12.99	13.06
NDRG3	679.681	2.45062	0.110776	22.1186	2.09294e-108	4.69e-107	259	249	918	985	217.79	202.08	1143.92	1154.93	7.77	7.66	10.16	10.17
NDRG4	4544.18	7.92508	0.159991	49.2551	0	0	37	52	7183	7806	31.11	42.2	8950.75	9152.66	5.02	5.44	13.12	13.16
NDST1	921.217	0.907989	0.0903593	10.0486	9.31864e-24	5.2238e-23	754	797	929	1063	634.04	646.82	1157.63	1246.38	9.31	9.34	10.18	10.28
NDST2	219.743	0.757458	0.170819	4.43422	9.2405e-06	2.17922e-05	205	190	209	249	172.38	154.2	260.44	291.96	7.43	7.27	8.02	8.19
NDST3	31.6658	1.29613	0.447394	2.89546	0.00378602	0.00680281	15	29	35	40	12.61	23.54	43.61	46.9	3.74	4.57	5.42	5.52
NDST4	9.9126	-2.30177	0.854556	-2.64463	0.00817809	0.0140212	15	26	1	4	12.61	21.1	1.25	4.69	3.55	4.22	1.21	2.35
NDUFA1	356.592	0.10699	0.142732	0.749585	0.453504	0.523947	452	378	298	314	380.09	306.77	371.34	368.17	8.57	8.26	8.54	8.52
NDUFA10	638.035	0.594772	0.103369	5.75387	8.72212e-09	2.58467e-08	597	634	600	672	502.02	514.53	747.66	787.93	8.97	9.01	9.55	9.62
NDUFA11	29.3329	0.397434	0.448462	0.886258	0.375479	0.447412	31	30	33	22	26.07	24.35	41.12	25.8	4.71	4.62	5.33	4.7
NDUFA12	172.801	0.219683	0.193227	1.13693	0.25557	0.32145	199	187	165	142	167.34	151.76	205.61	166.5	7.39	7.25	7.68	7.38
NDUFA13	995.727	0.304874	0.087508	3.48395	0.000494063	0.000986552	1021	1137	903	918	858.56	922.75	1125.23	1076.37	9.75	9.85	10.14	10.07
NDUFA2	296.08	0.36834	0.147061	2.50469	0.0122558	0.0204178	293	333	278	274	246.38	270.25	346.42	321.27	7.95	8.08	8.43	8.33
NDUFA3	241.661	1.25598	0.163543	7.67929	1.59967e-14	6.39651e-14	162	183	280	284	136.23	148.52	348.91	332.99	7.1	7.22	8.44	8.38
NDUFA4	606.715	1.38584	0.109322	12.6762	8.00768e-37	6.24179e-36	415	397	723	729	348.97	322.19	900.93	854.76	8.45	8.33	9.81	9.74
NDUFA4L2	175.545	0.321029	0.185234	1.73311	0.0830769	0.118336	180	198	155	168	151.36	160.69	193.15	196.98	7.24	7.33	7.59	7.62
NDUFA5	109.584	1.09835	0.247683	4.43409	9.24599e-06	2.18022e-05	96	72	130	117	80.73	58.43	161.99	137.18	6.34	5.88	7.33	7.09
NDUFA6	255.98	-0.0761088	0.157586	-0.482966	0.62912	0.689909	325	311	190	223	273.29	252.4	236.76	261.47	8.09	7.98	7.89	8.03
NDUFA7	187.587	0.0293152	0.193159	0.151767	0.879371	0.90278	220	230	127	188	185	186.66	158.25	220.43	7.53	7.54	7.31	7.78
NDUFA8	329.697	0.367869	0.140016	2.62734	0.00860547	0.0147008	347	350	281	335	291.79	284.05	350.15	392.79	8.19	8.15	8.45	8.62
NDUFA9	266.5	-0.496351	0.163543	-3.03488	0.0024063	0.00442522	371	385	153	214	311.97	312.45	190.65	250.92	8.28	8.29	7.58	7.97
NDUFAB1	356.873	-0.33567	0.138567	-2.42241	0.0154181	0.0251745	496	468	236	287	417.08	379.81	294.08	336.51	8.7	8.57	8.2	8.39
NDUFAF1	65.1807	0.81886	0.302823	2.70393	0.0068525	0.0118891	50	64	67	71	42.04	51.94	83.49	83.25	5.41	5.71	6.37	6.37
NDUFAF2	37.1598	-0.0278802	0.393119	-0.0709197	0.943462	0.954334	41	50	28	33	34.48	40.58	34.89	38.69	5.11	5.34	5.13	5.27
NDUFAF3	441.209	0.344519	0.120524	2.85852	0.00425616	0.00759779	467	474	401	416	392.7	384.68	499.69	487.77	8.62	8.59	8.96	8.93
NDUFAF4	78.7414	0.480689	0.271809	1.76849	0.0769785	0.110484	77	82	74	78	64.75	66.55	92.21	91.46	6.02	6.06	6.52	6.51
NDUFB1	90.9293	0.451031	0.255326	1.7665	0.0773112	0.110916	85	101	85	89	71.48	81.97	105.92	104.35	6.17	6.36	6.72	6.7
NDUFB10	601.024	-0.00605572	0.111185	-0.0544653	0.956564	0.965173	665	795	481	512	559.2	645.2	599.38	600.33	9.13	9.33	9.23	9.23
NDUFB11	514.001	-0.499827	0.118918	-4.20307	2.63322e-05	5.94857e-05	762	695	334	371	640.76	564.04	416.2	435	9.32	9.14	8.7	8.77
NDUFB2	202.384	0.4392	0.173228	2.5354	0.011232	0.0188374	200	216	183	203	168.18	175.3	228.04	238.02	7.4	7.46	7.83	7.89
NDUFB3	63.679	-0.024233	0.318071	-0.0761866	0.939271	0.950484	65	91	42	63	54.66	73.85	52.34	73.87	5.78	6.2	5.72	6.2
NDUFB4	352.611	0.229533	0.133324	1.72162	0.0851378	0.120987	382	404	308	322	321.22	327.87	383.8	377.55	8.33	8.36	8.58	8.56
NDUFB5	185.139	0.128966	0.188834	0.682964	0.49463	0.563813	225	203	139	182	189.2	164.75	173.21	213.4	7.56	7.37	7.44	7.74
NDUFB6	186.809	0.16228	0.180185	0.900638	0.367781	0.439463	208	219	152	175	174.91	177.73	189.41	205.19	7.45	7.47	7.57	7.68
NDUFB7	588.691	0.1896	0.109138	1.73726	0.0823415	0.117375	661	671	475	565	555.83	544.56	591.9	662.47	9.12	9.09	9.21	9.37
NDUFB8	599.286	1.13657	0.109432	10.3859	2.87393e-25	1.68367e-24	447	460	629	737	375.88	373.32	783.8	864.14	8.56	8.55	9.61	9.75
NDUFB9	609.781	0.325595	0.109173	2.98237	0.00286022	0.00520865	640	671	507	618	538.17	544.56	631.77	724.61	9.07	9.09	9.3	9.5
NDUFC1	168.087	0.0910805	0.188841	0.482316	0.629582	0.690276	197	197	140	147	165.66	159.88	174.45	172.36	7.37	7.32	7.45	7.43
NDUFC2	484.547	0.175654	0.120515	1.45753	0.14497	0.195545	503	600	414	437	422.97	486.94	515.89	512.39	8.73	8.93	9.01	9
NDUFS1	394.315	-0.124022	0.131667	-0.941933	0.346227	0.417548	456	541	298	327	383.45	439.06	371.34	383.41	8.58	8.78	8.54	8.58
NDUFS2	807.366	0.202992	0.0933704	2.17405	0.0297011	0.0462002	873	945	703	727	734.1	766.93	876.01	852.42	9.52	9.58	9.77	9.74
NDUFS3	393.595	0.223706	0.130357	1.71611	0.086141	0.122205	447	432	321	382	375.88	350.6	400	447.9	8.55	8.45	8.64	8.81
NDUFS4	107.323	-0.290207	0.237825	-1.22021	0.222386	0.284691	146	140	72	88	122.77	113.62	89.72	103.18	6.94	6.83	6.49	6.69
NDUFS5	589.21	0.090301	0.108086	0.835457	0.403461	0.475619	690	692	466	541	580.22	561.61	580.68	634.33	9.18	9.13	9.18	9.31
NDUFS6	551.439	-0.625633	0.112295	-5.57124	2.52933e-08	7.25988e-08	805	815	363	354	676.92	661.43	452.34	415.07	9.4	9.37	8.82	8.7
NDUFS7	613.552	1.08483	0.112105	9.67669	3.78768e-22	2.02741e-21	493	458	630	753	414.56	371.7	785.04	882.9	8.7	8.54	9.62	9.78
NDUFS8	677.173	-0.225111	0.100554	-2.23869	0.025176	0.0395858	856	912	494	540	719.81	740.15	615.57	633.16	9.49	9.53	9.27	9.31
NDUFV1	1571.26	0.213423	0.078336	2.72445	0.00644078	0.0112247	1713	1812	1268	1530	1440.46	1470.56	1580.06	1793.95	10.49	10.52	10.63	10.81
NDUFV2	141.1	-0.340778	0.206639	-1.64909	0.0991297	0.138669	187	195	100	106	157.25	158.26	124.61	124.29	7.3	7.3	6.96	6.96
NDUFV3	208.114	-0.51023	0.173687	-2.93752	0.00330847	0.00598211	302	290	138	146	253.95	235.35	171.96	171.19	7.99	7.88	7.43	7.42
NEAT1	5944	-2.15563	0.0567718	-37.9693	0	0	11146	12380	1724	1883	9372.63	10047.22	2148.28	2207.85	13.19	13.29	11.07	11.11
NEB	15.5461	0.962903	0.615252	1.56445	0.117712	0.16213	14	11	22	12	11.77	8.93	27.41	14.07	3.59	3.23	4.69	3.82
NEBL	506.573	3.9942	0.157063	25.3954	2.83828e-142	9.03819e-141	69	75	761	818	58.02	60.87	948.28	959.12	5.88	5.95	9.88	9.9
NECAB1	195.948	4.08355	0.251468	16.1738	7.71914e-59	9.29582e-58	26	26	300	313	21.86	21.1	373.83	367	4.5	4.45	8.53	8.5
NECAB2	129.471	4.42745	0.332063	13.2179	6.91274e-40	5.84534e-39	13	14	186	225	10.93	11.36	231.78	263.82	3.56	3.61	7.83	8.02
NECAB3	321.031	0.422406	0.139617	3.02547	0.00248246	0.00455859	333	331	291	318	280.02	268.63	362.62	372.86	8.13	8.07	8.5	8.54
NECAP1	308.239	2.14773	0.153776	13.9631	2.617e-44	2.41166e-43	139	135	405	428	116.88	109.56	504.67	501.84	6.88	6.78	8.97	8.97
NECAP2	192.295	-0.919044	0.185557	-4.95229	7.33435e-07	1.8989e-06	318	291	104	116	267.41	236.17	129.59	136.01	8.06	7.88	7.02	7.09
NEDD1	51.3476	-2.93926	0.430141	-6.7825	1.18112e-11	4.13818e-11	108	113	8	11	90.82	91.71	9.97	12.9	6.47	6.48	3.46	3.78
NEDD4	58.2818	-2.84582	0.401631	-7.04413	1.86623e-12	6.79778e-12	119	130	8	15	100.07	105.5	9.97	17.59	6.61	6.69	3.47	4.2
NEDD4L	601.823	0.141824	0.105578	1.34332	0.179168	0.235605	665	721	512	533	559.2	585.14	638	624.95	9.13	9.19	9.32	9.29
NEDD8	372.229	0.0138939	0.134579	0.10324	0.917773	0.933359	471	425	301	318	396.06	344.92	375.08	372.86	8.63	8.43	8.55	8.54
NEDD9	274.476	-2.14468	0.17328	-12.3703	3.78358e-35	2.83704e-34	559	525	81	86	470.06	426.07	100.93	100.84	8.87	8.73	6.67	6.67
NEFH	775.133	3.80327	0.124811	30.4499	1.20252e-203	6.18751e-202	125	125	1150	1246	105.11	101.45	1433.02	1460.96	6.73	6.68	10.48	10.51
NEFL	2582.8	6.84223	0.150006	45.433	0	0	51	56	4076	4404	42.89	45.45	5079.11	5163.76	5.46	5.54	12.31	12.33
NEFM	2142.1	7.62967	0.208129	36.3108	1.09386e-288	1.0209e-286	23	28	3391	3668	19.34	22.72	4225.53	4300.79	4.37	4.58	12.04	12.07
NEGR1	194.456	4.78647	0.297369	15.9645	2.25721e-57	2.65627e-56	21	11	314	307	17.66	8.93	391.28	359.96	4.2	3.31	8.59	8.47
NEIL1	112.985	2.13293	0.253385	8.41206	4.02857e-17	1.79541e-16	45	56	134	172	37.84	45.45	166.98	201.67	5.27	5.53	7.37	7.64
NEIL2	223.558	1.03883	0.1699	6.11411	9.70991e-10	3.06201e-09	178	176	226	273	149.68	142.84	281.62	320.1	7.23	7.16	8.13	8.32
NEIL3	28.8628	-5.05162	0.87894	-5.08083	3.75781e-07	9.94937e-07	63	74	1	1	52.98	60.06	1.25	1.17	5.63	5.8	1.29	1.22
NEK1	64.7057	0.564403	0.302254	1.86731	0.0618585	0.0907499	68	58	61	67	57.18	47.07	76.01	78.56	5.84	5.57	6.24	6.29
NEK10	3.8863	1.62433	1.11778	1.44063	0.149689	0.201245	2	2	7	3	1.68	1.62	8.72	3.52	1.08	1.05	2.75	1.77
NEK11	24.6377	1.01595	0.486127	2.08919	0.0366909	0.0561223	22	17	24	31	18.5	13.8	29.91	36.35	4.23	3.84	4.88	5.14
NEK2	72.8777	-5.60611	0.671512	-7.72635	1.10674e-14	4.45592e-14	170	177	3	1	142.95	143.65	3.74	1.17	7.11	7.12	2.29	1.4
NEK3	36.8573	-0.189641	0.400907	-0.473001	0.636212	0.69612	54	41	26	31	45.41	33.27	32.4	36.35	5.49	5.06	5.03	5.18
NEK4	112.157	0.103044	0.237014	0.434763	0.663735	0.720439	130	132	80	113	109.32	107.13	99.69	132.49	6.77	6.74	6.64	7.05
NEK5	2.14418	1.02072	1.31903	0.771038	0.440684	0.512409	2	1	3	2	1.68	0.81	3.74	2.35	0.84	0.36	1.52	1.11
NEK6	301.614	-0.662463	0.151637	-4.36853	1.25083e-05	2.91192e-05	464	431	173	214	390.18	349.79	215.58	250.92	8.61	8.45	7.76	7.97
NEK7	127.281	-0.0522286	0.216629	-0.241096	0.809481	0.845224	149	165	98	109	125.29	133.91	122.12	127.8	6.97	7.06	6.93	7
NEK8	34.5353	-2.1145	0.469835	-4.48172	7.40438e-06	1.76374e-05	62	75	7	14	52.14	60.87	8.72	16.42	5.66	5.88	3.28	4.08
NEK9	387.806	-0.20263	0.128149	-1.5812	0.113833	0.157338	494	511	287	310	415.4	414.71	357.63	363.48	8.7	8.7	8.48	8.51
NELF	1781.16	1.51732	0.0730334	20.7754	7.23076e-96	1.42232e-94	1119	1113	2047	2328	940.96	903.28	2550.77	2729.62	9.88	9.82	11.32	11.41
NELL1	71.6704	6.84018	0.817207	7.06706	1.58255e-12	5.79576e-12	1	1	113	123	0.84	0.81	140.81	144.22	0.92	0.88	7.07	7.11
NELL2	594.659	5.5813	0.21036	26.3819	2.21167e-153	7.90346e-152	26	32	922	1008	21.86	25.97	1148.91	1181.9	4.52	4.75	10.16	10.2
