Feature.ID	baseMean	log2(brain/UHR)	lfcSE	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
NPM1	406.631	-2.28988	0.146341	7.56317e-56	8.6227e-55	799	839	103	124	671.88	680.91	128.35	145.39	9.39	9.41	7.01	7.19
NPM2	108.075	3.5054	0.306457	4.13328e-31	2.82739e-30	21	20	156	174	17.66	16.23	194.39	204.02	4.2	4.09	7.58	7.65
NPM3	132.709	-2.46031	0.255533	1.23196e-22	6.6881e-22	272	274	32	34	228.72	222.37	39.88	39.87	7.82	7.78	5.35	5.35
NPNT	42.577	-0.609797	0.364873	0.0725698	0.104713	61	66	29	25	51.29	53.56	36.14	29.31	5.67	5.73	5.18	4.9
NPPA	9.74217	0.748336	0.697224	0.163316	0.216824	9	6	10	12	7.57	4.87	12.46	14.07	2.96	2.44	3.57	3.73
NPPB	6.80471	-1.44286	1.03095	0.0396672	0.0603591	16	11	2	2	13.45	8.93	2.49	2.35	3.54	3.04	1.66	1.6
NPPC	11.8527	1.54179	0.746012	0.0100352	0.0169762	5	7	16	15	4.2	5.68	19.94	17.59	2.28	2.62	4.2	4.04
NPR1	83.7679	-2.12732	0.310241	1.61659e-12	5.91423e-12	161	172	20	30	135.38	139.59	24.92	35.18	7.06	7.11	4.69	5.16
NPR2	163.762	1.43809	0.202425	4.53358e-13	1.70444e-12	98	113	178	221	82.41	91.71	221.81	259.13	6.38	6.53	7.79	8.01
NPR3	7.71385	-1.38798	0.947703	0.0386491	0.0589069	17	13	2	3	14.3	10.55	2.49	3.52	3.66	3.28	1.71	2.03
NPRL2	173.319	0.347027	0.185803	0.0574832	0.0848347	173	195	163	159	145.48	158.26	203.11	186.43	7.19	7.31	7.66	7.54
NPRL3	526.895	-0.385382	0.111817	0.000518554	0.00103287	718	729	366	389	603.76	591.63	456.07	456.11	9.24	9.21	8.83	8.83
NPSR1	1.81425	0.235254	0.914691	0.59928	NA	2	1	1	3	1.68	0.81	1.25	3.52	0.73	0.26	0.53	1.35
NPTN	930.948	2.24261	0.0946896	1.05538e-124	2.78881e-123	382	402	1222	1325	321.22	326.25	1522.74	1553.58	8.33	8.35	10.57	10.6
NPTX1	3426.48	2.96296	0.0627555	0	0	921	963	4800	5261	774.47	781.54	5981.29	6168.61	9.6	9.61	12.54	12.59
NPTX2	280.756	2.43594	0.165799	1.34701e-49	1.36933e-48	106	104	379	407	89.14	84.4	472.27	477.21	6.49	6.41	8.88	8.89
NPTXR	1891.93	3.56057	0.0839105	0	0	373	341	2800	2975	313.65	276.74	3489.09	3488.24	8.3	8.12	11.77	11.77
NPW	28.4628	-2.87557	0.611188	4.74612e-07	1.24701e-06	71	52	3	7	59.7	42.2	3.74	8.21	5.82	5.34	2.29	3.15
NPY	48.6568	4.88401	0.617958	1.13348e-15	4.75447e-15	5	2	80	76	4.2	1.62	99.69	89.11	2.31	1.38	6.57	6.41
NPY1R	19.103	0.86346	0.540402	0.0627559	0.0919742	16	14	16	27	13.45	11.36	19.94	31.66	3.78	3.56	4.3	4.92
NPY2R	7.04592	3.21945	1.28211	0.00196412	0.0036565	1	1	10	12	0.84	0.81	12.46	14.07	0.62	0.58	3.36	3.52
NPY5R	3.72952	1.59301	1.45743	0.043615	0.0658183	1	1	5	6	0.84	0.81	6.23	7.04	0.5	0.47	2.3	2.44
NPY6R	3.24887	0.124763	0.816589	0.802492	0.839075	2	5	3	3	1.68	4.06	3.74	3.52	1.1	1.9	1.81	1.75
NQO1	543.671	-3.63656	0.158726	8.44351e-117	2.05194e-115	1218	1220	60	73	1024.21	990.11	74.77	85.59	9.99	9.95	6.25	6.44
NQO2	244.01	-0.272984	0.157746	0.0795583	0.113768	317	331	175	190	266.56	268.63	218.07	222.78	8.06	8.07	7.77	7.8
NR0B1	10.5022	-1.09196	0.769209	0.06155	0.0903578	16	22	2	7	13.45	17.85	2.49	8.21	3.67	4.04	1.8	3.05
NR0B2	37.9953	-5.59989	1.00159	3.08721e-08	8.82073e-08	91	90	1	1	76.52	73.04	1.25	1.17	6.17	6.1	1.33	1.26
NR1D1	674.528	2.28047	0.110986	1.58848e-94	3.05944e-93	285	270	874	981	239.66	219.12	1089.09	1150.24	7.91	7.78	10.09	10.16
NR1D2	334.161	1.96872	0.157481	1.81127e-36	1.3994e-35	139	188	401	484	116.88	152.57	499.69	567.5	6.88	7.26	8.96	9.14
NR1H2	585.413	0.676935	0.106381	1.54197e-10	5.07546e-10	538	550	583	611	452.4	446.36	726.48	716.41	8.82	8.8	9.5	9.48
NR1H3	79.8509	-0.669238	0.275108	0.0112783	0.0189079	116	124	54	46	97.54	100.63	67.29	53.94	6.6	6.65	6.08	5.77
NR1H4	9.79451	-2.6787	1.05528	0.00197226	0.00367049	21	22	2	1	17.66	17.85	2.49	1.17	3.97	3.98	1.69	1.11
NR1I2	7.56453	-1.07663	0.874179	0.0809209	0.115575	12	16	2	4	10.09	12.99	2.49	4.69	3.23	3.55	1.72	2.34
NR1I3	4.09851	0.953181	1.07219	0.12337	0.16914	1	3	3	8	0.84	2.43	3.74	9.38	0.59	1.41	1.83	2.85
NR2C1	95.1668	-0.199162	0.246976	0.4048	0.477038	132	115	70	76	111	93.33	87.23	89.11	6.79	6.54	6.45	6.48
NR2C2	491.798	0.285333	0.119001	0.0158943	0.0258992	553	518	456	438	465.02	420.39	568.22	513.56	8.86	8.72	9.15	9
NR2C2AP	92.5299	-1.12818	0.265408	1.06399e-05	2.49316e-05	143	168	45	49	120.25	136.34	56.07	57.45	6.9	7.08	5.82	5.86
NR2E1	42.6078	1.35867	0.389055	0.000179814	0.00037636	26	29	42	62	21.86	23.54	52.34	72.7	4.49	4.59	5.69	6.15
NR2E3	1.85867	-0.250788	0.922781	0.572087	NA	5	1	1	1	4.2	0.81	1.25	1.17	1.54	0.24	0.52	0.48
NR2F1	652.854	1.42505	0.108983	1.77124e-39	1.48203e-38	408	447	720	860	343.09	362.77	897.19	1008.36	8.43	8.51	9.81	9.98
NR2F2	393.75	-1.75391	0.139162	5.87079e-37	4.59041e-36	719	755	144	152	604.6	612.73	179.44	178.22	9.24	9.26	7.49	7.48
NR2F6	625.779	-0.834347	0.10878	1.17895e-14	4.74339e-14	974	971	338	405	819.03	788.03	421.18	474.87	9.68	9.62	8.72	8.89
NR3C1	334.737	0.233717	0.135897	0.0828475	0.118048	366	378	284	316	307.77	306.77	353.89	370.52	8.27	8.26	8.47	8.53
NR3C2	99.2663	5.21079	0.46624	2.89599e-29	1.87848e-28	7	5	146	175	5.89	4.06	181.93	205.19	2.75	2.33	7.47	7.64
NR4A1	545.039	-0.423026	0.111362	0.000131006	0.000277814	754	760	360	410	634.04	616.79	448.6	480.73	9.31	9.27	8.81	8.91
NR4A2	125.582	1.80129	0.237659	9.32695e-15	3.77075e-14	63	70	140	186	52.98	56.81	174.45	218.09	5.74	5.84	7.44	7.76
NR4A3	50.4963	0.370064	0.334175	0.241014	0.305464	48	57	54	41	40.36	46.26	67.29	48.07	5.34	5.53	6.06	5.59
NR5A1	54.1525	-4.46883	0.605325	6.40292e-14	2.49768e-13	120	132	5	2	100.91	107.13	6.23	2.35	6.6	6.69	2.85	1.87
NR5A2	2.96337	-0.419026	0.900051	0.412333	0.484938	5	5	1	2	4.2	4.06	1.25	2.35	1.88	1.85	0.87	1.33
NR6A1	31.2566	-2.61358	0.554031	4.35701e-07	1.1477e-06	68	64	9	4	57.18	51.94	11.21	4.69	5.78	5.64	3.57	2.53
NRADDP	2.65888	-0.084299	0.839874	0.858945	0.885855	4	3	2	2	3.36	2.43	2.49	2.35	1.63	1.33	1.35	1.3
NRAP	2.20868	0.629188	1.06045	0.222612	0.284793	1	1	2	4	0.84	0.81	2.49	4.69	0.33	0.31	1.12	1.72
NRARP	112.17	-0.619775	0.234971	0.00660572	0.011495	159	173	62	83	133.7	140.4	77.26	97.32	7.06	7.13	6.28	6.61
NRAS	221.555	-2.04609	0.190418	1.46439e-27	9.0696e-27	408	459	72	69	343.09	372.51	89.72	80.9	8.42	8.53	6.5	6.35
NRBF2	43.8606	-0.189326	0.349426	0.562586	0.630019	56	58	37	30	47.09	47.07	46.11	35.18	5.55	5.55	5.52	5.15
NRBP1	562.766	-0.272872	0.10841	0.0112412	0.0188509	729	764	402	441	613.01	620.04	500.93	517.08	9.26	9.28	8.97	9.01
NRBP2	740.531	1.83141	0.101022	5.53409e-74	8.32057e-73	386	398	924	992	324.59	323	1151.4	1163.14	8.35	8.34	10.17	10.18
NRCAM	755.044	3.591	0.123024	4.55379e-188	2.09714e-186	134	145	1089	1222	112.68	117.68	1357.01	1432.81	6.83	6.89	10.4	10.48
NRD1	656.169	-0.838006	0.107937	5.65224e-15	2.30477e-14	970	1073	353	425	815.67	870.81	439.87	498.32	9.67	9.76	8.78	8.96
NRF1	156.761	0.0836943	0.200824	0.672011	0.726993	194	174	115	153	163.13	141.21	143.3	179.39	7.35	7.14	7.16	7.48
NRG1	47.2766	0.49166	0.342435	0.126945	0.173539	51	42	42	51	42.89	34.09	52.34	59.8	5.43	5.11	5.7	5.89
NRG2	101.378	3.56883	0.321495	2.24427e-29	1.46115e-28	18	19	140	171	15.14	15.42	174.45	200.5	3.99	4.02	7.42	7.62
NRG3	66.4662	6.13779	0.743049	2.20147e-16	9.51403e-16	3	1	110	107	2.52	0.81	137.07	125.46	1.76	0.92	7.03	6.91
NRG4	18.6028	1.31599	0.577941	0.00805603	0.0138241	9	14	21	25	7.57	11.36	26.17	29.31	3.04	3.55	4.65	4.81
NRGN	4613.05	6.43389	0.104798	0	0	111	144	7154	7955	93.34	116.87	8914.62	9327.37	6.56	6.88	13.12	13.18
NRIP1	191.952	-0.0518718	0.178598	0.766974	0.809658	216	258	149	163	181.63	209.38	185.67	191.12	7.51	7.71	7.54	7.58
NRIP2	195.155	5.05278	0.318525	5.48241e-57	6.40442e-56	10	17	300	328	8.41	13.8	373.83	384.59	3.24	3.87	8.53	8.57
NRIP3	254.916	2.69986	0.182723	3.7284e-50	3.82341e-49	69	94	352	381	58.02	76.29	438.63	446.73	5.88	6.27	8.77	8.79
NRK	25.0142	1.97959	0.543291	5.60503e-05	0.000123179	14	8	28	40	11.77	6.49	34.89	46.9	3.61	2.86	5.07	5.48
NRL	14.3594	0.556207	0.576337	0.246967	0.311926	12	14	11	19	10.09	11.36	13.71	22.28	3.38	3.54	3.78	4.41
NRM	126.528	-3.31617	0.30555	3.66853e-28	2.31207e-27	279	279	23	14	234.61	226.43	28.66	16.42	7.85	7.8	4.88	4.13
NRN1	712.863	1.80371	0.105139	1.63475e-66	2.19964e-65	372	394	851	988	312.81	319.76	1060.43	1158.45	8.29	8.32	10.05	10.18
NRN1L	14.8228	1.50002	0.662862	0.00666836	0.0115948	7	9	21	17	5.89	7.3	26.17	19.93	2.7	2.96	4.61	4.25
NRP1	173.796	-1.13495	0.195741	3.38922e-09	1.03332e-08	279	303	81	97	234.61	245.91	100.93	113.73	7.87	7.94	6.67	6.84
NRP2	248.418	-1.79436	0.173774	1.51272e-25	8.91873e-25	453	484	89	93	380.93	392.8	110.9	109.04	8.57	8.61	6.8	6.78
NRSN1	188.091	7.69036	0.713671	3.66121e-26	2.19848e-25	3	1	284	337	2.52	0.81	353.89	395.14	1.84	1.05	8.44	8.6
NRSN2	924.974	1.77672	0.0916431	2.76654e-84	4.69909e-83	493	516	1144	1229	414.56	418.77	1425.54	1441.02	8.7	8.71	10.48	10.49
NRTN	21.5169	-4.1507	0.911549	1.93605e-06	4.84592e-06	45	55	1	2	37.84	44.64	1.25	2.35	5.13	5.36	1.28	1.72
NRXN1	656.59	8.25904	0.459676	3.5343e-71	5.09555e-70	5	5	1018	1151	4.2	4.06	1268.53	1349.57	2.46	2.41	10.3	10.39
NRXN2	2866.62	6.70864	0.138365	0	0	67	64	4462	4945	56.34	51.94	5560.11	5798.09	5.85	5.73	12.44	12.5
NRXN3	502.67	8.18257	0.512009	1.68474e-56	1.95119e-55	4	4	784	876	3.36	3.25	976.94	1027.12	2.21	2.17	9.92	9.99
NR_028064	2.85013	0.97472	1.23028	0.112392	0.155608	1	1	5	3	0.84	0.81	6.23	3.52	0.42	0.39	2.16	1.57
NR_030378	2.66592	0.372366	0.904126	0.451966	0.52248	3	1	4	2	2.52	0.81	4.98	2.35	1.29	0.45	1.94	1.23
NR_033796	32.4569	0.238008	0.396086	0.515393	0.585048	38	33	26	33	31.95	26.78	32.4	38.69	5	4.76	5.02	5.26
NR_033826	2.46677	0.480589	0.967606	0.333401	0.404396	1	2	5	1	0.84	1.62	6.23	1.17	0.36	0.81	2.07	0.6
NR_033827	6.54676	-1.36716	1.03249	0.0480764	0.0719996	11	15	1	3	9.25	12.17	1.25	3.52	3.06	3.4	1.12	1.97
NR_033828	1.89716	0.471517	1.00281	0.317385	NA	1	1	1	4	0.84	0.81	1.25	4.69	0.22	0.2	0.48	1.6
NR_033829	2.22708	0.641783	1.0643	0.217118	0.278578	1	1	3	3	0.84	0.81	3.74	3.52	0.35	0.33	1.51	1.46
NR_033830	1.3109	0.220121	0.9436	0.591311	NA	1	1	1	2	0.84	0.81	1.25	2.35	0.07	0.05	0.3	0.75
NR_033834	37.6512	-0.231993	0.40096	0.527877	0.597287	49	51	16	41	41.2	41.39	19.94	48.07	5.36	5.36	4.37	5.57
NR_033838	3.6469	0.388794	0.848783	0.4553	0.52571	4	2	3	5	3.36	1.62	3.74	5.86	1.75	1.09	1.85	2.32
NR_033839	15.0733	-0.833983	0.614332	0.0984848	0.137856	20	30	5	11	16.82	24.35	6.23	12.9	4.04	4.53	2.82	3.7
NR_033840	7.01162	-2.52398	1.26388	0.00791641	0.0136111	16	15	1	1	13.45	12.17	1.25	1.17	3.51	3.39	1.06	1
NR_033841	7.96115	-2.21776	1.11588	0.00802102	0.0137694	20	14	2	1	16.82	11.36	2.49	1.17	3.85	3.35	1.65	1.07
NR_033842	10.4712	3.05238	0.987011	0.000298333	0.000610372	3	1	14	18	2.52	0.81	17.45	21.11	1.62	0.71	3.93	4.19
NR_033844	1.3293	0.225006	0.944298	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
NR_033847	6.12974	2.9034	1.33834	0.00437341	0.0077944	1	1	8	11	0.84	0.81	9.97	12.9	0.59	0.56	3.04	3.36
NR_033848	1.3109	0.220121	0.9436	0.591311	NA	1	1	1	2	0.84	0.81	1.25	2.35	0.07	0.05	0.3	0.75
NR_033849	19.1102	-3.54073	0.854443	7.9495e-06	1.88668e-05	34	53	2	2	28.59	43.01	2.49	2.35	4.74	5.3	1.8	1.73
NR_033850	2.14418	0.367284	0.932615	0.440684	0.512409	2	1	3	2	1.68	0.81	3.74	2.35	0.84	0.36	1.52	1.11
NR_033851	7.27943	0.248101	0.691228	0.630697	0.691334	8	7	4	10	6.73	5.68	4.98	11.73	2.76	2.56	2.43	3.42
NR_033852	5.74637	2.16537	1.25041	0.0118727	0.019825	1	2	8	9	0.84	1.62	9.97	10.55	0.64	1.11	3.04	3.12
NR_033854	65.0909	0.961689	0.306718	0.000990725	0.00191277	47	57	78	66	39.52	46.26	97.2	77.39	5.32	5.54	6.59	6.27
NR_033857	1.3109	0.220121	0.9436	0.591311	NA	1	1	1	2	0.84	0.81	1.25	2.35	0.07	0.05	0.3	0.75
NR_033858	2.32134	0.261996	0.888723	0.582357	0.646473	1	3	2	3	0.84	2.43	2.49	3.52	0.44	1.21	1.23	1.54
NR_033859	4.69385	0.946525	1.00389	0.123451	0.169211	2	3	8	4	1.68	2.43	9.97	4.69	1.16	1.48	3.01	2.15
NR_033861	5.30985	0.589582	0.829944	0.285933	0.354257	3	5	8	4	2.52	4.06	9.97	4.69	1.6	2.08	3.09	2.23
NR_033862	11.8832	4.25279	1.1389	5.70435e-05	0.000125204	1	1	18	20	0.84	0.81	22.43	23.45	0.69	0.65	4.27	4.33
NR_033863	2.53861	0.801678	1.14018	0.155542	0.208062	1	1	4	3	0.84	0.81	4.98	3.52	0.39	0.37	1.87	1.52
NR_033864	3.98056	0.497636	0.867991	0.353377	0.424565	2	4	6	3	1.68	3.25	7.48	3.52	1.14	1.74	2.62	1.82
NR_033867	1.93395	0.49649	1.00775	0.301286	NA	1	1	3	2	0.84	0.81	3.74	2.35	0.28	0.26	1.42	1.01
NR_033868	3.27489	-0.28884	0.841883	0.566584	0.633607	5	5	2	2	4.2	4.06	2.49	2.35	1.95	1.92	1.46	1.4
NR_033869	1.63378	-0.175571	0.91193	0.684916	NA	2	3	1	1	1.68	2.43	1.25	1.17	0.72	1.01	0.52	0.48
NR_033870	1.63378	-0.175571	0.91193	0.684916	NA	2	3	1	1	1.68	2.43	1.25	1.17	0.72	1.01	0.52	0.48
NR_033871	2.68461	-0.0793452	0.845628	0.865768	0.891215	5	2	3	1	4.2	1.62	3.74	1.17	1.81	0.95	1.68	0.75
NR_033872	36.7722	0.649256	0.385315	0.0682998	0.0991632	30	37	37	39	25.23	30.03	46.11	45.73	4.68	4.92	5.51	5.5
NR_033873	6.31424	2.38769	1.22565	0.00710291	0.0122992	1	2	7	12	0.84	1.62	8.72	14.07	0.64	1.11	2.91	3.5
NR_033874	56.4956	2.04691	0.351485	1.25932e-09	3.9429e-09	24	27	77	75	20.18	21.91	95.95	87.94	4.38	4.49	6.55	6.43
NR_033875	1.74974	0.0327816	0.890274	0.941032	NA	3	1	2	1	2.52	0.81	2.49	1.17	1.06	0.26	1.03	0.49
NR_033876	3.98516	-0.784717	0.996197	0.181789	0.238462	6	9	1	2	5.05	7.3	1.25	2.35	2.19	2.6	0.97	1.44
NR_033877	1.51379	0.120174	0.909471	0.777473	NA	1	2	1	2	0.84	1.62	1.25	2.35	0.2	0.62	0.44	0.89
NR_033879	2.45599	-0.011899	0.848268	0.978275	0.98219	4	2	2	2	3.36	1.62	2.49	2.35	1.57	0.94	1.29	1.24
NR_033880	2.57569	0.176996	0.861171	0.711236	0.761632	3	2	4	1	2.52	1.62	4.98	1.17	1.29	0.92	1.93	0.72
NR_033882	4.23908	-0.340817	0.832142	0.507733	0.577078	11	2	3	2	9.25	1.62	3.74	2.35	2.89	1.1	1.88	1.44
NR_033883	1.3109	0.220121	0.9436	0.591311	NA	1	1	1	2	0.84	0.81	1.25	2.35	0.07	0.05	0.3	0.75
NR_033884	96.7687	0.728498	0.252482	0.00285065	0.00519285	74	100	93	109	62.23	81.16	115.89	127.8	5.97	6.35	6.85	6.99
NR_033885	10.1161	-0.801043	0.732959	0.146278	0.197096	19	15	8	2	15.98	12.17	9.97	2.35	3.89	3.54	3.29	1.73
NR_033886	2.74179	0.0954927	0.83529	0.844897	0.874554	3	3	2	3	2.52	2.43	2.49	3.52	1.37	1.34	1.37	1.68
NR_033887	3.63928	1.06584	1.16931	0.0979693	0.137232	1	2	5	5	0.84	1.62	6.23	5.86	0.56	1.01	2.32	2.26
NR_033888	1.22066	-0.00535702	0.920198	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
NR_033890	4.46178	0.485389	0.838451	0.367024	0.438589	5	2	4	6	4.2	1.62	4.98	7.04	2.06	1.16	2.23	2.61
NR_033892	1.53219	0.124659	0.90963	0.769457	NA	1	2	2	1	0.84	1.62	2.49	1.17	0.21	0.62	0.93	0.41
NR_033893	4.37097	2.01157	1.47945	0.0235535	0.0372684	1	1	8	5	0.84	0.81	9.97	5.86	0.53	0.5	2.91	2.29
NR_033895	1.91555	0.491328	1.00578	0.305389	NA	1	1	2	3	0.84	0.81	2.49	3.52	0.28	0.26	1.05	1.36
NR_033896	44.0055	-2.53293	0.450929	3.81589e-09	1.16078e-08	88	96	9	11	74	77.91	11.21	12.9	6.17	6.24	3.6	3.78
NR_033897	3.68801	-0.420509	0.85724	0.422462	0.495059	6	6	2	2	5.05	4.87	2.49	2.35	2.19	2.15	1.51	1.45
NR_033899	1.62243	0.357914	0.966716	0.421326	NA	1	1	2	2	0.84	0.81	2.49	2.35	0.21	0.19	0.95	0.91
NR_033900	1.3293	0.225006	0.944298	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
NR_033901	1.51379	0.120174	0.909471	0.777473	NA	1	2	1	2	0.84	1.62	1.25	2.35	0.2	0.62	0.44	0.89
NR_033902	5.43042	-0.318763	0.755785	0.541069	0.609815	8	8	4	3	6.73	6.49	4.98	3.52	2.68	2.64	2.34	1.98
NR_033903	2.03956	-0.328897	0.930795	0.479572	NA	2	5	1	1	1.68	4.06	1.25	1.17	0.82	1.6	0.63	0.59
NR_033904	13.3447	1.0664	0.653311	0.0443479	0.0668208	10	8	13	19	8.41	6.49	16.2	22.28	3.13	2.82	3.97	4.39
NR_033905	1.22066	-0.00535702	0.920198	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
NR_033906	1.64111	-0.177492	0.912115	0.681775	NA	3	2	1	1	2.52	1.62	1.25	1.17	1.04	0.69	0.52	0.48
NR_033907	2.62582	-0.0822712	0.846419	0.861233	0.887798	2	5	1	3	1.68	4.06	1.25	3.52	0.98	1.77	0.8	1.62
NR_033908	2.54623	0.167347	0.86017	0.726243	0.774347	4	1	2	3	3.36	0.81	2.49	3.52	1.56	0.46	1.28	1.59
NR_033909	2.24548	0.640111	1.06568	0.216724	0.278419	1	1	4	2	0.84	0.81	4.98	2.35	0.33	0.31	1.78	1.07
NR_033910	6.6205	-2.37205	1.29286	0.0110655	0.0185777	18	11	1	1	15.14	8.93	1.25	1.17	3.64	2.98	1.04	0.98
NR_033912	3.65797	0.400598	0.847087	0.443854	0.515241	3	3	4	4	2.52	2.43	4.98	4.69	1.49	1.46	2.16	2.1
NR_033913	2.41158	0.484452	0.962011	0.334763	0.405673	1	2	2	4	0.84	1.62	2.49	4.69	0.42	0.86	1.22	1.81
NR_033915	6.31354	-0.0645946	0.700547	0.897058	0.916648	6	10	5	5	5.05	8.12	6.23	5.86	2.4	2.95	2.64	2.57
NR_033916	3.27158	-0.822516	1.09101	0.162662	0.216021	4	9	1	1	3.36	7.3	1.25	1.17	1.65	2.48	0.84	0.79
NR_033917	1.22066	-0.00535702	0.920198	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
NR_033919	1.22066	-0.00535702	0.920198	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
NR_033921	1.3293	0.225006	0.944298	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
NR_033923	1.3293	0.225006	0.944298	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
NR_033924	1.52112	0.11794	0.909041	0.781434	NA	2	1	1	2	1.68	0.81	1.25	2.35	0.64	0.18	0.44	0.89
NR_033925	15.4428	-2.08817	0.736289	0.000922169	0.00178651	33	30	4	4	27.75	24.35	4.98	4.69	4.69	4.52	2.53	2.46
NR_033926	486.131	-1.55558	0.126295	2.47253e-35	1.86034e-34	831	930	203	203	698.78	754.76	252.96	238.02	9.45	9.56	7.99	7.9
NR_033927	1.95235	0.486727	1.00856	0.30486	NA	1	1	4	1	0.84	0.81	4.98	1.17	0.22	0.2	1.66	0.44
NR_033928	17.0093	-3.74345	0.942289	1.98807e-05	4.53257e-05	39	39	1	2	32.79	31.65	1.25	2.35	4.9	4.85	1.25	1.69
NR_033929	6.43451	0.922459	0.874638	0.122117	0.167618	4	4	5	11	3.36	3.25	6.23	12.9	1.92	1.89	2.6	3.47
NR_033931	1.22799	-0.00749313	0.920028	0.984455	NA	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
NR_033932	5.58516	-0.0471303	0.722238	0.924492	0.938589	7	7	3	6	5.89	5.68	3.74	7.04	2.53	2.49	2.06	2.73
NR_033934	2.54292	-0.271925	0.879687	0.573621	0.639438	3	5	1	2	2.52	4.06	1.25	2.35	1.31	1.76	0.8	1.25
NR_033935	8.96753	1.08298	0.800286	0.0668731	0.0972608	4	7	14	8	3.36	5.68	17.45	9.38	2	2.58	3.96	3.18
NR_033937	2.02821	0.151729	0.883237	0.740401	NA	1	3	2	2	0.84	2.43	2.49	2.35	0.38	1.14	1.15	1.1
NR_033939	5.46116	0.485497	0.79446	0.368446	0.440139	6	3	4	8	5.05	2.43	4.98	9.38	2.33	1.58	2.32	3.04
NR_033940	2.52021	0.79572	1.1369	0.157612	0.210109	1	1	3	4	0.84	0.81	3.74	4.69	0.39	0.37	1.57	1.81
NR_033942	2.25712	-0.417335	0.94697	0.391948	0.463667	4	4	1	1	3.36	3.25	1.25	1.17	1.5	1.47	0.71	0.67
NR_033944	1.43089	-0.0939966	0.911561	0.820841	NA	2	2	1	1	1.68	1.62	1.25	1.17	0.63	0.6	0.43	0.39
NR_033945	1.22066	-0.00535702	0.920198	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
NR_033947	2.03554	0.152218	0.880276	0.740874	NA	2	2	2	2	1.68	1.62	2.49	2.35	0.87	0.84	1.17	1.13
NR_033950	2.81334	0.961708	1.22278	0.115331	0.159101	1	1	3	5	0.84	0.81	3.74	5.86	0.42	0.39	1.62	2.1
NR_033957	3.7064	-0.40944	0.858714	0.431884	0.503946	6	6	3	1	5.05	4.87	3.74	1.17	2.18	2.14	1.86	0.93
NR_033958	1.62243	0.357914	0.966716	0.421326	NA	1	1	2	2	0.84	0.81	2.49	2.35	0.21	0.19	0.95	0.91
NR_033959	13.819	0.779945	0.615479	0.121412	0.166741	9	13	11	20	7.57	10.55	13.71	23.45	3.01	3.43	3.76	4.46
NR_033960	1.93424	-0.0514947	0.877735	0.90744	NA	3	2	1	2	2.52	1.62	1.25	2.35	1.16	0.8	0.64	1.09
NR_033961	4.8529	0.334423	0.780042	0.524277	0.593519	3	6	4	6	2.52	4.87	4.98	7.04	1.59	2.26	2.29	2.67
NR_033962	1.3293	0.225006	0.944298	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
NR_033963	31.0072	0.473602	0.409475	0.206404	0.267116	27	34	30	31	22.7	27.59	37.38	36.35	4.53	4.79	5.21	5.17
NR_033965	5.39707	0.0151107	0.730931	0.978384	0.98219	4	9	5	4	3.36	7.3	6.23	4.69	1.92	2.77	2.58	2.27
NR_033967	9.1292	-0.233059	0.64884	0.641458	0.700506	11	14	9	4	9.25	11.36	11.21	4.69	3.2	3.45	3.43	2.42
NR_033969	1.3293	0.225006	0.944298	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
NR_033971	2.50181	0.774381	1.13008	0.163498	0.216951	1	1	2	5	0.84	0.81	2.49	5.86	0.36	0.34	1.17	2.02
NR_033972	3.65495	-0.410256	0.863229	0.431035	0.503172	4	8	1	3	3.36	6.49	1.25	3.52	1.74	2.44	0.96	1.79
NR_033973	1.22066	-0.00535702	0.920198	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
NR_033974	2.12247	-0.119327	0.879202	0.791846	0.82962	1	5	1	2	0.84	4.06	1.25	2.35	0.37	1.61	0.64	1.1
NR_033975	3.27158	-0.822516	1.09101	0.162662	0.216021	4	9	1	1	3.36	7.3	1.25	1.17	1.65	2.48	0.84	0.79
NR_033976	1.3293	0.225006	0.944298	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
NR_033978	2.05423	-0.337721	0.930464	0.471148	0.541054	4	3	1	1	3.36	2.43	1.25	1.17	1.44	1.15	0.66	0.62
