PC1	PC2	PC3	PC4
TRIM28	0.0038745536261547	-0.00161877937674387	-0.00114026292926992	0.0218643860485046
C6orf105	0.00371959036854688	-0.00860099387792546	0.00616516537138732	0.00497004513020465
WRAP53	0.00374547264501395	0.00892430173899393	0.0030987240257003	-0.00568147327370718
SPCS1	0.00382648286696581	-0.0050283967429439	0.00331177264644089	-0.0109365152445814
PARP16	0.0037282424693816	0.0086780370826291	-0.00515764110246549	0.0055014031177507
IRF9	-0.0038655632303147	-0.00242438739603234	-0.00046000156322282	-0.0054685433023937
C1QL1	-0.00380888981863786	-0.00224950898647124	0.00697881629451331	0.00474734095305583
SUMF1	0.00386492809074164	0.00248352957283581	0.000565953832871207	0.00606932042156695
LYSMD4	-0.00378014761345718	-0.00356578790721564	-0.00792300741957912	-0.000748154878758355
FOXH1	0.00346549851776589	-0.0156864962114378	0.00407656253662136	-0.000772886687760486
DNASE1L1	0.0038612458685812	0.00154758513909833	-0.00276125693565456	-5.12295468861154e-05
EIF2AK1	0.00385160998838223	-0.00367394197136633	0.000902259572556342	-0.0114314427744453
ART5	0.00361624036992296	0.0115777908803913	-0.00635141369701097	-0.00146902816393209
FOXB2	0.00361624036992296	0.0115777908803913	-0.00635141369701097	-0.00146902816393209
TNFAIP8L1	-0.00370880145036994	-0.000518953740214014	0.01162209210712	0.0102507706320772
ARL6IP6	0.00387097818800803	-0.000806953320910676	0.000138228801880554	-0.00471284391254962
CCDC144B	-0.00337852797345458	0.00576806129727063	-0.0186658696033093	0.000874747692992145
LILRB2	-0.00337852797345458	0.00576806129727063	-0.0186658696033093	0.000874747692992145
MAX	-0.00381908231070372	-0.00591276367978434	-0.000187912302691875	-0.000360898961369755
AKR7A2	0.0037306412793143	-0.00951892896998613	0.00148570841623442	0.00607983991663633
KIAA1370	-0.00375002180271589	-0.00616778885187251	-0.00726093799544862	-0.00571806255493961
C8orf59	0.00384717121369811	0.00134764387971525	0.00421388659553139	0.000828970589441011
C21orf70	0.0037105059445091	-0.00677387477766521	-0.00863589003682903	0.00550470678609618
C19orf55	0.00374255022937601	-0.00875379868876604	-0.00311056103491613	-0.00684886557876682
LOC554202	-0.0027695611354712	-0.0155858822269282	0.0221602399584945	0.00124603278313382
HCN4	-0.00333557339544656	0.0170578224163086	-0.00727207226162508	-0.00575022270265516
FOXR2	0.00376151740517946	0.000642784149369865	0.00941506384069585	0.00123679077126187
HIST1H2AH	0.00376151740517946	0.000642784149369865	0.00941506384069585	0.00123679077126187
P2RY10	0.00376151740517946	0.000642784149369865	0.00941506384069585	0.00123679077126187
PADI3	0.00376151740517946	0.000642784149369865	0.00941506384069585	0.00123679077126187
RPL23P8	0.00372818056042452	-0.00894856816030489	-0.00387225035717032	-0.00160783502074004
HNMT	0.00321244422133284	-0.0200265933756154	6.47279776636879e-06	-0.000892300772032473
SH3RF1	-0.0038439266047412	-0.00232147654236541	-0.00362406222016182	0.0109117351152736
RPS9	0.00386378921029242	-0.00143922348331513	-0.000189015252071612	-0.0101475378328518
ADAT1	0.00381243406782323	0.00352212768835979	-0.00542223291057359	0.00546640115579738
BOP1	0.00382808245355698	-0.00118499524249559	-0.00549238463065752	-0.00622143759011363
NCRNA00110	-0.00212690617635414	0.0285238191104453	0.0104910915859743	-0.000178810196292997
NR_033826	-0.00212690617635414	0.0285238191104453	0.0104910915859743	-0.000178810196292997
GGA2	0.00381595047916678	-0.00572132187552853	-0.000615547071113627	0.0218563904413838
ERP29	0.0038485964083279	0.00228183710429648	0.00272073528672559	-0.0217510147123037
PON1	-0.00163052483986391	0.0284515016026203	0.0178231302635582	-0.00169607870033193
C14orf156	0.00386295922244181	-0.000102246222215364	-0.000862383905993096	0.00614580332347828
WAC	-0.00386206497084755	-8.85073808170332e-05	-0.000842411357513342	-2.07679215373993e-05
TCAM1P	0.00376970597918037	0.00629822614127147	0.00520920230163122	0.0025882228799936
PRMT1	0.0038604675533572	0.000969371284970451	-0.00057863776697711	-0.0115389167670566
OTUD1	-0.00384530076951244	-0.00327904208941513	0.000703487852786514	0.00539472734176294
C10orf118	-0.00379329923205404	-0.00346742676225372	-0.00648734535602284	-0.00546209988913073
RNF130	-0.00373430518510105	-0.0012134671986654	-0.0101834065406152	0.00536415856471299
MPP6	0.00380684294119702	-0.00185338776887487	0.00643778841604261	5.6445424734768e-05
DUSP1	-0.00385145904667042	-0.0015079651134654	0.0022964463365316	-4.76650418709937e-05
HSP90AB4P	-0.00182359560431846	0.015519870877847	-0.0309817873046338	0.00164940463245727
STYXL1	0.00382349845137081	0.0036072700298878	0.00384229985405062	0.00537662229987189
C17orf59	-0.00383407781508153	-0.00396543697424348	0.00155629236085579	-0.0100871306245262
RARS2	0.003859920947671	0.000619871445621415	-0.000170096396893714	0.00610795471710411
GPR39	0.00380220018865032	0.00538796965194526	-0.00345234648625247	-0.00531120246304982
NR_034096	-0.00356739538573831	0.00390558478912033	-0.014719603640101	-0.001107874330948
FKBP14	0.00374133055243839	-0.004579728523432	-0.00836785048903199	-0.00701980591040394
ZNF320	0.00375052749126355	-0.00792361343235638	-0.003112158571589	0.000405921881722935
SHOC2	-0.00383522519329076	-7.7128973043798e-05	0.00433671577869463	0.00538189679569531
TCEA1	0.00380913051000185	0.00491073953707835	-0.00317305865892916	-0.000376191490949075
BIRC3	0.00373545773059169	-0.00753973651246439	0.00538079071735698	-0.00251717428170594
GORASP1	-0.00385265913403537	0.000900967497728099	-0.00158662350767123	0.0217413398307472
POLR2L	0.00381833213763603	-0.0042416171520693	0.00304701993331158	0.0211520214772282
DECR1	0.0037391340144189	0.00849954842233847	-0.00241270780889649	0.0106178194194321
SRI	-0.00375131794837294	0.00712441629156979	0.00475865265454464	0.0112059284457912
ZFP30	-0.00378851723529947	0.0058736264189862	0.00345102629460277	-0.00555695427229786
SYAP1	0.00383427818129889	-0.00303243435635275	0.00237305496977704	0.00563106743774478
SMTN	0.00376537938401495	0.00412717036965512	-0.00725194456377814	4.59694933896227e-05
HSPA14	0.00376257959879337	0.00509570187256043	-0.00659348213759414	-0.00569357387310257
ING4	-0.00384674178739577	-0.000656347152939113	0.00223641822320983	0.00609872417457644
DCTD	0.00382538968080679	0.00219935601088697	0.00410688777306836	-0.000774853494969531
C9orf119	0.00385028524695543	-0.00117060878039324	-0.000476530496076729	0.00618415307769552
GAPDHS	0.00243849889185598	0.0198680678312917	0.0217213554508021	0.00547203596546401
PRKCSH	0.00384270319281062	-0.00225008167059545	0.000999790155539518	0.0109423555391975
NEUROG2	-0.00357304147598797	0.00979652938110803	-0.0101998162968214	-0.00267462110464893
FKBP1A	0.00381865872186074	-0.00393566344122132	0.00269998337005126	-0.0107628710436582
TIGD2	0.00367591469199053	-0.00965976282849022	0.00504936508253114	0.000130597557719286
PRPSAP1	0.00384710443256549	-0.00130257353519813	-0.000573693678416232	-0.00470449482523262
SLC25A21	0.00355527999342153	-0.0100004294419231	0.0105619655190422	-0.00276678062508799
ERP27	0.00361395257603075	0.0114949380445975	0.00496159248049264	-0.00115179545859314
PRKRIR	0.00382258633802347	0.00262544077515529	-0.00360661040396635	-0.00478503481537366
LARP7	0.00373208705576294	-0.00791740444733206	-0.00410684016598672	-0.00575974632076111
LOC100270804	0.00196418221574385	0.020658239193393	-0.0256152125376716	-0.00275945696541926
GRK6	0.00381700761879968	-0.00437085762688758	-0.000377604796750935	0.000114339263284251
TPST1	-0.00364778257809564	-0.0113109375285523	-0.000706766917288855	0.00585463678253514
FARP2	-0.00376434226470676	-0.000996734807888237	-0.00811832966920261	0.00067243672358083
LOC286367	-0.00362304836868061	0.0109454244878834	-0.00542276454483651	-0.00520796181513977
ITGAX	-0.003833146687399	0.00207846991140112	0.00202127084576312	0.00535237396974107
PXDNL	-0.00378515624886637	-0.00183448206824149	0.0067055310252328	-0.00239559281756537
SNTB2	0.00348873472052299	-0.014640006932475	-0.0036541971613746	-8.33681422123873e-05
RPS11	0.0038277070744724	-0.0031050055278637	-0.000892480084771052	0.0218704118324181
CLDN19	0.00380943288615784	0.000919422835426592	-0.0051750675253127	0.00268777298959065
NODAL	-0.00363531366066168	0.00641321090019661	-0.0108295754486862	-0.00074981093613171
LOC644649	3.38687145352274e-05	0.034711522035057	-0.00947609916582397	-0.00118213936928509
MBOAT4	0.00363490739331003	0.0115356306297995	-0.000695877871661147	0.00129928308746931
CCDC87	-0.0037685195999134	0.00405001466273766	-0.00627444596843506	-0.00135088255321159
PM20D2	0.0038184041501033	0.00178900873268672	-0.003749148250725	0.0115264775403868
MEX3B	0.00368450658242296	0.00187094671882499	-0.0110761709220301	0.00511417529749265
TRH	-0.00373056867883381	-0.00619552059303892	-0.00636930487945863	-0.00193903493603038
DOLK	0.00372295270809205	0.00788335595859085	0.00396266864459601	-0.000489694230210984
FLJ11235	-0.00364796231350446	0.00131986388400947	0.0123369860464327	0.000802583174101223
SP110	0.00372709868831174	-0.00840045685459997	0.00122222305593358	0.00648012525337626
ZBTB1	0.00363112774650486	-0.00819099236844603	-0.0091044906736186	-0.00511351470485853
GPR77	0.00352706576515887	0.0133651619140834	0.0047415122628605	0.00329462378505072
IDH2	0.003834240899796	-0.00061275315862059	0.000400395975707886	-0.000645113341119924
CHST11	0.00377436327246277	0.00617858573573903	0.00111906346269375	0.0110768050436863
SR140	0.00373653520166026	-0.00754631063590875	0.00290122379722988	-0.00575431179078622
KLHL14	0.00355910779736048	0.0107246328719602	0.00872559327408564	-0.0055563930731171
NR_033935	-0.00335866729575775	0.0140069773906284	0.0111550175998424	0.00350935831411859
PCDHGB1	-0.00383179364328826	-9.08869261062699e-05	0.000735089102615044	-1.18245485835932e-06
SKIV2L2	0.0038306865201805	0.000746834061846229	-0.000516181421888752	-0.00548488951315458
FAM168B	-0.00383171728820881	4.48078621225544e-05	0.000294876993118342	0.0217703402066223
DYNLRB2	-0.0023445623488166	-0.0193725956856519	0.0229833206029821	0.000922788806810353
CXorf61	0.00382246922818764	0.000690591405935075	0.0025830927687672	0.0014730901197235
MBL2	0.00382246922818764	0.000690591405935075	0.0025830927687672	0.0014730901197235
ROPN1	0.00382246922818764	0.000690591405935075	0.0025830927687672	0.0014730901197235
SLC28A3	0.00382246922818764	0.000690591405935075	0.0025830927687672	0.0014730901197235
TPTE	0.00382246922818764	0.000690591405935075	0.0025830927687672	0.0014730901197235
CYB561D1	-0.0037875358640902	-0.0048749267283879	0.00246151720828337	0.0107371125690613
RP1L1	0.00260865511102462	0.0117605461767441	-0.0261395769268145	0.00325234102224828
PRKAA1	0.0035816374285281	-0.00838235476213841	-0.0105687710372019	0.00503121501289706
EPC2	-0.00375063443774	-0.00713233804220217	0.000691220479311212	-0.00496803752378322
USP43	-0.00345494308962296	-0.0145123670445706	-0.00555033784125893	-0.000189588080083116
NR_033859	-0.00339231619974523	0.0153010849963492	0.0068638648009185	-0.000192719332511001
MRPS27	0.00382491947360254	0.000463071682002167	0.00114637663328494	-0.0108156252676461
PER2	-0.00368354472731929	0.00737866238288409	-0.00697718013633086	0.00995417612071659
AGPAT3	-0.00382127278020157	-0.000480624943245288	-0.00206932503401383	0.0218662860468975
ZBTB41	-0.00370222347089674	-0.0073172206385691	0.00582740924477795	0.00570816059602523
ALG1	0.00378261645503682	0.00334647968906624	-0.00464470384341987	3.82677872701312e-05
EIF3G	0.00379599910409348	-0.00378937700676785	-0.00243668805672999	-0.0107771898881307
LOC100132215	-0.00347031435427904	-0.00922759209868877	-0.0132136229567759	-0.0061232922263857
GGT8P	0.00361999792880888	-0.00987739785977092	-0.00655000528110379	-0.000300401063687542
LOC347376	0.00361999792880888	-0.00987739785977092	-0.00655000528110379	-0.000300401063687542
SNORA33	0.00361999792880888	-0.00987739785977092	-0.00655000528110379	-0.000300401063687542
MYBBP1A	0.00382019884505002	-0.0014661451104497	0.000427471393197892	-0.0217283984589891
VPS39	-0.00382320076557692	-0.000212216211579851	0.000481913411751341	0.0217617009447531
KRTAP5-9	-0.0034721218936184	0.0110363680022581	-0.0112226981136415	-0.000789565181932309
LOC100286793	-0.0034721218936184	0.0110363680022581	-0.0112226981136415	-0.000789565181932309
RFC1	0.00382034301920541	-0.00035181458623568	-0.00151066914011085	0.00610838987989198
PGAP3	-0.00379200332749308	0.00410708609890165	0.00204143609370229	-0.00565143183608892
ATP6V1B1	0.00367650699452535	0.00970512162579235	8.43312881177238e-06	0.00246278378280858
KLRC3	0.00369246360150487	0.00903312341674758	0.00157931298084977	8.56736678948429e-05
DHX16	0.00376388955595645	-0.00585481554275554	-0.00202573584979545	0.000242852307368914
TSEN54	0.00381480648519422	0.001294068537192	0.00174275049028627	-0.00479798380123467
LOC100130581	0.00301505863034207	0.0200761695657787	-0.00960551972199512	0.00548678002261475
C1orf113	0.00377605095899047	-0.00359179888741195	0.00450282260703215	-0.000486790055243634
NUPL1	0.00377200806960791	-0.000441865786868883	0.00627881596006239	7.88065803131101e-05
TMX4	-0.00362600007644237	-0.00471597224635204	0.0113651742716344	0.0111753538667137
C1orf229	-0.00376870945629719	-0.0010433217345218	-0.00632158969831738	-0.00147767645615382
KCTD7	-0.00375062073475931	-0.00659368878990506	0.0011077607186126	0.0110576681626781
PRSS27	-0.00381727477651221	0.000209135034050285	-0.000926549589681171	0.00541674002459636
UBR5	0.0038124090861105	0.000644112236865507	-0.00202924873683189	0.0115587661857784
EIF4ENIF1	-0.00376790482606323	-0.00422817295161475	0.00417176607333459	-0.0111361992441007
BAT1	0.00380930643863897	-0.00112199756470782	0.00159498226665336	-0.010820186187216
NARFL	-0.00380359490356422	-0.00260848825550888	-0.000103624458405365	0.0109558740721767
FBXO30	0.00367502552335171	-0.00705580097077762	0.00705281758018193	0.0055418524044925
EIF4G1	0.00379550031129118	-0.00325483304187107	0.000816575188169109	0.0219217722015353
ESRRB	0.00346987997284094	0.014347158029176	0.00344311398343729	0.00309123822562258
PCDHAC1	-0.00354235108111005	-0.00563239509749154	0.0132721535332357	-0.00135687179134716
GPR21	-0.00299721170640173	-0.00285391850469451	-0.0243860285437687	-0.00355375974634883
ALG6	0.00351369097220543	0.0115249041086607	0.00837486769839687	-0.00266473345232706
RPS23	0.00377862179672506	0.00437263418641338	-0.00166594435214502	0.000382025432514788
FAM184B	-0.00331952894406165	-0.015356319342645	-0.00907486754765094	0.00258245493466324
SNRNP200	0.00380192239732518	-0.00176510979470462	-0.000240036731779521	0.0218260352970534
CCNE2	0.0036266403009239	-0.00243201985714269	0.0117710503275963	0.00581503443612718
MSTO1	0.00371073255403135	0.00119675655233757	0.00875301418089564	0.00547173933665868
INO80B	-0.00380578891052943	-0.000159309528127049	-0.000502683091991748	-0.00615830903812009
SIAE	-0.00377808560815131	-0.00399097733605903	0.00168115817056404	0.0114559844680481
DPH1	-0.00375421709330134	-0.00131841801642729	-0.00634370297551371	0.00532500507202015
AQP5	-0.00289677048030509	0.0201414768115076	-0.0123285399562839	-0.000155974863935614
ERGIC1	0.00380263193382616	-0.00110606554698103	0.000477218000773551	0.0109441439085851
TTC23	0.00369149487548603	0.000305522878217483	-0.00961824990204991	-0.00542236202426953
EGFL8	0.00377407407665443	-0.00430915167612245	-0.00122770517953724	-0.0101339280425262
LZTS1	-0.00378091779098732	-0.00381815200792499	-0.000927718850904536	-0.0107792331222832
HIST1H2BF	0.00369471437193094	0.0080407082188416	-0.00273812699067961	0.00275787850092536
TP53RK	0.00366221436125724	-0.00860310861421844	-0.00462441461487057	0.00627490656617697
LOC285593	-0.00348042349198568	0.0108786798791906	0.0103287084163276	0.0004866867691541
DUS1L	0.00378113493625207	-9.28077392988335e-05	-0.00405685490928869	-2.5433850474483e-05
GSTCD	0.00374157808098713	0.00610723816331951	-0.00126241679363357	-0.00492886048693264
TFB1M	0.00355941630520035	0.0123218044690792	-0.00129156690566845	-0.00619464293852341
RABGAP1	-0.00368603872380734	-0.00701966485211469	0.00547060331911369	0.0110666605774694
CAT	0.00378728702459115	-0.00132059453090747	-0.00258461951924506	0.00548679172308656
RRS1	0.00373115528228911	-0.00560094406654529	0.00376778251111224	-0.000400761251581143
SIK2	-0.00378056550403552	-0.00308297859322985	-0.000848592323721184	0.0110256452446786
JAM3	-0.00378199705932592	-0.00247156813471769	-0.0017316614067426	0.0217518399562766
LOC128102	-0.00344575480643004	-0.0146220827947748	0.00244640669124158	-0.0026699414573988
TCEB3	0.00365739272233322	-0.00797643970959665	0.00557294470819602	-0.0052588300168747
ARL9	-0.00322868534196235	-0.0109525005902523	0.0167726333084143	-0.00164309943654225
ADO	-0.00368715665493554	-0.00224166790288627	-0.00896262021187449	0.0055617273988574
TOE1	0.00373644671315331	0.000817043195305217	0.0067528856279169	-0.0107720303034145
PTDSS1	0.0037736660991197	-0.00272745203664413	0.0021779512927735	-0.0216949315245372
FAM160B1	-0.00366588884004804	-0.00649396187956274	0.00692585871800689	0.000413688324734148
USP35	-0.00359007568668016	-0.0112016925716986	-0.00163955078876981	0.0102597561239151
BRI3	0.00363215474423598	0.0021449648235098	-0.0110375793587066	-0.00560942828402131
