Gene	length
ENSMUSG00000077228	132
ENSMUSG00000077230	145
ENSMUSG00000077231	129
ENSMUSG00000077235	131
ENSMUSG00000077236	132
ENSMUSG00000077237	132
ENSMUSG00000077239	75
ENSMUSG00000077240	124
ENSMUSG00000077241	129
ENSMUSG00000077243	131
ENSMUSG00000077244	130
ENSMUSG00000077246	135
ENSMUSG00000077248	104
ENSMUSG00000077250	121
ENSMUSG00000077251	129
ENSMUSG00000077252	123
ENSMUSG00000077253	105
ENSMUSG00000077254	133
ENSMUSG00000077255	128
ENSMUSG00000077256	132
ENSMUSG00000077257	131
ENSMUSG00000077258	127
ENSMUSG00000077259	128
ENSMUSG00000077260	128
ENSMUSG00000077261	66
ENSMUSG00000077262	100
ENSMUSG00000077263	126
ENSMUSG00000077264	132
ENSMUSG00000077265	104
ENSMUSG00000077268	133
ENSMUSG00000077269	132
ENSMUSG00000077270	132
ENSMUSG00000077271	137
ENSMUSG00000077272	132
ENSMUSG00000077273	107
ENSMUSG00000077274	122
ENSMUSG00000077275	132
ENSMUSG00000077276	132
ENSMUSG00000077277	107
ENSMUSG00000077278	128
ENSMUSG00000077279	129
ENSMUSG00000077280	134
ENSMUSG00000077281	132
ENSMUSG00000077282	132
ENSMUSG00000077283	118
ENSMUSG00000077285	115
ENSMUSG00000077287	129
ENSMUSG00000077288	132
ENSMUSG00000077289	131
ENSMUSG00000077290	134
ENSMUSG00000077291	132
ENSMUSG00000077292	133
ENSMUSG00000077293	137
ENSMUSG00000077294	83
ENSMUSG00000077295	132
ENSMUSG00000077298	130
ENSMUSG00000077299	106
ENSMUSG00000077302	132
ENSMUSG00000077303	134
ENSMUSG00000077304	130
ENSMUSG00000077305	130
ENSMUSG00000077306	133
ENSMUSG00000077309	118
ENSMUSG00000077312	133
ENSMUSG00000077314	131
ENSMUSG00000077315	117
ENSMUSG00000077316	79
ENSMUSG00000077317	125
ENSMUSG00000077318	128
ENSMUSG00000077320	132
ENSMUSG00000077323	134
ENSMUSG00000077325	133
ENSMUSG00000077327	166
ENSMUSG00000077328	130
ENSMUSG00000077332	130
ENSMUSG00000077333	128
ENSMUSG00000077334	106
ENSMUSG00000077336	132
ENSMUSG00000077337	83
ENSMUSG00000077338	164
ENSMUSG00000077339	126
ENSMUSG00000077342	132
ENSMUSG00000077344	125
ENSMUSG00000077345	87
ENSMUSG00000077347	158
ENSMUSG00000077348	129
ENSMUSG00000077349	107
ENSMUSG00000077350	110
ENSMUSG00000077351	133
ENSMUSG00000077354	134
ENSMUSG00000077356	132
ENSMUSG00000077357	131
ENSMUSG00000077358	84
ENSMUSG00000077359	158
ENSMUSG00000077360	122
ENSMUSG00000077361	131
ENSMUSG00000077366	131
ENSMUSG00000077367	108
ENSMUSG00000077368	131
ENSMUSG00000077369	155
ENSMUSG00000077376	120
ENSMUSG00000077377	132
ENSMUSG00000077378	129
ENSMUSG00000077379	129
ENSMUSG00000077380	132
ENSMUSG00000077381	130
ENSMUSG00000077382	113
ENSMUSG00000077383	130
ENSMUSG00000077384	155
ENSMUSG00000077385	132
ENSMUSG00000077387	171
ENSMUSG00000077391	146
ENSMUSG00000077392	126
ENSMUSG00000077393	127
ENSMUSG00000077394	76
ENSMUSG00000077396	97
ENSMUSG00000077397	125
ENSMUSG00000077398	128
ENSMUSG00000077399	132
ENSMUSG00000077400	131
ENSMUSG00000077401	109
ENSMUSG00000077402	129
ENSMUSG00000077403	191
ENSMUSG00000077404	127
ENSMUSG00000077406	164
ENSMUSG00000077407	129
ENSMUSG00000077408	132
ENSMUSG00000077409	107
ENSMUSG00000077410	132
ENSMUSG00000077411	131
ENSMUSG00000077413	69
ENSMUSG00000077415	131
ENSMUSG00000077416	131
ENSMUSG00000077417	125
ENSMUSG00000077418	125
ENSMUSG00000077419	149
ENSMUSG00000077420	66
ENSMUSG00000077421	107
ENSMUSG00000077422	136
ENSMUSG00000077424	131
ENSMUSG00000077425	134
ENSMUSG00000077426	132
ENSMUSG00000077427	127
ENSMUSG00000077428	142
ENSMUSG00000077430	131
ENSMUSG00000077431	106
ENSMUSG00000077433	109
ENSMUSG00000077435	128
ENSMUSG00000077437	114
ENSMUSG00000077438	130
ENSMUSG00000077439	130
ENSMUSG00000077440	74
ENSMUSG00000077441	132
ENSMUSG00000077442	132
ENSMUSG00000077443	135
ENSMUSG00000077445	132
ENSMUSG00000077447	132
ENSMUSG00000077448	134
ENSMUSG00000077449	130
ENSMUSG00000077450	1028
ENSMUSG00000077451	131
ENSMUSG00000077453	126
ENSMUSG00000077454	103
ENSMUSG00000077455	130
ENSMUSG00000077456	131
ENSMUSG00000077457	72
ENSMUSG00000077459	132
ENSMUSG00000077460	133
ENSMUSG00000077461	103
ENSMUSG00000077462	135
ENSMUSG00000077463	137
ENSMUSG00000077464	132
ENSMUSG00000077465	128
ENSMUSG00000077467	132
ENSMUSG00000077468	134
ENSMUSG00000077469	130
ENSMUSG00000077470	131
ENSMUSG00000077471	156
ENSMUSG00000077472	131
ENSMUSG00000077473	132
ENSMUSG00000077474	128
ENSMUSG00000077476	140
ENSMUSG00000077477	132
ENSMUSG00000077480	132
ENSMUSG00000077481	128
ENSMUSG00000077483	115
ENSMUSG00000077484	135
ENSMUSG00000077485	129
ENSMUSG00000077487	130
ENSMUSG00000077488	124
ENSMUSG00000077492	132
ENSMUSG00000077493	93
ENSMUSG00000077494	130
ENSMUSG00000077495	134
ENSMUSG00000077497	120
ENSMUSG00000077499	132
ENSMUSG00000077501	129
ENSMUSG00000077502	132
ENSMUSG00000077503	133
ENSMUSG00000077504	107
ENSMUSG00000077505	122
ENSMUSG00000077506	70
ENSMUSG00000077507	129
ENSMUSG00000077511	107
ENSMUSG00000077514	129
ENSMUSG00000077515	93
ENSMUSG00000077516	132
ENSMUSG00000077517	119
ENSMUSG00000077518	107
ENSMUSG00000077519	132
ENSMUSG00000077521	129
ENSMUSG00000077522	129
ENSMUSG00000077524	114
ENSMUSG00000077526	114
ENSMUSG00000077527	70
ENSMUSG00000077528	133
ENSMUSG00000077535	94
ENSMUSG00000077537	127
ENSMUSG00000077538	132
ENSMUSG00000077539	130
ENSMUSG00000077541	107
ENSMUSG00000077542	130
ENSMUSG00000077543	127
ENSMUSG00000077545	131
ENSMUSG00000077546	136
ENSMUSG00000077547	96
ENSMUSG00000077549	85
ENSMUSG00000077552	130
ENSMUSG00000077553	130
ENSMUSG00000077554	125
ENSMUSG00000077555	123
ENSMUSG00000077557	82
ENSMUSG00000077558	130
ENSMUSG00000077559	132
ENSMUSG00000077561	133
ENSMUSG00000077562	107
ENSMUSG00000077563	131
ENSMUSG00000077564	129
ENSMUSG00000077565	89
ENSMUSG00000077567	132
ENSMUSG00000077569	136
ENSMUSG00000077571	132
ENSMUSG00000077572	123
ENSMUSG00000077574	108
ENSMUSG00000077575	130
ENSMUSG00000077576	132
ENSMUSG00000077577	102
ENSMUSG00000077578	130
ENSMUSG00000077579	136
ENSMUSG00000077581	132
ENSMUSG00000077582	106
ENSMUSG00000077585	132
ENSMUSG00000077586	131
ENSMUSG00000077587	127
ENSMUSG00000077588	110
ENSMUSG00000077590	125
ENSMUSG00000077591	129
ENSMUSG00000077592	119
ENSMUSG00000077593	132
ENSMUSG00000077594	128
ENSMUSG00000077595	119
ENSMUSG00000077597	74
ENSMUSG00000077598	104
ENSMUSG00000077599	128
ENSMUSG00000077601	131
ENSMUSG00000077602	134
ENSMUSG00000077603	131
ENSMUSG00000077604	75
ENSMUSG00000077607	131
ENSMUSG00000077608	134
ENSMUSG00000077609	132
ENSMUSG00000077611	197
ENSMUSG00000077612	129
ENSMUSG00000077613	132
ENSMUSG00000077614	123
ENSMUSG00000077615	69
ENSMUSG00000077616	131
ENSMUSG00000077617	132
ENSMUSG00000077618	120
ENSMUSG00000077619	131
ENSMUSG00000077620	117
ENSMUSG00000077621	102
ENSMUSG00000077622	129
ENSMUSG00000077624	129
ENSMUSG00000077625	71
ENSMUSG00000077627	132
ENSMUSG00000077628	131
ENSMUSG00000077629	121
ENSMUSG00000077630	136
ENSMUSG00000077633	107
ENSMUSG00000077635	135
ENSMUSG00000077637	91
ENSMUSG00000077639	121
ENSMUSG00000077640	132
ENSMUSG00000077641	134
ENSMUSG00000077642	133
ENSMUSG00000077643	129
ENSMUSG00000077644	132
ENSMUSG00000077645	69
ENSMUSG00000077647	132
ENSMUSG00000077648	121
ENSMUSG00000077649	88
ENSMUSG00000077650	127
ENSMUSG00000077652	167
ENSMUSG00000077653	126
ENSMUSG00000077655	131
ENSMUSG00000077659	133
ENSMUSG00000077660	131
ENSMUSG00000077661	123
ENSMUSG00000077663	132
ENSMUSG00000077664	127
ENSMUSG00000077666	185
ENSMUSG00000077667	114
ENSMUSG00000077668	108
ENSMUSG00000077669	128
ENSMUSG00000077671	131
ENSMUSG00000077672	132
ENSMUSG00000077673	131
ENSMUSG00000077674	132
ENSMUSG00000077675	131
ENSMUSG00000077677	104
ENSMUSG00000077678	131
ENSMUSG00000077680	126
ENSMUSG00000077681	88
ENSMUSG00000077682	132
ENSMUSG00000077683	128
ENSMUSG00000077685	86
ENSMUSG00000077687	131
ENSMUSG00000077689	135
ENSMUSG00000077691	132
ENSMUSG00000077693	133
ENSMUSG00000077696	114
ENSMUSG00000077697	128
ENSMUSG00000077698	90
ENSMUSG00000077700	127
ENSMUSG00000077701	132
ENSMUSG00000077702	85
ENSMUSG00000077703	131
ENSMUSG00000077704	110
ENSMUSG00000077705	114
ENSMUSG00000077706	119
ENSMUSG00000077707	130
ENSMUSG00000077708	132
ENSMUSG00000077709	134
ENSMUSG00000077710	131
ENSMUSG00000077711	125
ENSMUSG00000077713	159
ENSMUSG00000077714	238
ENSMUSG00000077716	130
ENSMUSG00000077717	129
ENSMUSG00000077718	126
ENSMUSG00000077719	117
ENSMUSG00000077726	130
ENSMUSG00000077728	131
ENSMUSG00000077730	127
ENSMUSG00000077733	128
ENSMUSG00000077734	94
ENSMUSG00000077735	130
ENSMUSG00000077736	124
ENSMUSG00000077737	81
ENSMUSG00000077738	126
ENSMUSG00000077741	132
ENSMUSG00000077743	119
ENSMUSG00000077744	131
ENSMUSG00000077745	129
ENSMUSG00000077749	134
ENSMUSG00000077750	132
ENSMUSG00000077752	137
ENSMUSG00000077755	68
ENSMUSG00000077756	111
ENSMUSG00000077757	112
ENSMUSG00000077758	130
ENSMUSG00000077759	132
ENSMUSG00000077761	129
ENSMUSG00000077767	128
ENSMUSG00000077768	126
ENSMUSG00000077769	121
ENSMUSG00000077771	132
ENSMUSG00000077772	89
ENSMUSG00000077776	130
ENSMUSG00000077777	136
ENSMUSG00000077780	130
ENSMUSG00000077782	126
ENSMUSG00000077783	189
ENSMUSG00000077784	134
ENSMUSG00000077785	132
ENSMUSG00000077786	131
ENSMUSG00000077787	132
ENSMUSG00000077789	122
ENSMUSG00000077791	74
ENSMUSG00000077792	132
ENSMUSG00000077793	105
ENSMUSG00000077794	176
ENSMUSG00000077795	125
ENSMUSG00000077796	133
ENSMUSG00000077797	76
ENSMUSG00000077799	123
ENSMUSG00000077802	113
ENSMUSG00000077804	130
ENSMUSG00000077815	83
ENSMUSG00000077821	90
ENSMUSG00000077829	92
ENSMUSG00000077830	63
ENSMUSG00000077832	93
ENSMUSG00000077834	121
ENSMUSG00000077836	84
ENSMUSG00000077844	73
ENSMUSG00000077846	94
ENSMUSG00000077847	80
ENSMUSG00000077851	81
ENSMUSG00000077857	107
ENSMUSG00000077858	94
ENSMUSG00000077869	66
ENSMUSG00000077872	78
ENSMUSG00000077879	87
ENSMUSG00000077881	77
ENSMUSG00000077884	89
ENSMUSG00000077886	69
ENSMUSG00000077890	78
ENSMUSG00000077892	84
ENSMUSG00000077896	76
ENSMUSG00000077897	79
ENSMUSG00000077902	92
ENSMUSG00000077903	84
ENSMUSG00000077921	81
ENSMUSG00000077925	82
ENSMUSG00000077928	77
ENSMUSG00000077931	85
ENSMUSG00000077938	91
ENSMUSG00000077939	75
ENSMUSG00000077941	81
ENSMUSG00000077948	91
ENSMUSG00000077954	98
ENSMUSG00000077962	76
ENSMUSG00000077965	96
ENSMUSG00000077971	97
ENSMUSG00000077972	94
ENSMUSG00000077980	84
ENSMUSG00000077981	94
ENSMUSG00000077990	87
ENSMUSG00000077991	94
ENSMUSG00000077996	80
ENSMUSG00000077998	94
ENSMUSG00000078002	78
ENSMUSG00000078006	95
ENSMUSG00000078008	82
ENSMUSG00000078017	76
ENSMUSG00000078024	78
ENSMUSG00000078025	80
ENSMUSG00000078026	84
ENSMUSG00000078027	80
ENSMUSG00000078031	96
ENSMUSG00000078032	79
ENSMUSG00000078034	88
ENSMUSG00000078035	80
ENSMUSG00000078038	78
ENSMUSG00000078041	82
ENSMUSG00000078042	97
ENSMUSG00000078057	77
ENSMUSG00000078060	121
ENSMUSG00000078061	92
ENSMUSG00000078080	1307
ENSMUSG00000078087	399
ENSMUSG00000078091	1661
ENSMUSG00000078097	463
ENSMUSG00000078116	1063
ENSMUSG00000078117	3983
ENSMUSG00000078118	1065
ENSMUSG00000078122	3013
ENSMUSG00000078123	1035
ENSMUSG00000078125	483
ENSMUSG00000078126	514
ENSMUSG00000078127	1694
ENSMUSG00000078128	357
ENSMUSG00000078129	1501
ENSMUSG00000078130	565
ENSMUSG00000078131	879
ENSMUSG00000078132	300
ENSMUSG00000078134	1311
ENSMUSG00000078137	4861
ENSMUSG00000078139	1924
ENSMUSG00000078141	228
ENSMUSG00000078143	890
ENSMUSG00000078144	1005
ENSMUSG00000078151	876
ENSMUSG00000078153	837
ENSMUSG00000078154	1310
ENSMUSG00000078157	3274
ENSMUSG00000078160	3283
ENSMUSG00000078161	2747
ENSMUSG00000078162	1002
ENSMUSG00000078173	1806
ENSMUSG00000078177	798
ENSMUSG00000078179	1239
ENSMUSG00000078180	462
ENSMUSG00000078182	357
ENSMUSG00000078183	195
ENSMUSG00000078184	1338
ENSMUSG00000078185	1866
ENSMUSG00000078190	7926
ENSMUSG00000078192	617
ENSMUSG00000078193	445
ENSMUSG00000078197	102
ENSMUSG00000078198	1914
ENSMUSG00000078201	854
ENSMUSG00000078202	2582
ENSMUSG00000078206	856
ENSMUSG00000078208	842
ENSMUSG00000078210	871
ENSMUSG00000078212	675
ENSMUSG00000078213	1491
ENSMUSG00000078214	1497
ENSMUSG00000078218	1943
ENSMUSG00000078234	7807
ENSMUSG00000078235	2437
ENSMUSG00000078238	297
ENSMUSG00000078240	1656
ENSMUSG00000078247	682
ENSMUSG00000078249	873
ENSMUSG00000078251	4037
ENSMUSG00000078252	761
ENSMUSG00000078253	1888
ENSMUSG00000078254	1029
ENSMUSG00000078255	1077
ENSMUSG00000078256	921
ENSMUSG00000078257	1265
ENSMUSG00000078258	691
ENSMUSG00000078259	890
ENSMUSG00000078260	869
ENSMUSG00000078261	1079
ENSMUSG00000078262	1059
ENSMUSG00000078263	168
ENSMUSG00000078269	78
ENSMUSG00000078270	153
ENSMUSG00000078276	153
ENSMUSG00000078280	930
ENSMUSG00000078289	418
ENSMUSG00000078291	432
ENSMUSG00000078300	1002
ENSMUSG00000078302	2462
ENSMUSG00000078307	5615
ENSMUSG00000078308	3549
ENSMUSG00000078314	1600
ENSMUSG00000078315	1639
ENSMUSG00000078317	2505
ENSMUSG00000078320	2074
ENSMUSG00000078324	1701
ENSMUSG00000078346	514
ENSMUSG00000078348	3841
ENSMUSG00000078349	1848
ENSMUSG00000078350	773
ENSMUSG00000078354	1032
ENSMUSG00000078355	1010
ENSMUSG00000078365	1449
ENSMUSG00000078370	1020
ENSMUSG00000078377	615
ENSMUSG00000078380	456
ENSMUSG00000078420	2935
ENSMUSG00000078427	1062
ENSMUSG00000078429	4480
ENSMUSG00000078430	138
ENSMUSG00000078435	2064
ENSMUSG00000078439	901
ENSMUSG00000078440	786
ENSMUSG00000078441	1388
ENSMUSG00000078442	1718
ENSMUSG00000078444	708
ENSMUSG00000078451	531
ENSMUSG00000078452	1348
ENSMUSG00000078453	807
ENSMUSG00000078480	636
ENSMUSG00000078481	51
ENSMUSG00000078484	3014
ENSMUSG00000078485	2210
ENSMUSG00000078486	3901
ENSMUSG00000078487	1021
ENSMUSG00000078488	60
ENSMUSG00000078489	459
ENSMUSG00000078490	2422
ENSMUSG00000078491	746
ENSMUSG00000078492	593
ENSMUSG00000078494	621
ENSMUSG00000078495	2567
ENSMUSG00000078496	1366
ENSMUSG00000078497	911
ENSMUSG00000078498	1432
ENSMUSG00000078500	745
ENSMUSG00000078502	2498
ENSMUSG00000078503	1796
ENSMUSG00000078504	1432
ENSMUSG00000078505	1224
ENSMUSG00000078506	1221
ENSMUSG00000078507	3153
ENSMUSG00000078508	1745
ENSMUSG00000078509	1753
ENSMUSG00000078510	1678
ENSMUSG00000078511	1684
ENSMUSG00000078512	1727
ENSMUSG00000078513	1819
ENSMUSG00000078515	6546
ENSMUSG00000078517	6223
ENSMUSG00000078518	655
ENSMUSG00000078519	400
ENSMUSG00000078520	958
ENSMUSG00000078521	1275
ENSMUSG00000078528	980
ENSMUSG00000078531	4517
ENSMUSG00000078532	1028
ENSMUSG00000078537	724
ENSMUSG00000078546	845
ENSMUSG00000078552	864
ENSMUSG00000078554	572
ENSMUSG00000078566	446
ENSMUSG00000078570	865
ENSMUSG00000078572	427
ENSMUSG00000078575	360
ENSMUSG00000078576	1149
ENSMUSG00000078577	719
ENSMUSG00000078578	870
ENSMUSG00000078580	2063
ENSMUSG00000078584	2173
ENSMUSG00000078586	1581
ENSMUSG00000078588	643
ENSMUSG00000078590	72
ENSMUSG00000078591	3189
ENSMUSG00000078592	1002
ENSMUSG00000078593	385
ENSMUSG00000078597	2395
ENSMUSG00000078598	3022
ENSMUSG00000078599	1290
ENSMUSG00000078600	395
ENSMUSG00000078601	554
ENSMUSG00000078604	144
ENSMUSG00000078605	1078
ENSMUSG00000078606	4646
ENSMUSG00000078607	1388
ENSMUSG00000078611	584
ENSMUSG00000078612	3102
ENSMUSG00000078616	1716
ENSMUSG00000078618	1185
ENSMUSG00000078619	884
ENSMUSG00000078620	120
ENSMUSG00000078621	558
ENSMUSG00000078622	922
ENSMUSG00000078624	4490
ENSMUSG00000078625	656
ENSMUSG00000078626	951
ENSMUSG00000078627	1289
ENSMUSG00000078630	2075
ENSMUSG00000078632	9647
ENSMUSG00000078635	747
ENSMUSG00000078636	1232
ENSMUSG00000078639	1904
ENSMUSG00000078640	796
ENSMUSG00000078648	732
ENSMUSG00000078650	2414
ENSMUSG00000078651	2386
ENSMUSG00000078652	698
ENSMUSG00000078653	2120
ENSMUSG00000078655	81
ENSMUSG00000078656	844
ENSMUSG00000078657	1628
ENSMUSG00000078664	3003
ENSMUSG00000078668	1200
ENSMUSG00000078670	778
ENSMUSG00000078671	752
ENSMUSG00000078672	928
ENSMUSG00000078673	824
ENSMUSG00000078674	930
ENSMUSG00000078675	824
ENSMUSG00000078676	2173
ENSMUSG00000078677	126
ENSMUSG00000078680	862
ENSMUSG00000078681	609
ENSMUSG00000078683	786
ENSMUSG00000078684	6190
ENSMUSG00000078685	539
ENSMUSG00000078686	720
ENSMUSG00000078687	956
ENSMUSG00000078688	817
ENSMUSG00000078689	642
ENSMUSG00000078691	542
ENSMUSG00000078695	566
ENSMUSG00000078698	1295
ENSMUSG00000078700	2008
ENSMUSG00000078706	964
ENSMUSG00000078713	659
ENSMUSG00000078716	1243
ENSMUSG00000078719	743
ENSMUSG00000078721	4146
ENSMUSG00000078722	3348
ENSMUSG00000078735	1299
ENSMUSG00000078737	2560
ENSMUSG00000078742	81
ENSMUSG00000078746	4130
ENSMUSG00000078747	506
ENSMUSG00000078752	491
ENSMUSG00000078753	279
ENSMUSG00000078754	339
ENSMUSG00000078757	282
ENSMUSG00000078759	419
ENSMUSG00000078762	1426
ENSMUSG00000078763	1864
ENSMUSG00000078765	582
ENSMUSG00000078768	1046
ENSMUSG00000078771	789
ENSMUSG00000078772	554
ENSMUSG00000078773	702
ENSMUSG00000078776	6272
ENSMUSG00000078779	2700
ENSMUSG00000078780	1062
ENSMUSG00000078783	618
ENSMUSG00000078784	508
ENSMUSG00000078786	1319
ENSMUSG00000078787	1556
ENSMUSG00000078789	877
ENSMUSG00000078793	2841
ENSMUSG00000078794	2989
ENSMUSG00000078795	1391
ENSMUSG00000078796	4561
ENSMUSG00000078798	1020
ENSMUSG00000078799	1046
ENSMUSG00000078800	502
ENSMUSG00000078808	2683
ENSMUSG00000078810	3432
ENSMUSG00000078812	1281
ENSMUSG00000078813	2222
ENSMUSG00000078815	1422
ENSMUSG00000078816	778
ENSMUSG00000078817	4835
ENSMUSG00000078838	1514
ENSMUSG00000078840	207
ENSMUSG00000078847	483
ENSMUSG00000078850	300
ENSMUSG00000078851	2146
ENSMUSG00000078853	1832
ENSMUSG00000078861	1167
ENSMUSG00000078862	1276
ENSMUSG00000078864	1074
ENSMUSG00000078865	940
ENSMUSG00000078866	1182
ENSMUSG00000078867	1077
ENSMUSG00000078868	1581
ENSMUSG00000078869	1050
ENSMUSG00000078870	912
ENSMUSG00000078872	960
ENSMUSG00000078875	718
ENSMUSG00000078876	344
ENSMUSG00000078877	1213
ENSMUSG00000078878	1497
ENSMUSG00000078879	1271
ENSMUSG00000078880	1118
ENSMUSG00000078881	1458
ENSMUSG00000078886	1497
ENSMUSG00000078887	1022
ENSMUSG00000078889	1852
ENSMUSG00000078891	407
ENSMUSG00000078894	1532
ENSMUSG00000078895	417
ENSMUSG00000078896	687
ENSMUSG00000078897	1348
ENSMUSG00000078898	1272
ENSMUSG00000078899	2948
ENSMUSG00000078901	1787
ENSMUSG00000078902	2976
ENSMUSG00000078903	1760
ENSMUSG00000078905	594
ENSMUSG00000078906	1100
ENSMUSG00000078907	3187
ENSMUSG00000078908	4234
ENSMUSG00000078912	258
ENSMUSG00000078915	594
ENSMUSG00000078917	576
ENSMUSG00000078919	676
ENSMUSG00000078920	1678
ENSMUSG00000078921	1590
ENSMUSG00000078922	764
ENSMUSG00000078923	836
ENSMUSG00000078924	1065
ENSMUSG00000078925	1859
ENSMUSG00000078926	1494
ENSMUSG00000078931	1040
ENSMUSG00000078932	1985
ENSMUSG00000078934	1200
ENSMUSG00000078935	702
ENSMUSG00000078937	734
ENSMUSG00000078938	464
ENSMUSG00000078940	433
ENSMUSG00000078941	1184
ENSMUSG00000078942	6766
ENSMUSG00000078945	4709
ENSMUSG00000078949	1094
ENSMUSG00000078952	2726
ENSMUSG00000078953	186
ENSMUSG00000078954	1464
ENSMUSG00000078955	575
ENSMUSG00000078956	888
ENSMUSG00000078957	605
ENSMUSG00000078958	775
ENSMUSG00000078962	2532
ENSMUSG00000078963	1251
ENSMUSG00000078964	1964
ENSMUSG00000078965	1002
ENSMUSG00000078967	1229
ENSMUSG00000078970	1776
ENSMUSG00000078972	1380
ENSMUSG00000078974	691
ENSMUSG00000078982	466
ENSMUSG00000078984	198
ENSMUSG00000078994	2075
ENSMUSG00000078995	2402
ENSMUSG00000078998	1572
ENSMUSG00000079000	718
ENSMUSG00000079001	331
ENSMUSG00000079003	1343
ENSMUSG00000079005	2302
ENSMUSG00000079006	1562
ENSMUSG00000079007	1031
ENSMUSG00000079008	3018
ENSMUSG00000079009	1606
ENSMUSG00000079010	102
ENSMUSG00000079011	1445
ENSMUSG00000079012	1658
ENSMUSG00000079013	2155
ENSMUSG00000079014	1450
ENSMUSG00000079015	1361
ENSMUSG00000079016	90
ENSMUSG00000079017	463
ENSMUSG00000079018	540
ENSMUSG00000079019	623
ENSMUSG00000079020	3048
ENSMUSG00000079022	949
ENSMUSG00000079024	114
ENSMUSG00000079025	1525
ENSMUSG00000079029	1840
ENSMUSG00000079030	435
ENSMUSG00000079031	1851
ENSMUSG00000079033	1282
ENSMUSG00000079034	1873
ENSMUSG00000079036	1379
ENSMUSG00000079037	1252
ENSMUSG00000079038	1610
ENSMUSG00000079039	60
ENSMUSG00000079042	960
ENSMUSG00000079043	2720
ENSMUSG00000079045	828
ENSMUSG00000079048	866
ENSMUSG00000079049	996
ENSMUSG00000079051	4242
ENSMUSG00000079053	374
ENSMUSG00000079055	3433
ENSMUSG00000079056	2012
ENSMUSG00000079057	3808
ENSMUSG00000079058	2460
ENSMUSG00000079061	120
ENSMUSG00000079064	237
ENSMUSG00000079065	5409
ENSMUSG00000079067	279
ENSMUSG00000079069	639
ENSMUSG00000079070	1420
ENSMUSG00000079071	2680
ENSMUSG00000079076	541
ENSMUSG00000079083	3223
ENSMUSG00000079084	2546
ENSMUSG00000079091	1130
ENSMUSG00000079092	835
ENSMUSG00000079093	1168
ENSMUSG00000079101	847
ENSMUSG00000079103	2151
ENSMUSG00000079104	1720
ENSMUSG00000079105	2709
ENSMUSG00000079108	2802
ENSMUSG00000079109	1386
ENSMUSG00000079110	2681
ENSMUSG00000079111	1829
ENSMUSG00000079112	1887
ENSMUSG00000079113	506
ENSMUSG00000079114	488
ENSMUSG00000079116	418
ENSMUSG00000079120	448
ENSMUSG00000079137	408
ENSMUSG00000079138	1047
ENSMUSG00000079139	1231
ENSMUSG00000079140	788
ENSMUSG00000079143	1836
ENSMUSG00000079144	1401
ENSMUSG00000079146	538
ENSMUSG00000079156	2246
ENSMUSG00000079157	1680
ENSMUSG00000079162	2044
ENSMUSG00000079163	723
ENSMUSG00000079164	2847
ENSMUSG00000079165	712
ENSMUSG00000079168	2294
ENSMUSG00000079169	663
ENSMUSG00000079170	736
ENSMUSG00000079171	325
ENSMUSG00000079173	3205
ENSMUSG00000079174	265
ENSMUSG00000079175	72
ENSMUSG00000079177	2821
ENSMUSG00000079179	823
ENSMUSG00000079180	794
ENSMUSG00000079183	1882
ENSMUSG00000079184	617
ENSMUSG00000079186	934
ENSMUSG00000079197	592
ENSMUSG00000079215	1958
ENSMUSG00000079223	1107
ENSMUSG00000079224	438
ENSMUSG00000079225	706
ENSMUSG00000079227	556
ENSMUSG00000079230	228
ENSMUSG00000079235	908
ENSMUSG00000079242	1280
ENSMUSG00000079243	3080
ENSMUSG00000079244	1581
ENSMUSG00000079247	2493
ENSMUSG00000079258	1047
ENSMUSG00000079259	9332
ENSMUSG00000079260	2921
ENSMUSG00000079261	347
ENSMUSG00000079262	874
ENSMUSG00000079263	2364
ENSMUSG00000079264	84
ENSMUSG00000079265	1590
ENSMUSG00000079266	461
ENSMUSG00000079267	1118
ENSMUSG00000079269	899
ENSMUSG00000079271	1761
ENSMUSG00000079272	605
ENSMUSG00000079273	493
ENSMUSG00000079276	380
ENSMUSG00000079277	2352
ENSMUSG00000079278	2477
ENSMUSG00000079283	970
ENSMUSG00000079286	69
ENSMUSG00000079293	1490
ENSMUSG00000079295	558
ENSMUSG00000079297	1350
ENSMUSG00000079298	1166
ENSMUSG00000079299	797
ENSMUSG00000079304	1285
ENSMUSG00000079311	990
ENSMUSG00000079316	876
ENSMUSG00000079317	1516
ENSMUSG00000079323	1311
ENSMUSG00000079324	940
ENSMUSG00000079330	934
ENSMUSG00000079333	45
ENSMUSG00000079334	1552
ENSMUSG00000079339	2204
ENSMUSG00000079342	1705
ENSMUSG00000079343	2662
ENSMUSG00000079344	1757
ENSMUSG00000079346	524
ENSMUSG00000079349	1462
ENSMUSG00000079350	1646
ENSMUSG00000079353	117
ENSMUSG00000079355	2389
ENSMUSG00000079356	1298
ENSMUSG00000079357	1816
ENSMUSG00000079359	841
ENSMUSG00000079362	4310
ENSMUSG00000079363	1966
ENSMUSG00000079364	2055
ENSMUSG00000079371	853
ENSMUSG00000079374	1662
