Feature.ID	baseMean	log2(brain/UHR)	lfcSE	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
MAP7	393.071	1.63164	0.133392	3.58826e-35	2.69288e-34	232	228	490	496	195.09	185.04	610.59	581.57	7.61	7.54	9.25	9.18
MAP7D1	2170.08	1.52844	0.0670574	1.14772e-115	2.74733e-114	1366	1332	2574	2766	1148.66	1081.01	3207.47	3243.18	10.17	10.08	11.65	11.66
MAP7D2	235.393	3.45712	0.208497	1.2983e-62	1.64833e-61	48	46	331	385	40.36	37.33	412.46	451.42	5.36	5.25	8.68	8.81
MAP7D3	62.4571	-2.91066	0.409863	7.24234e-14	2.81761e-13	130	139	10	13	109.32	112.81	12.46	15.24	6.74	6.78	3.75	4.01
MAP9	78.4023	3.02815	0.33752	1.97964e-20	1.00071e-19	20	20	116	116	16.82	16.23	144.55	136.01	4.13	4.08	7.15	7.06
MAPK1	1360.19	1.00587	0.07828	4.68837e-38	3.77696e-37	1065	1120	1406	1607	895.55	908.96	1752.02	1884.23	9.81	9.83	10.77	10.88
MAPK10	485.044	7.5867	0.444433	6.65897e-67	9.01529e-66	6	5	764	835	5.05	4.06	952.02	979.05	2.64	2.4	9.88	9.92
MAPK11	356.232	2.46627	0.149185	1.07054e-62	1.36114e-61	127	135	490	510	106.79	109.56	610.59	597.98	6.75	6.79	9.25	9.22
MAPK12	241.692	-0.150945	0.159193	0.334265	0.405322	304	313	173	206	255.63	254.02	215.58	241.54	8	7.99	7.75	7.92
MAPK13	66.6787	0.288602	0.293757	0.301723	0.371017	69	75	49	74	58.02	60.87	61.06	86.77	5.86	5.93	5.94	6.43
MAPK14	348.832	-0.569311	0.135165	2.07953e-05	4.73432e-05	500	512	224	239	420.45	415.52	279.13	280.23	8.71	8.7	8.13	8.13
MAPK15	28.2358	-2.16043	0.563707	1.00566e-05	2.36247e-05	54	61	6	9	45.41	49.51	7.48	10.55	5.45	5.57	3.07	3.49
MAPK1IP1L	336.417	-0.805416	0.139398	5.14892e-09	1.55148e-08	516	524	190	213	433.9	425.26	236.76	249.75	8.76	8.73	7.89	7.97
MAPK3	859.642	1.322	0.0942346	3.36248e-45	3.15666e-44	562	623	962	1076	472.58	505.61	1198.75	1261.63	8.89	8.98	10.23	10.3
MAPK4	661.199	2.18567	0.111711	1.8338e-86	3.21116e-85	265	309	888	908	222.84	250.77	1106.54	1064.64	7.8	7.97	10.11	10.05
MAPK6	203.872	-0.0710097	0.180648	0.687941	0.740528	239	268	137	193	200.97	217.5	170.72	226.3	7.65	7.76	7.42	7.82
MAPK7	196.657	-0.994033	0.183767	3.43013e-08	9.77348e-08	328	310	97	118	275.81	251.59	120.87	138.36	8.1	7.97	6.92	7.12
MAPK8	53.0772	0.497672	0.330795	0.109395	0.151855	58	46	42	63	48.77	37.33	52.34	73.87	5.61	5.24	5.71	6.19
MAPK8IP1	1368.5	4.56285	0.112529	0	0	130	138	2069	2281	109.32	112	2578.19	2674.51	6.79	6.82	11.33	11.38
MAPK8IP2	1922.11	5.58386	0.123359	0	0	98	91	2931	3309	82.41	73.85	3652.33	3879.86	6.38	6.23	11.83	11.92
MAPK8IP3	3664.98	2.90261	0.0660266	0	0	1022	1069	4957	5762	859.4	867.57	6176.93	6756.04	9.75	9.76	12.59	12.72
MAPK9	658.81	2.2281	0.112678	2.85161e-88	5.08478e-87	280	278	833	969	235.45	225.62	1038	1136.17	7.88	7.82	10.02	10.15
MAPKAP1	501.59	-0.311456	0.1153	0.00635716	0.01109	656	691	373	366	551.63	560.79	464.8	429.14	9.11	9.13	8.86	8.75
MAPKAPK2	565.518	-0.891846	0.123922	3.8308e-13	1.44456e-12	841	946	276	378	707.19	767.74	343.92	443.21	9.46	9.58	8.43	8.79
MAPKAPK3	242.692	-2.02245	0.183333	2.1074e-29	1.37408e-28	485	461	80	76	407.83	374.13	99.69	89.11	8.67	8.54	6.65	6.49
MAPKAPK5	132.615	-0.980582	0.219874	4.4855e-06	1.09051e-05	223	207	67	78	187.52	167.99	83.49	91.46	7.54	7.39	6.39	6.52
MAPKBP1	696.046	2.62627	0.119238	8.20063e-109	1.84946e-107	202	266	933	1054	169.86	215.88	1162.61	1235.83	7.42	7.76	10.18	10.27
MAPKSP1	100.145	1.3307	0.249686	3.083e-08	8.81159e-08	62	72	117	123	52.14	58.43	145.79	144.22	5.72	5.88	7.18	7.16
MAPRE1	406.494	-1.66433	0.138853	6.67391e-34	4.87919e-33	753	748	143	177	633.2	607.05	178.19	207.54	9.3	9.24	7.48	7.7
MAPRE2	815.154	2.11019	0.0991506	1.09298e-101	2.28031e-100	361	378	1057	1137	303.56	306.77	1317.13	1333.15	8.25	8.26	10.36	10.38
MAPRE3	1321.92	4.07642	0.105251	0	0	188	169	1958	2177	158.09	137.16	2439.87	2552.57	7.31	7.11	11.25	11.31
MAPT	2947.4	5.49764	0.0992442	0	0	143	165	4608	4941	120.25	133.91	5742.04	5793.4	6.92	7.08	12.48	12.5
MARCH1	48.8343	1.70216	0.369434	6.21305e-07	1.61742e-06	26	26	63	63	21.86	21.1	78.5	73.87	4.49	4.44	6.26	6.18
MARCH10	2.95201	0.0254852	0.936087	0.967782	0.974485	4	3	2	3	3.36	2.43	2.49	3.52	1.68	1.38	1.41	1.72
MARCH11	13.3438	2.20595	0.794893	0.000487782	0.000975341	4	5	19	19	3.36	4.06	23.68	22.28	2.02	2.22	4.43	4.35
MARCH2	297.626	2.2463	0.161461	3.02641e-45	2.84421e-44	126	122	375	442	105.95	99.01	467.29	518.25	6.74	6.64	8.86	9.01
MARCH3	47.3126	-0.116766	0.336847	0.711995	0.762286	56	64	31	44	47.09	51.94	38.63	51.59	5.56	5.69	5.28	5.68
MARCH4	59.0222	4.07554	0.470893	9.66589e-19	4.60863e-18	8	7	76	110	6.73	5.68	94.7	128.98	2.91	2.7	6.52	6.96
MARCH5	159.065	-0.237216	0.198934	0.221042	0.283101	184	235	112	129	154.72	190.72	139.56	151.25	7.27	7.57	7.13	7.24
MARCH6	764.588	0.0511021	0.10285	0.616162	0.678097	849	971	580	711	713.92	788.03	722.74	833.66	9.48	9.62	9.5	9.7
MARCH7	194.405	-0.400672	0.176253	0.0203782	0.0326296	259	279	133	143	217.79	226.43	165.73	167.67	7.77	7.82	7.37	7.39
MARCH8	82.599	1.25502	0.275591	1.87669e-06	4.70338e-06	54	60	104	91	45.41	48.69	129.59	106.7	5.52	5.62	7	6.73
MARCH9	227.223	0.53282	0.163618	0.000938265	0.00181568	226	221	209	238	190.04	179.36	260.44	279.06	7.57	7.49	8.02	8.12
MARCKS	918.231	1.21182	0.0921858	7.14907e-40	6.04227e-39	686	649	1009	1119	576.85	526.71	1257.32	1312.05	9.17	9.04	10.29	10.36
MARCKSL1	1982.07	0.825924	0.0661474	5.98078e-36	4.55463e-35	1697	1760	2016	2184	1427	1428.36	2512.14	2560.78	10.48	10.48	11.29	11.32
MARCO	9.36324	3.12426	1.16267	0.00043049	0.000867505	2	1	13	16	1.68	0.81	16.2	18.76	1.21	0.67	3.8	3.99
MARK1	106.369	2.45833	0.273669	1.34781e-20	6.85668e-20	34	43	155	144	28.59	34.9	193.15	168.84	4.87	5.15	7.57	7.38
MARK2	580.004	0.479479	0.107577	7.19595e-06	1.71526e-05	565	606	526	595	475.11	491.81	655.45	697.65	8.89	8.94	9.36	9.45
MARK3	513.103	0.376504	0.117356	0.00120056	0.00229616	539	540	432	531	453.24	438.25	538.32	622.61	8.82	8.78	9.07	9.28
MARK4	478.668	1.0751	0.117828	3.53595e-20	1.77262e-19	357	385	517	561	300.2	312.45	644.23	657.78	8.23	8.29	9.33	9.36
MARS	936.714	-0.593904	0.0943786	2.5479e-10	8.29261e-10	1284	1451	564	671	1079.71	1177.59	702.8	786.76	10.08	10.2	9.46	9.62
MARS2	85.2549	-1.10285	0.273517	2.51383e-05	5.69131e-05	140	146	38	49	117.73	118.49	47.35	57.45	6.87	6.88	5.59	5.86
MARVELD1	261.583	-2.93207	0.199561	4.62204e-50	4.73705e-49	573	548	50	49	481.83	444.74	62.31	57.45	8.9	8.79	5.98	5.87
MARVELD2	17.7939	-1.76272	0.666799	0.00123311	0.00235483	35	35	6	5	29.43	28.4	7.48	5.86	4.8	4.76	3.03	2.74
MARVELD3	12.2732	-3.02015	1.09669	0.00035779	0.000726679	27	28	2	1	22.7	22.72	2.49	1.17	4.34	4.35	1.72	1.14
MAS1	2.52021	1.08328	1.28531	0.157612	0.210109	1	1	3	4	0.84	0.81	3.74	4.69	0.39	0.37	1.57	1.81
MASP1	131.283	-0.759096	0.222239	0.000442532	0.00089024	176	228	77	82	148	185.04	95.95	96.15	7.21	7.53	6.59	6.59
MASP2	49.1047	1.29476	0.354949	8.66429e-05	0.000186646	28	37	61	57	23.55	30.03	76.01	66.83	4.59	4.93	6.22	6.04
MAST1	1085.68	4.05655	0.11241	9.48507e-286	8.66796999999999e-284	145	152	1650	1741	121.93	123.36	2056.07	2041.35	6.94	6.96	11	10.99
MAST2	653.348	-0.225666	0.109633	0.0375667	0.0574068	809	900	442	556	680.29	730.41	550.78	651.92	9.41	9.51	9.11	9.35
MAST3	1113.58	3.28929	0.0985316	2.7161e-245	1.83295e-243	250	249	1614	1732	210.22	202.08	2011.21	2030.8	7.72	7.66	10.97	10.98
MAST4	200.515	1.7776	0.193776	5.76839e-21	2.96723e-20	117	98	228	290	98.38	79.53	284.11	340.03	6.63	6.33	8.14	8.4
MASTL	88.6491	-1.65181	0.28572	1.23102e-09	3.85635e-09	155	175	34	34	130.34	142.02	42.37	39.87	7.01	7.14	5.43	5.34
MAT1A	47.6812	-4.95255	0.765557	1.692e-11	5.87412e-11	112	113	2	2	94.18	91.71	2.49	2.35	6.49	6.45	1.89	1.82
MAT2A	1009.32	-0.525863	0.0881752	2.09743e-09	6.47117e-09	1402	1487	630	739	1178.94	1206.8	785.04	866.49	10.2	10.24	9.62	9.76
MAT2B	288.658	0.684994	0.146804	2.3234e-06	5.77826e-06	260	273	276	316	218.63	221.56	343.92	370.52	7.77	7.79	8.42	8.53
MATK	260.456	1.22918	0.162421	1.4428e-14	5.77845e-14	174	199	271	338	146.32	161.5	337.69	396.31	7.2	7.34	8.4	8.63
MATN1	6.25735	1.08018	0.894888	0.0920817	0.129804	5	2	6	10	4.2	1.62	7.48	11.73	2.14	1.21	2.79	3.33
MATN2	140.205	0.194283	0.207666	0.336157	0.407222	142	174	112	137	119.41	141.21	139.56	160.63	6.9	7.14	7.12	7.33
MATN3	99.8698	-3.68333	0.368324	2.35767e-24	1.35012e-23	224	226	10	13	188.36	183.41	12.46	15.24	7.53	7.49	3.77	4.02
MATN4	5.47512	-1.39692	1.1006	0.0561508	0.083071	13	9	2	1	10.93	7.3	2.49	1.17	3.2	2.71	1.58	1
MATR3	1062.32	0.552262	0.0829339	2.31479e-11	8.0046e-11	1016	1067	1002	1092	854.35	865.94	1248.59	1280.39	9.74	9.76	10.29	10.32
MAVS	778.012	-0.801485	0.098484	2.75749e-16	1.18848e-15	1144	1256	436	501	961.99	1019.33	543.3	587.43	9.91	9.99	9.09	9.2
MAX	317.528	0.825754	0.143986	6.49546e-09	1.94189e-08	271	280	304	372	227.88	227.24	378.82	436.18	7.83	7.83	8.56	8.77
MAZ	3171.44	-0.988302	0.0607856	1.07539e-59	1.30942e-58	5018	5202	1639	1878	4219.62	4221.78	2042.36	2201.99	12.04	12.04	11	11.11
MB	13.5328	-2.19443	0.870158	0.00109847	0.00210988	21	36	3	3	17.66	29.22	3.74	3.52	4.06	4.73	2.18	2.11
MBD1	423.39	0.365008	0.122932	0.00269396	0.0049248	447	447	373	418	375.88	362.77	464.8	490.11	8.55	8.5	8.86	8.94
MBD2	166.117	-0.973682	0.199266	5.69471e-07	1.48756e-06	277	260	81	102	232.93	211.01	100.93	119.6	7.86	7.72	6.67	6.91
MBD3	1231.85	0.269431	0.0831351	0.00111239	0.00213615	1342	1361	1019	1215	1128.48	1104.55	1269.78	1424.61	10.14	10.11	10.31	10.48
MBD4	117.346	-0.256365	0.22271	0.235022	0.298623	144	167	87	89	121.09	135.53	108.41	104.35	6.92	7.08	6.76	6.71
MBD5	94.79	1.44141	0.267306	1.76154e-08	5.10877e-08	69	50	116	116	58.02	40.58	144.55	136.01	5.87	5.37	7.16	7.08
MBD6	438.355	-0.388759	0.124614	0.0016186	0.00305048	559	648	303	324	470.06	525.9	377.57	379.9	8.88	9.04	8.56	8.57
MBIP	47.4749	0.0552043	0.346762	0.864926	0.890662	67	45	44	36	56.34	36.52	54.83	42.21	5.81	5.2	5.77	5.41
MBL1P	2.10738	0.513006	1.13158	0.458902	0.529104	2	1	1	4	1.68	0.81	1.25	4.69	0.8	0.3	0.6	1.71
MBL2	3.28624	-1.04799	1.19626	0.156943	0.209582	6	7	1	1	5.05	5.68	1.25	1.17	2.09	2.22	0.87	0.82
MBLAC1	52.116	1.75306	0.369062	2.80938e-07	7.49709e-07	31	23	58	78	26.07	18.67	72.27	91.46	4.73	4.27	6.15	6.48
MBLAC2	81.9282	0.624761	0.269769	0.0157271	0.0256528	83	70	72	95	69.79	56.81	89.72	111.39	6.13	5.84	6.48	6.79
MBNL1	379.219	-0.403615	0.134805	0.00244428	0.00449177	507	542	238	302	426.33	439.87	296.57	354.1	8.73	8.78	8.21	8.47
MBNL2	459.51	1.6949	0.123833	1.80687e-43	1.63841e-42	256	265	567	598	215.27	215.07	706.54	701.16	7.75	7.75	9.46	9.45
MBNL3	158.201	-4.45302	0.351855	2.68105e-37	2.11613e-36	386	347	11	11	324.59	281.61	13.71	12.9	8.32	8.12	3.9	3.81
MBOAT1	57.8299	-2.84877	0.422735	8.95441e-13	3.32376e-12	120	128	10	12	100.91	103.88	12.46	14.07	6.62	6.66	3.75	3.9
MBOAT2	125.721	0.885531	0.229683	7.05834e-05	0.000153616	90	120	148	124	75.68	97.39	184.42	145.39	6.25	6.61	7.52	7.18
MBOAT4	4.22111	-0.993018	1.05586	0.153209	0.205407	8	8	2	1	6.73	6.49	2.49	1.17	2.53	2.5	1.51	0.94
MBOAT7	895.176	0.170854	0.0901639	0.056198	0.0831198	1009	1029	733	839	848.46	835.1	913.39	983.74	9.73	9.71	9.84	9.94
MBP	37077.6	8.1901	0.0731603	0	0	299	312	57752	64682	251.43	253.21	71964.9	75840.69	7.98	7.99	16.13	16.21
MBTD1	92.7169	-0.80825	0.256604	0.00107297	0.00206384	150	139	56	53	126.13	112.81	69.78	62.14	6.97	6.81	6.13	5.97
MBTPS1	681.076	-0.421553	0.101984	3.16895e-05	7.10482e-05	906	986	450	513	761.85	800.21	560.75	601.5	9.57	9.64	9.13	9.23
MBTPS2	118.627	-0.394258	0.22376	0.0691701	0.100302	168	160	87	81	141.27	129.85	108.41	94.97	7.14	7.02	6.76	6.57
MC1R	191.241	-0.536182	0.181221	0.00255394	0.00468201	275	276	114	143	231.25	223.99	142.06	167.67	7.85	7.81	7.15	7.39
MC3R	1.3293	0.389821	1.24951	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
MC4R	3.3996	1.52253	1.35138	0.0633878	0.0928203	1	1	3	7	0.84	0.81	3.74	8.21	0.46	0.43	1.69	2.56
MC5R	1.22799	-0.0135537	1.2177	0.984455	NA	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
MCAM	844.138	0.699649	0.0929169	3.83749e-14	1.50902e-13	774	780	809	925	650.85	633.02	1008.1	1084.58	9.35	9.31	9.98	10.08
MCART1	42.5813	0.193259	0.356087	0.5605	0.628104	55	40	34	42	46.25	32.46	42.37	49.25	5.53	5.04	5.4	5.61
MCART6	9.22789	0.769003	0.706154	0.16524	0.218915	4	10	11	10	3.36	8.12	13.71	11.73	2.02	3.02	3.67	3.48
MCAT	131.724	0.0992916	0.21128	0.628908	0.689738	164	143	108	118	137.91	116.05	134.58	138.36	7.11	6.86	7.07	7.11
MCC	144.074	0.486037	0.202444	0.0138442	0.0228259	150	138	134	146	126.13	112	166.98	171.19	6.98	6.81	7.38	7.42
MCCC1	124.446	0.104037	0.213521	0.616159	0.678097	139	151	101	113	116.88	122.55	125.86	132.49	6.87	6.94	6.98	7.05
MCCC2	218.089	-1.59075	0.182298	4.929e-19	2.37333e-18	403	394	84	93	338.88	319.76	104.67	109.04	8.4	8.32	6.72	6.78
MCEE	21.2094	-0.47318	0.485731	0.26917	0.336386	25	37	13	15	21.02	30.03	16.2	17.59	4.39	4.87	4.05	4.16
MCF2	20.1104	4.90688	1.09818	7.54136e-07	1.94991e-06	1	1	35	30	0.84	0.81	43.61	35.18	0.75	0.72	5.28	4.99
MCF2L	1539.87	4.52154	0.106956	0	0	160	150	2305	2585	134.54	121.74	2872.27	3030.95	7.08	6.94	11.48	11.56
MCF2L2	190.291	6.01467	0.428377	1.10916e-45	1.0514e-44	9	4	286	336	7.57	3.25	356.39	393.97	3.08	2.13	8.45	8.6
MCFD2	267.384	-0.660403	0.155099	1.58716e-05	3.65608e-05	374	423	162	179	314.5	343.29	201.87	209.88	8.3	8.42	7.66	7.72
MCHR1	44.5694	3.63288	0.502822	6.07012e-14	2.37155e-13	6	9	56	82	5.05	7.3	69.78	96.15	2.56	3	6.07	6.52
MCHR2	14.357	4.36999	1.17109	1.33916e-05	3.10887e-05	1	1	25	21	0.84	0.81	31.15	24.62	0.71	0.67	4.75	4.44
MCL1	1013.62	-1.37766	0.088911	1.09338e-54	1.21344e-53	1742	1808	449	480	1464.84	1467.32	559.5	562.81	10.52	10.52	9.13	9.14
MCM10	82.9957	-6.40234	1.00313	1.20649e-11	4.22453e-11	196	203	1	1	164.82	164.75	1.25	1.17	7.32	7.31	1.44	1.37
MCM2	867.713	-3.95673	0.138568	6.06962e-180	2.63608e-178	2017	1930	76	97	1696.09	1566.33	94.7	113.73	10.72	10.61	6.58	6.84
MCM3	864.812	-3.29406	0.120478	1.53073e-165	5.95523e-164	1860	1943	119	145	1564.07	1576.88	148.29	170.01	10.61	10.62	7.22	7.42
MCM3AP	709.654	-0.357961	0.0985835	0.000255877	0.000526826	935	998	504	524	786.24	809.95	628.04	614.4	9.62	9.66	9.3	9.26
MCM3APAS	23.9239	-0.718345	0.470754	0.0853699	0.121288	38	37	12	16	31.95	30.03	14.95	18.76	4.97	4.89	3.96	4.25
MCM4	779.209	-2.69907	0.117984	4.12896e-117	1.00901e-115	1645	1627	149	194	1383.27	1320.42	185.67	227.47	10.43	10.36	7.55	7.84
MCM5	645.866	-3.11816	0.136694	3.0097e-116	7.25387e-115	1364	1444	90	130	1146.98	1171.91	112.15	152.43	10.16	10.19	6.82	7.26
MCM6	388.413	-2.42093	0.15517	3.53614e-56	4.05789e-55	790	797	109	91	664.31	646.82	135.83	106.7	9.37	9.33	7.09	6.75
MCM7	1608.98	-2.62064	0.0834392	7.88645e-218	4.46373e-216	3261	3445	363	380	2742.16	2795.85	452.34	445.56	11.42	11.45	8.82	8.8
MCM8	110.225	-3.28109	0.325763	7.00098e-25	4.06348e-24	253	232	16	17	212.75	188.28	19.94	19.93	7.71	7.54	4.39	4.39
MCM9	16.5923	-2.8949	0.884487	6.30594e-05	0.000137921	33	40	4	1	27.75	32.46	4.98	1.17	4.68	4.89	2.49	1.23
MCOLN1	186.177	1.21646	0.183935	1.45333e-11	5.06557e-11	136	131	206	228	114.36	106.32	256.7	267.33	6.84	6.74	8	8.06
MCOLN2	6.67408	-1.77375	1.13116	0.0204583	0.032731	13	15	1	2	10.93	12.17	1.25	2.35	3.26	3.39	1.1	1.56
MCOLN3	9.43857	-2.07723	1.02852	0.00510746	0.00902109	18	22	1	3	15.14	17.85	1.25	3.52	3.77	3.98	1.19	2.03
MCPH1	75.7575	-0.545161	0.285753	0.0454861	0.0683889	91	130	51	49	76.52	105.5	63.55	57.45	6.26	6.71	6	5.85
MCRS1	329.98	-0.317661	0.138874	0.0203611	0.0326052	453	435	235	250	380.93	353.03	292.83	293.13	8.57	8.46	8.19	8.2
MCTP1	95.6988	2.48438	0.289215	4.42954e-19	2.13342e-18	35	33	120	151	29.43	26.78	149.53	177.05	4.91	4.78	7.21	7.45
MCTP2	26.5713	-3.08333	0.680617	3.54891e-07	9.41332e-07	54	63	5	3	45.41	51.13	6.23	3.52	5.43	5.59	2.82	2.19
MCTS1	126.05	-0.0491252	0.21357	0.812965	0.848105	144	167	98	107	121.09	135.53	122.12	125.46	6.92	7.08	6.93	6.97
MDC1	513.554	-1.19366	0.117693	1.45807e-24	8.39346e-24	860	875	248	266	723.17	710.12	309.03	311.89	9.5	9.47	8.27	8.29
MDFI	116.439	-3.3261	0.322347	5.92762e-26	3.54244e-25	268	246	12	22	225.36	199.65	14.95	25.8	7.79	7.62	4.01	4.73
MDFIC	61.7487	-1.3379	0.332348	1.73339e-05	3.97987e-05	95	124	27	28	79.89	100.63	33.64	32.83	6.31	6.63	5.1	5.06
MDGA1	1323.34	6.13265	0.168916	1.5693e-289	1.47245e-287	43	46	2037	2287	36.16	37.33	2538.31	2681.54	5.22	5.26	11.3	11.38
MDGA2	24.5652	0.255912	0.441035	0.519479	0.588849	27	26	23	22	22.7	21.1	28.66	25.8	4.51	4.41	4.83	4.68
MDH1	961.516	1.38066	0.0884327	1.73044e-55	1.95885e-54	638	649	1106	1198	536.49	526.71	1378.19	1404.67	9.07	9.04	10.43	10.45
MDH1B	11.2534	2.03469	0.852713	0.00191327	0.0035675	4	4	12	20	3.36	3.25	14.95	23.45	2	1.95	3.79	4.38
MDH2	1229.96	-0.712726	0.0804963	6.30869e-19	3.02769e-18	1863	1839	749	791	1566.59	1492.47	933.33	927.46	10.61	10.54	9.87	9.86
MDK	759.763	-3.89074	0.143358	7.72441e-163	2.93997e-161	1649	1801	75	83	1386.64	1461.64	93.46	97.32	10.43	10.51	6.56	6.62
MDM1	32.9084	-0.25467	0.395236	0.482904	0.55289	44	44	20	29	37	35.71	24.92	34	5.2	5.15	4.66	5.08
MDM2	216.189	-0.568209	0.17488	0.000941013	0.0018204	282	347	145	141	237.13	281.61	180.68	165.32	7.89	8.13	7.5	7.37
MDM4	244.318	-0.643875	0.162621	5.83852e-05	0.000128021	370	354	161	152	311.13	287.3	200.62	178.22	8.28	8.16	7.65	7.48
MDN1	632.584	-0.37748	0.10421	0.000262806	0.000540523	836	898	429	481	702.99	728.79	534.58	563.98	9.46	9.51	9.06	9.14
MDP1	41.0961	0.417216	0.361817	0.214783	0.276536	47	36	41	38	39.52	29.22	51.09	44.56	5.31	4.89	5.66	5.47
MDS2	2.03554	0.220092	1.05983	0.740874	NA	2	2	2	2	1.68	1.62	2.49	2.35	0.87	0.84	1.17	1.13
ME1	108.9	0.0699803	0.249258	0.770851	0.812871	144	112	107	77	121.09	90.9	133.33	90.28	6.92	6.51	7.05	6.5
ME2	147.054	-0.658046	0.205853	0.00105538	0.00203201	224	215	83	104	188.36	174.49	103.43	121.94	7.55	7.44	6.7	6.93
ME3	150.339	3.40382	0.539769	2.51823e-11	8.68413e-11	17	41	212	247	14.3	33.27	264.17	289.61	3.93	5.08	8.03	8.16
MEA1	375.345	-0.537695	0.132809	4.30993e-05	9.55547e-05	505	575	244	261	424.65	466.65	304.05	306.03	8.73	8.86	8.25	8.26
MEAF6	161.26	0.368935	0.192073	0.0491708	0.0735257	158	181	152	150	132.86	146.89	189.41	175.88	7.06	7.2	7.56	7.46
MECOM	25.1408	0.192142	0.436667	0.625966	0.687094	25	31	22	23	21.02	25.16	27.41	26.97	4.41	4.65	4.77	4.75
MECP2	971.005	1.48498	0.0883959	5.78144e-64	7.45343e-63	600	633	1149	1223	504.54	513.72	1431.77	1433.99	8.98	9.01	10.48	10.48
MECR	152.878	0.0153165	0.196248	0.936253	0.947813	179	189	133	121	150.52	153.39	165.73	141.87	7.23	7.26	7.37	7.15
MED1	310.817	-1.10313	0.147526	3.5383e-14	1.3945e-13	497	535	153	171	417.93	434.19	190.65	200.5	8.7	8.76	7.58	7.65
MED10	216.64	-0.119228	0.165974	0.464019	0.534336	266	281	172	171	223.68	228.05	214.33	200.5	7.8	7.83	7.74	7.65
MED11	63.5706	-0.274939	0.296669	0.329561	0.400699	80	90	51	43	67.27	73.04	63.55	50.42	6.07	6.19	5.99	5.67
MED12	542.762	-0.794005	0.112615	1.23134e-12	4.52936e-12	827	844	308	347	695.42	684.96	383.8	406.86	9.44	9.42	8.59	8.67
MED12L	81.1481	0.651341	0.263957	0.010212	0.0172554	72	78	83	83	60.54	63.3	103.43	97.32	5.93	5.99	6.68	6.6
MED13	302.905	-0.456327	0.143829	0.00130989	0.00249196	413	438	207	214	347.29	355.47	257.94	250.92	8.44	8.47	8.01	7.97
MED13L	568.079	0.606114	0.108404	1.82236e-08	5.27642e-08	518	570	557	580	435.58	462.59	694.08	680.06	8.77	8.85	9.44	9.41
MED14	244.274	-0.723989	0.163524	6.95964e-06	1.66119e-05	366	374	159	143	307.77	303.53	198.13	167.67	8.26	8.24	7.63	7.39
MED15	928.767	-0.429045	0.0905236	1.89927e-06	4.75659e-06	1242	1343	608	702	1044.39	1089.94	757.63	823.11	10.03	10.09	9.57	9.69
MED16	574.385	0.0848285	0.112161	0.444748	0.516108	706	642	459	521	593.67	521.03	571.96	610.88	9.21	9.03	9.16	9.25
MED17	105.605	-0.239129	0.235957	0.294309	0.36307	138	140	86	73	116.04	113.62	107.16	85.59	6.86	6.83	6.74	6.42
MED18	56.7498	-0.968492	0.328152	0.00169629	0.00318799	84	102	28	33	70.64	82.78	34.89	38.69	6.13	6.36	5.15	5.29
MED19	66.3655	0.0714093	0.293983	0.798623	0.835778	89	67	51	62	74.84	54.38	63.55	72.7	6.22	5.77	5.99	6.18
MED20	93.6322	-1.37643	0.272484	1.25745e-07	3.44846e-07	152	180	45	38	127.82	146.08	56.07	44.56	6.99	7.18	5.82	5.5
MED21	72.384	0.157814	0.274812	0.548481	0.616633	76	89	61	66	63.91	72.23	76.01	77.39	6	6.17	6.25	6.27
MED22	398.62	-0.576467	0.129959	7.51592e-06	1.78861e-05	594	564	247	281	499.49	457.72	307.79	329.48	8.96	8.84	8.27	8.37
MED23	151.018	-0.177392	0.197012	0.355723	0.426741	199	190	111	123	167.34	154.2	138.32	144.22	7.39	7.27	7.11	7.17
MED24	700.8	-0.0997055	0.101285	0.320585	0.391821	862	895	511	610	724.85	726.35	636.76	715.23	9.5	9.5	9.32	9.48
MED25	399.045	0.118409	0.126186	0.341952	0.41313	452	474	320	369	380.09	384.68	398.75	432.66	8.57	8.59	8.64	8.76
MED26	114.248	-0.274155	0.226736	0.211824	0.273264	160	144	85	85	134.54	116.87	105.92	99.66	7.07	6.87	6.73	6.64
MED27	100.908	-0.390484	0.239964	0.0919393	0.129634	142	137	73	70	119.41	111.18	90.97	82.08	6.9	6.79	6.51	6.36
MED28	135.603	-0.940201	0.216779	8.30679e-06	1.96775e-05	202	234	76	75	169.86	189.91	94.7	87.94	7.4	7.56	6.57	6.47
MED29	542.997	1.19922	0.112523	6.47418e-27	3.95254e-26	400	393	598	658	336.36	318.95	745.17	771.52	8.4	8.32	9.54	9.59
MED30	47.5606	-0.324704	0.340256	0.308482	0.378506	58	72	29	40	48.77	58.43	36.14	46.9	5.61	5.86	5.19	5.55
MED31	16.516	-0.326067	0.542968	0.483503	0.553503	20	26	16	7	16.82	21.1	19.94	8.21	4.06	4.36	4.28	3.16
MED4	111.547	-0.293963	0.229327	0.185353	0.242684	155	144	75	90	130.34	116.87	93.46	105.53	7.02	6.87	6.55	6.72
MED6	49.2212	-0.735435	0.340542	0.0211144	0.0336824	78	74	28	31	65.59	60.06	34.89	36.35	6.02	5.9	5.14	5.2
