Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
IQGAP1	641.966	-1.93556	0.115717	-16.7267	8.37551e-63	1.15616e-61	1187	1279	199	242	998.14	1038	247.97	283.75	9.96	10.02	7.96	8.15
IQGAP2	99.8834	-5.15918	0.526382	-9.80122	1.11238e-22	6.55708e-22	217	254	5	4	182.47	206.14	6.23	4.69	7.48	7.65	2.9	2.58
IQGAP3	277.501	-5.56528	0.356674	-15.6033	6.91545e-55	8.35211e-54	619	698	10	9	520.51	566.48	12.46	10.55	9.01	9.13	3.79	3.57
IQSEC1	2021.41	2.35676	0.0724312	32.538	3.09817e-232	2.03922e-230	793	806	2635	2969	666.83	654.12	3283.48	3481.2	9.38	9.36	11.68	11.76
IQSEC2	837.05	3.36827	0.113069	29.7895	5.33597e-195	2.78084e-193	171	187	1203	1325	143.79	151.76	1499.06	1553.58	7.18	7.25	10.55	10.6
IQSEC3	1160.97	10.1339	0.649489	15.6029	6.96116e-55	8.40197e-54	2	3	1834	2008	1.68	2.43	2285.35	2354.41	1.69	1.95	11.15	11.19
IQUB	2.86882	0.818686	1.42807	0.57328	0.566455	0.677703	3	2	4	2	2.52	1.62	4.98	2.35	1.37	0.99	2.01	1.31
IRAK1	1190	-2.01413	0.0879489	-22.9011	4.52536e-116	1.1792e-114	2285	2334	373	409	1921.45	1894.2	464.8	479.56	10.91	10.89	8.86	8.91
IRAK1BP1	8.93923	-0.18069	0.826673	-0.218575	0.826981	0.880096	13	10	4	10	10.93	8.12	4.98	11.73	3.4	3.03	2.48	3.48
IRAK2	57.8671	0.474547	0.327741	1.44793	0.147635	0.215478	64	53	61	50	53.82	43.01	76.01	58.63	5.75	5.44	6.24	5.87
IRAK3	20.5932	0.770245	0.547514	1.40681	0.159485	0.230072	13	24	21	22	10.93	19.48	26.17	25.8	3.53	4.28	4.68	4.66
IRAK4	56.3516	-1.33375	0.348769	-3.82416	0.000131217	0.000301597	108	87	25	28	90.82	70.61	31.15	32.83	6.48	6.13	4.99	5.06
IREB2	233.421	-1.01474	0.168623	-6.01782	1.76784e-09	5.93921e-09	380	376	120	136	319.54	305.15	149.53	159.46	8.32	8.25	7.23	7.32
IRF1	102.309	-1.60656	0.268438	-5.98485	2.16592e-09	7.23188e-09	191	182	33	51	160.61	147.71	41.12	59.8	7.31	7.2	5.39	5.91
IRF2	110.746	-0.400025	0.233959	-1.70981	0.0873008	0.134182	152	153	78	80	127.82	124.17	97.2	93.8	6.99	6.95	6.61	6.56
IRF2BP1	591.347	1.17321	0.118231	9.92295	3.30821e-23	1.98326e-22	439	441	594	766	369.15	357.9	740.18	898.15	8.53	8.49	9.53	9.81
IRF2BP2	1111.93	-0.530134	0.0863691	-6.138	8.3565e-10	2.8672e-09	1601	1580	693	815	1346.28	1282.28	863.55	955.6	10.39	10.32	9.75	9.9
IRF3	358.742	-0.816282	0.136005	-6.00185	1.95079e-09	6.5423e-09	542	566	213	217	455.77	459.35	265.42	254.44	8.83	8.84	8.05	7.99
IRF4	116.426	-6.2489	0.674916	-9.25877	2.06793e-20	1.13197e-19	286	270	3	2	240.5	219.12	3.74	2.35	7.87	7.74	2.35	1.92
IRF5	45.9844	-1.16431	0.373775	-3.11501	0.00183938	0.00372934	76	78	22	25	63.91	63.3	27.41	29.31	5.98	5.97	4.81	4.9
IRF6	52.5325	4.33492	0.513538	8.44127	3.139e-17	1.524e-16	8	4	75	91	6.73	3.25	93.46	106.7	2.9	2.06	6.49	6.68
IRF7	92.163	-0.139993	0.255223	-0.548512	0.58334	0.68418	112	122	74	71	94.18	99.01	92.21	83.25	6.56	6.63	6.53	6.38
IRF8	26.9235	2.54977	0.527727	4.83161	1.35433e-06	3.72285e-06	10	9	39	37	8.41	7.3	48.6	43.38	3.18	3	5.53	5.38
IRF9	184.95	0.889723	0.182788	4.86752	1.13005e-06	3.1262e-06	155	159	187	211	130.34	129.04	233.02	247.4	7.03	7.02	7.86	7.95
IRGC	1.53952	0.553036	1.9208	0.28792	0.773408	0.844	2	1	2	1	1.68	0.81	2.49	1.17	0.65	0.18	0.94	0.41
IRGM	1.22799	-0.0415279	2.13141	-0.0194838	0.984455	0.990479	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
IRGQ	439.921	1.52651	0.128889	11.8436	2.32248e-32	1.77494e-31	276	273	492	591	232.09	221.56	613.08	692.96	7.86	7.8	9.26	9.43
IRS1	345.701	-0.520499	0.140236	-3.71159	0.00020596	0.000464135	480	507	210	261	403.63	411.47	261.68	306.03	8.66	8.68	8.03	8.26
IRS2	879.718	1.71284	0.0950247	18.0252	1.23621e-72	1.98106e-71	491	505	1043	1191	412.88	409.84	1299.68	1396.47	8.69	8.68	10.34	10.45
IRS4	6.63007	1.37275	0.980223	1.40045	0.161379	0.232521	3	6	5	11	2.52	4.87	6.23	12.9	1.65	2.33	2.61	3.48
IRX1	25.9887	0.271779	0.472874	0.574738	0.565468	0.677266	28	29	24	23	23.55	23.54	29.91	26.97	4.57	4.56	4.89	4.75
IRX2	46.4	-1.4022	0.38643	-3.62861	0.000284947	0.00063343	76	87	25	17	63.91	70.61	31.15	19.93	5.98	6.12	4.98	4.37
IRX3	112.225	-2.89556	0.294658	-9.82684	8.62862e-23	5.11001e-22	237	242	22	22	199.29	196.4	27.41	25.8	7.62	7.6	4.83	4.74
IRX4	8.85965	-3.77235	1.23333	-3.05868	0.00222318	0.00445291	19	21	1	1	15.98	17.04	1.25	1.17	3.8	3.88	1.1	1.05
IRX5	25.3434	-1.77024	0.530651	-3.33597	0.000850033	0.00179201	43	52	10	9	36.16	42.2	12.46	10.55	5.14	5.35	3.71	3.5
IRX6	7.42474	-3.49643	1.26975	-2.75364	0.0058936	0.0111873	17	16	1	1	14.3	12.99	1.25	1.17	3.61	3.48	1.07	1.01
ISCA1	96.866	1.35362	0.256544	5.27638	1.31758e-07	3.91305e-07	65	67	103	128	54.66	54.38	128.35	150.08	5.79	5.78	6.99	7.22
ISCA2	62.5425	-0.167297	0.321967	-0.519609	0.603336	0.695344	79	81	58	39	66.43	65.74	72.27	45.73	6.05	6.04	6.17	5.53
ISCU	365.418	1.62208	0.137609	11.7876	4.52317e-32	3.43335e-31	214	220	428	486	179.95	178.55	533.33	569.84	7.5	7.49	9.06	9.15
ISG15	120.42	-0.324285	0.224941	-1.44165	0.149402	0.217856	166	158	86	91	139.59	128.23	107.16	106.7	7.12	7	6.75	6.74
ISG20	39.81	-1.64012	0.417349	-3.92985	8.49999e-05	0.00019873	70	76	16	16	58.86	61.68	19.94	18.76	5.85	5.92	4.36	4.28
ISG20L2	147.576	-1.34983	0.219103	-6.16072	7.24161e-10	2.49276e-09	239	275	59	79	200.97	223.18	73.52	92.63	7.64	7.79	6.21	6.54
ISL1	1.22799	-0.0415279	2.13141	-0.0194838	0.984455	0.990479	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
ISL2	29.7935	-4.2317	0.752378	-5.62443	1.86119e-08	5.83833e-08	70	67	1	4	58.86	54.38	1.25	4.69	5.79	5.68	1.37	2.46
ISLR	120.019	4.60032	0.361427	12.7282	4.12142e-37	3.51244e-36	14	9	178	204	11.77	7.3	221.81	239.19	3.65	3.04	7.76	7.87
ISLR2	144.318	4.94311	0.357207	13.8382	1.49869e-43	1.47711e-42	12	10	220	243	10.09	8.12	274.14	284.92	3.45	3.18	8.07	8.13
ISM1	8.29866	0.742929	0.862769	0.861099	0.389183	0.498555	7	8	12	5	5.89	6.49	14.95	5.86	2.63	2.74	3.76	2.63
ISM2	101.552	-4.32198	0.42008	-10.2885	7.94246e-25	4.99113e-24	210	259	9	7	176.59	210.2	11.21	8.21	7.44	7.69	3.62	3.23
ISOC1	103.891	-1.45429	0.257908	-5.63879	1.71247e-08	5.38781e-08	170	199	44	48	142.95	161.5	54.83	56.28	7.15	7.32	5.79	5.83
ISOC2	251.447	-0.0753614	0.158916	-0.47422	0.635343	0.726466	306	319	184	222	257.31	258.89	229.28	260.3	8.01	8.02	7.84	8.02
ISPD	14.3087	1.50958	0.659033	2.29059	0.021987	0.037901	9	9	18	17	7.57	7.3	22.43	19.93	3.01	2.97	4.41	4.25
ISX	3.90225	-2.44874	1.45412	-1.684	0.0921808	0.140787	7	9	1	1	5.89	7.3	1.25	1.17	2.33	2.57	0.92	0.87
ISY1	81.1935	-0.924319	0.284406	-3.25	0.00115406	0.00239919	116	142	40	53	97.54	115.24	49.84	62.14	6.6	6.84	5.66	5.97
ISYNA1	629.16	-2.34094	0.125999	-18.579	4.75445e-77	8.11114e-76	1293	1251	146	198	1087.28	1015.27	181.93	232.16	10.08	9.98	7.52	7.86
ITCH	238.824	0.0714642	0.165353	0.432191	0.665603	0.75422	285	279	179	227	239.66	226.43	223.05	266.16	7.9	7.82	7.8	8.05
ITFG1	241.226	0.861981	0.163676	5.26637	1.39144e-07	4.12402e-07	195	220	236	280	163.97	178.55	294.08	328.3	7.36	7.48	8.2	8.36
ITFG2	126.317	0.26268	0.217325	1.20869	0.22678	0.313869	139	139	112	116	116.88	112.81	139.56	136.01	6.87	6.82	7.12	7.09
ITFG3	716.405	-1.32948	0.105342	-12.6206	1.6253e-36	1.36256e-35	1203	1280	307	369	1011.6	1038.81	382.55	432.66	9.98	10.02	8.58	8.76
ITGA1	59.2334	-1.31668	0.348052	-3.78301	0.000154943	0.000353482	117	87	31	25	98.38	70.61	38.63	29.31	6.6	6.13	5.29	4.91
ITGA10	25.8569	1.86244	0.504288	3.69321	0.000221444	0.000497204	13	14	35	32	10.93	11.36	43.61	37.52	3.53	3.58	5.39	5.18
ITGA11	249.1	-3.72142	0.237307	-15.6819	2.01247e-55	2.46657e-54	575	545	35	23	483.52	442.3	43.61	26.97	8.91	8.78	5.48	4.82
ITGA2	126.639	-2.03861	0.246644	-8.26541	1.39217e-16	6.57608e-16	246	247	42	40	206.86	200.46	52.34	46.9	7.68	7.64	5.73	5.58
ITGA2B	41.0126	0.214356	0.377425	0.567943	0.570074	0.679658	44	48	34	39	37	38.96	42.37	45.73	5.22	5.29	5.4	5.51
ITGA3	1004.16	-1.81994	0.0925443	-19.6656	4.25225e-86	8.04039e-85	1856	1934	350	384	1560.7	1569.57	436.14	450.25	10.61	10.61	8.77	8.82
ITGA4	118.308	-4.46094	0.404729	-11.022	2.99181e-28	2.04713e-27	297	250	9	8	249.75	202.89	11.21	9.38	7.94	7.64	3.63	3.4
ITGA5	631.683	-3.44395	0.141934	-24.2645	4.64976e-130	1.4084e-128	1395	1406	85	91	1173.05	1141.07	105.92	106.7	10.19	10.15	6.74	6.75
ITGA6	271.923	-1.16145	0.167035	-6.95332	3.5679e-12	1.3916e-11	435	476	115	164	365.79	386.31	143.3	192.29	8.51	8.59	7.17	7.59
ITGA7	357.279	1.45781	0.14175	10.2843	8.29072e-25	5.20826e-24	226	236	389	480	190.04	191.53	484.73	562.81	7.57	7.59	8.92	9.13
ITGA8	7.45933	2.05609	0.951977	2.15981	0.0307876	0.0518129	4	3	8	12	3.36	2.43	9.97	14.07	1.94	1.61	3.19	3.62
ITGA9	18.4602	0.506378	0.564349	0.897279	0.36957	0.476543	17	20	15	21	14.3	16.23	18.69	24.62	3.87	4.03	4.22	4.59
ITGAD	1.53952	0.553036	1.9208	0.28792	0.773408	0.844	2	1	2	1	1.68	0.81	2.49	1.17	0.65	0.18	0.94	0.41
ITGAE	45.6058	-0.932632	0.370973	-2.51402	0.0119365	0.0216017	71	74	23	29	59.7	60.06	28.66	34	5.88	5.89	4.87	5.1
ITGAL	97.5603	-2.82482	0.313044	-9.02373	1.81796e-19	9.63535e-19	208	206	17	23	174.91	167.18	21.18	26.97	7.43	7.37	4.47	4.8
ITGAM	29.1568	1.82231	0.487574	3.73749	0.000185863	0.000421041	20	11	40	35	16.82	8.93	49.84	41.04	4.1	3.27	5.59	5.32
ITGAV	374.879	0.590554	0.131854	4.47885	7.50459e-06	1.93641e-05	339	386	360	386	285.06	313.27	448.6	452.59	8.16	8.29	8.81	8.82
ITGAX	40.1816	1.27179	0.390214	3.25921	0.00111724	0.00232493	27	30	47	47	22.7	24.35	58.57	55.11	4.54	4.63	5.85	5.76
ITGB1	579.942	-2.1548	0.123983	-17.3799	1.17253e-67	1.74521e-66	1078	1217	175	177	906.49	987.68	218.07	207.54	9.82	9.94	7.77	7.7
ITGB1BP1	190.939	0.170995	0.178369	0.95866	0.33773	0.441654	215	220	158	177	180.79	178.55	196.88	207.54	7.5	7.48	7.62	7.7
ITGB1BP2	4.82577	-1.1249	1.14129	-0.985646	0.324307	0.42748	8	8	3	2	6.73	6.49	3.74	2.35	2.62	2.58	1.99	1.55
ITGB1BP3	17.5193	-2.64751	0.718153	-3.68655	0.000227313	0.00050996	42	31	3	5	35.32	25.16	3.74	5.86	5.04	4.58	2.23	2.71
ITGB2	221.716	0.367703	0.166909	2.20301	0.0275941	0.0468113	228	241	192	222	191.72	195.59	239.25	260.3	7.58	7.61	7.9	8.02
ITGB3	92.1269	-2.81002	0.322431	-8.7151	2.90499e-18	1.47082e-17	201	189	21	17	169.02	153.39	26.17	19.93	7.38	7.24	4.76	4.39
ITGB3BP	21.3695	-2.02192	0.592644	-3.4117	0.000645603	0.00137845	43	40	6	8	36.16	32.46	7.48	9.38	5.11	4.96	3.05	3.33
ITGB4	703.937	0.624308	0.100388	6.21893	5.00563e-10	1.73849e-09	646	696	660	755	543.22	564.85	822.43	885.25	9.09	9.14	9.68	9.79
ITGB5	645.731	-2.01453	0.114216	-17.6379	1.26141e-69	1.92264e-68	1218	1289	210	214	1024.21	1046.11	261.68	250.92	10	10.03	8.04	7.98
ITGB6	3.70669	-2.35946	1.47246	-1.60239	0.109069	0.164216	8	7	1	1	6.73	5.68	1.25	1.17	2.46	2.27	0.91	0.86
ITGB7	2901.74	-7.63771	0.215518	-35.4388	4.30845e-275	4.05719e-273	6792	7193	23	25	5711.37	5837.61	28.66	29.31	12.48	12.51	4.93	4.96
ITGB8	159.413	1.59783	0.20707	7.71638	1.19684e-14	5.21923e-14	83	109	189	208	69.79	88.46	235.51	243.88	6.14	6.47	7.87	7.92
ITGBL1	22.1358	-0.132402	0.515629	-0.256778	0.79735	0.861675	30	26	16	19	25.23	21.1	19.94	22.28	4.64	4.4	4.33	4.48
ITIH1	8.88164	-3.77544	1.23459	-3.05805	0.00222785	0.00446133	22	18	1	1	18.5	14.61	1.25	1.17	3.99	3.68	1.1	1.04
ITIH2	464.689	-5.48026	0.523496	-10.4686	1.20451e-25	7.74059e-25	1090	1111	9	25	916.58	901.65	11.21	29.31	9.83	9.81	3.69	4.93
ITIH3	215.904	-5.5439	0.400877	-13.8294	1.69383e-43	1.66684e-42	521	502	7	8	438.11	407.41	8.72	9.38	8.76	8.65	3.34	3.41
ITIH4	37.0074	1.03264	0.424654	2.43173	0.0150269	0.0266544	21	38	46	36	17.66	30.84	57.32	42.21	4.19	4.95	5.81	5.39
ITIH5	112.834	2.76696	0.266873	10.3681	3.46373e-25	2.19623e-24	35	35	153	173	29.43	28.4	190.65	202.85	4.91	4.86	7.56	7.65
ITIH5L	1.42356	-0.441859	2.0152	-0.219263	0.826445	0.879651	1	3	1	1	0.84	2.43	1.25	1.17	0.16	0.89	0.39	0.36
ITK	19.9305	-4.39375	0.956519	-4.59348	4.35916e-06	1.14959e-05	50	42	1	2	42.04	34.09	1.25	2.35	5.26	4.98	1.27	1.71
ITLN1	1.22799	-0.0415279	2.13141	-0.0194838	0.984455	0.990479	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
ITLN2	1.64111	-0.776574	1.89389	-0.410042	0.681775	0.767426	3	2	1	1	2.52	1.62	1.25	1.17	1.04	0.69	0.52	0.48
ITM2A	239.372	-0.265666	0.161036	-1.64973	0.0989985	0.150147	307	326	172	188	258.16	264.57	214.33	220.43	8.01	8.05	7.74	7.79
ITM2B	1603.42	1.61675	0.0736053	21.9651	6.20956e-107	1.48951e-105	954	955	1925	2079	802.22	775.05	2398.75	2437.66	9.65	9.6	11.23	11.25
ITM2C	3412.84	1.84253	0.0581385	31.6921	1.99633e-220	1.24505e-218	1763	1841	4225	4614	1482.5	1494.1	5264.78	5409.99	10.53	10.55	12.36	12.4
ITPA	169.788	-1.37424	0.208552	-6.58943	4.41517e-11	1.6292e-10	285	309	63	94	239.66	250.77	78.5	110.22	7.9	7.96	6.31	6.79
ITPK1	1729.56	2.65119	0.0797559	33.2414	2.71898e-242	1.93709e-240	534	617	2347	2596	449.04	500.74	2924.6	3043.85	8.81	8.97	11.51	11.57
ITPKA	275.338	2.10963	0.167801	12.5722	3.00336e-36	2.50131e-35	122	129	327	415	102.59	104.69	407.48	486.59	6.69	6.72	8.66	8.92
ITPKB	1381.29	1.82513	0.0911322	20.0273	3.18373e-89	6.21774e-88	675	799	1611	1963	567.61	648.44	2007.47	2301.65	9.15	9.34	10.97	11.17
ITPKC	160.249	0.524857	0.195134	2.68972	0.00715117	0.0134191	164	154	151	162	137.91	124.98	188.16	189.95	7.11	6.97	7.55	7.57
ITPR1	1110.02	3.62155	0.103552	34.9734	5.71422e-268	4.96328e-266	195	209	1630	1770	163.97	169.62	2031.15	2075.35	7.37	7.41	10.98	11.02
ITPR2	192.911	-0.603044	0.184108	-3.27548	0.00105483	0.00220204	263	301	114	140	221.16	244.28	142.06	164.15	7.79	7.93	7.15	7.36
ITPR3	966.075	-3.0115	0.109683	-27.4565	5.81795e-166	2.45931e-164	2091	2070	165	188	1758.31	1679.95	205.61	220.43	10.78	10.71	7.69	7.79
ITPRIP	181.128	-2.39261	0.216487	-11.052	2.14429e-28	1.47305e-27	361	376	44	52	303.56	305.15	54.83	60.97	8.24	8.24	5.8	5.95
ITPRIPL1	37.8671	-1.37182	0.427357	-3.21	0.00132733	0.0027351	75	57	15	20	63.07	46.26	18.69	23.45	5.95	5.51	4.28	4.58
ITPRIPL2	152.152	-1.40107	0.216244	-6.4791	9.22701e-11	3.33999e-10	267	267	76	62	224.52	216.69	94.7	72.7	7.8	7.75	6.57	6.2
ITSN1	310.827	-0.149673	0.147767	-1.01289	0.31111	0.412084	390	402	214	275	327.95	326.25	266.67	322.44	8.36	8.35	8.06	8.33
ITSN2	132.466	0.305463	0.216781	1.40908	0.158811	0.229273	144	143	106	137	121.09	116.05	132.09	160.63	6.92	6.86	7.05	7.32
IVD	347.902	0.45038	0.134363	3.35198	0.000802362	0.00169527	348	364	324	341	292.63	295.41	403.74	399.83	8.19	8.21	8.66	8.64
IVNS1ABP	546.968	-1.19712	0.120324	-9.94921	2.54198e-23	1.53017e-22	879	967	243	308	739.15	784.79	302.8	361.13	9.53	9.61	8.25	8.5
IWS1	259.622	-0.76701	0.165227	-4.64216	3.44787e-06	9.16765e-06	353	440	159	159	296.84	357.09	198.13	186.43	8.21	8.48	7.63	7.55
IZUMO1	3.88659	0.746739	1.22507	0.609546	0.542162	0.653715	4	3	5	3	3.36	2.43	6.23	3.52	1.79	1.49	2.42	1.84
JAG1	280.735	-1.43767	0.162092	-8.86944	7.35126e-19	3.8144e-18	467	527	112	139	392.7	427.7	139.56	162.98	8.61	8.74	7.13	7.35
JAG2	360.7	0.536641	0.132488	4.05048	5.11124e-05	0.000122343	344	369	341	366	289.27	299.47	424.92	429.14	8.18	8.23	8.73	8.74
JAGN1	186.836	-0.909339	0.187771	-4.8428	1.28024e-06	3.52376e-06	274	317	103	112	230.41	257.27	128.35	131.32	7.84	8	7.01	7.04
JAK1	561.073	0.507022	0.109764	4.61921	3.85203e-06	1.01967e-05	566	556	515	576	475.95	451.23	641.74	675.37	8.9	8.82	9.33	9.4
JAK2	54.1482	-0.306711	0.333008	-0.921032	0.357034	0.462321	69	76	42	38	58.02	61.68	52.34	44.56	5.86	5.94	5.71	5.49
JAK3	96.3017	0.317802	0.254842	1.24705	0.212378	0.296895	89	119	85	92	74.84	96.58	105.92	107.87	6.23	6.59	6.72	6.75
JAKMIP1	242.36	3.39497	0.203957	16.6456	3.25948e-62	4.46699e-61	42	60	353	380	35.32	48.69	439.87	445.56	5.18	5.63	8.77	8.79
JAKMIP2	105.186	3.47626	0.308063	11.2843	1.56946e-29	1.1148e-28	19	23	164	155	15.98	18.67	204.36	181.74	4.07	4.28	7.65	7.48
JAKMIP3	179.543	5.33675	0.355941	14.9933	8.11598e-51	9.14045e-50	11	10	266	315	9.25	8.12	331.46	369.34	3.35	3.18	8.35	8.51
JAM2	45.412	2.21898	0.402152	5.51777	3.43319e-08	1.06034e-07	14	25	57	67	11.77	20.29	71.03	78.56	3.65	4.38	6.11	6.26
JAM3	584.336	0.871576	0.108661	8.02108	1.04822e-15	4.77357e-15	500	500	586	666	420.45	405.78	730.22	780.9	8.72	8.67	9.51	9.61
JARID2	442.611	-0.612805	0.124109	-4.93762	7.90815e-07	2.21154e-06	646	650	267	313	543.22	527.52	332.71	367	9.08	9.04	8.38	8.52
JAZF1	146.499	2.06419	0.22099	9.34065	9.57456e-21	5.30365e-20	61	76	198	193	51.29	61.68	246.73	226.3	5.7	5.96	7.93	7.81
JDP2	159.495	1.08719	0.198637	5.47327	4.41807e-08	1.3544e-07	129	118	174	185	108.48	95.77	216.82	216.92	6.77	6.59	7.75	7.76
JHDM1D	153.235	-0.327478	0.199307	-1.64308	0.100366	0.152015	202	211	109	116	169.86	171.24	135.83	136.01	7.41	7.42	7.09	7.09
JKAMP	111.208	-0.0947632	0.231963	-0.408527	0.682887	0.768484	140	138	87	91	117.73	112	108.41	106.7	6.88	6.81	6.76	6.74
JMJD1C	262.338	0.874289	0.166847	5.24008	1.60511e-07	4.73077e-07	194	255	292	269	163.13	206.95	363.86	315.41	7.35	7.7	8.5	8.3
JMJD4	64.8071	-0.0717881	0.308292	-0.232857	0.815872	0.877342	78	83	43	62	65.59	67.36	53.58	72.7	6.03	6.07	5.75	6.18
JMJD5	57.9421	0.337841	0.31907	1.05883	0.289677	0.388209	58	66	54	53	48.77	53.56	67.29	62.14	5.61	5.75	6.07	5.95
JMJD6	303.107	0.317875	0.145304	2.18765	0.0286949	0.0485401	337	316	265	292	283.38	256.46	330.22	342.37	8.15	8	8.37	8.42
JMJD7-PLA2G4B	193.522	2.2381	0.194142	11.5282	9.51587e-31	6.99965e-30	77	87	251	278	64.75	70.61	312.77	325.96	6.03	6.16	8.28	8.34
JMJD8	352.249	-0.310701	0.135878	-2.28663	0.0222177	0.0382636	451	494	244	277	379.24	400.91	304.05	324.79	8.57	8.65	8.25	8.34
JMY	172.042	0.778637	0.188974	4.12034	3.78316e-05	9.13356e-05	145	162	172	188	121.93	131.47	214.33	220.43	6.93	7.04	7.74	7.78
JOSD1	435.578	0.400412	0.12171	3.28987	0.00100232	0.00209726	452	457	406	414	380.09	370.89	505.92	485.42	8.57	8.54	8.98	8.92
JOSD2	142.336	0.65003	0.210291	3.0911	0.0019942	0.00402052	144	124	135	153	121.09	100.63	168.22	179.39	6.92	6.66	7.39	7.48
JPH1	144.068	2.49799	0.241749	10.333	4.99986e-25	3.15761e-24	53	52	167	240	44.57	42.2	208.1	281.4	5.5	5.42	7.69	8.12
JPH2	26.3343	-0.100616	0.472289	-0.213039	0.831296	0.884194	31	35	22	20	26.07	28.4	27.41	23.45	4.7	4.82	4.77	4.56
JPH3	1384.67	5.57312	0.142125	39.2129	0	0	63	75	2114	2380	52.98	60.87	2634.26	2790.59	5.76	5.95	11.36	11.44
JPH4	1537.43	6.19869	0.159179	38.9415	0	0	52	48	2412	2611	43.73	38.96	3005.6	3061.44	5.49	5.32	11.55	11.58
JRK	361.023	0.0613229	0.133783	0.458376	0.646683	0.736381	437	418	301	309	367.47	339.24	375.08	362.31	8.52	8.41	8.55	8.5
JRKL	60.72	-1.03475	0.328665	-3.14835	0.00164196	0.00335266	86	112	31	35	72.32	90.9	38.63	41.04	6.17	6.49	5.29	5.37
JSRP1	28.5766	-4.934	0.920005	-5.36301	8.18453e-08	2.46807e-07	67	67	1	2	56.34	54.38	1.25	2.35	5.72	5.67	1.32	1.75
JTB	450.167	-0.374494	0.12739	-2.93975	0.00328475	0.0064415	639	591	293	357	537.33	479.64	365.11	418.59	9.07	8.91	8.51	8.71
JUB	183.259	-5.20731	0.394203	-13.2097	7.71234e-40	7.05647e-39	431	433	6	10	362.43	351.41	7.48	11.73	8.48	8.44	3.16	3.69
JUN	1279.62	0.318717	0.0799937	3.98428	6.76852e-05	0.000159998	1359	1399	1090	1264	1142.78	1135.38	1358.25	1482.06	10.16	10.15	10.41	10.53
JUNB	945.019	-0.762021	0.0888244	-8.57896	9.57314e-18	4.75333e-17	1418	1461	553	608	1192.39	1185.7	689.09	712.89	10.22	10.21	9.43	9.48
JUND	2432.9	1.09168	0.0676714	16.1321	1.51659e-58	1.97052e-57	1892	1870	2542	2947	1590.98	1517.63	3167.59	3455.4	10.64	10.57	11.63	11.75
JUP	834.74	-1.42965	0.0968543	-14.7609	2.61864e-49	2.86275e-48	1446	1502	367	381	1215.94	1218.98	457.32	446.73	10.25	10.25	8.84	8.81
KAAG1	1.53219	0.563712	1.92337	0.293085	0.769457	0.841813	1	2	2	1	0.84	1.62	2.49	1.17	0.21	0.62	0.93	0.41
KAL1	41.7948	1.24955	0.396996	3.14751	0.00164667	0.0033612	24	36	55	42	20.18	29.22	68.54	49.25	4.38	4.88	6.07	5.61
KALRN	468.049	3.99222	0.163226	24.4583	4.10955e-132	1.26492e-130	67	67	706	752	56.34	54.38	879.75	881.73	5.84	5.79	9.77	9.78
KANK1	405.399	0.0129071	0.125543	0.10281	0.918114	0.955133	487	490	328	346	409.52	397.67	408.72	405.69	8.68	8.64	8.67	8.66
KANK2	410.825	-1.4667	0.134477	-10.9067	1.07026e-27	7.23217e-27	706	755	185	176	593.67	612.73	230.53	206.36	9.21	9.26	7.85	7.69
KANK3	85.9094	2.97264	0.313589	9.47941	2.55717e-21	1.44083e-20	23	24	127	125	19.34	19.48	158.25	146.56	4.33	4.34	7.28	7.17
KANK4	29.4651	0.0572594	0.453467	0.12627	0.899518	0.941282	35	35	19	31	29.43	28.4	23.68	36.35	4.88	4.83	4.58	5.17
KARS	693.245	-1.85424	0.111958	-16.5619	1.31392e-61	1.78651e-60	1281	1350	221	277	1077.19	1095.62	275.39	324.79	10.07	10.1	8.11	8.35
KAT2A	905.21	-0.185787	0.089415	-2.0778	0.0377274	0.0624805	1149	1184	662	741	966.19	960.9	824.92	868.83	9.92	9.91	9.69	9.76
KAT2B	192.906	1.59787	0.184328	8.66861	4.37428e-18	2.19661e-17	113	119	234	246	95.02	96.58	291.59	288.44	6.58	6.6	8.18	8.17
KAT5	200.562	0.705814	0.17673	3.99375	6.50376e-05	0.000154085	190	179	192	220	159.77	145.27	239.25	257.95	7.32	7.19	7.9	8.01
KATNA1	45.3889	-1.09577	0.377833	-2.90015	0.00372979	0.00727226	68	82	21	27	57.18	66.55	26.17	31.66	5.82	6.04	4.74	5
KATNAL1	127.512	0.873474	0.218005	4.00667	6.15801e-05	0.000146166	108	110	134	139	90.82	89.27	166.98	162.98	6.51	6.49	7.38	7.34
KATNAL2	20.24	0.120435	0.537006	0.224271	0.822547	0.87872	23	24	15	20	19.34	19.48	18.69	23.45	4.28	4.29	4.23	4.53
KATNB1	411.516	0.586778	0.132851	4.41681	1.00167e-05	2.55174e-05	390	407	358	462	327.95	330.31	446.1	541.7	8.36	8.37	8.8	9.08
KAZ	593.567	2.86973	0.125161	22.9283	2.42806e-116	6.35303e-115	172	174	799	932	144.63	141.21	995.64	1092.79	7.18	7.15	9.96	10.09
