Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm
PCDHB2	31.2816	-0.893206	0.437996	-2.03782	0.0415683	0.0682767	45	54	17	19	37.84	43.82	21.18	22.28
PCDHB3	11.2821	0.653375	0.690383	0.94628	0.344006	0.448504	8	13	12	11	6.73	10.55	14.95	12.9
PCDHB4	33.9966	2.86786	0.487185	5.85151	4.87134e-09	1.59433e-08	10	9	57	42	8.41	7.3	71.03	49.25
PCDHB5	39.1911	-0.0733914	0.394542	-0.186015	0.852433	0.901834	57	40	34	29	47.93	32.46	42.37	34
PCDHB6	18.4207	2.86466	0.641154	4.41815	9.95489e-06	2.53666e-05	4	6	29	25	3.36	4.87	36.14	29.31
PCDHB7	15.3579	1.49162	0.619418	2.40388	0.0162222	0.0286145	7	12	17	21	5.89	9.74	21.18	24.62
PCDHB8	6.40407	-0.420305	0.8869	-0.473397	0.63593	0.726963	8	10	3	6	6.73	8.12	3.74	7.04
PCDHB9	10.1126	1.85161	0.786035	2.34386	0.0190851	0.033297	3	7	8	19	2.52	5.68	9.97	22.28
PCDHGA1	11.0233	1.41059	0.720345	1.95424	0.0506728	0.0819711	9	5	11	16	7.57	4.06	13.71	18.76
PCDHGA10	15.879	2.07688	0.63527	3.25465	0.00113534	0.00236103	9	5	20	23	7.57	4.06	24.92	26.97
PCDHGA11	22.4596	1.55994	0.516265	3.01746	0.00254902	0.00506501	12	15	26	30	10.09	12.17	32.4	35.18
PCDHGA12	42.4891	1.57749	0.384543	4.09923	4.14533e-05	9.97628e-05	28	23	47	59	23.55	18.67	58.57	69.18
PCDHGA2	26.5561	1.55983	0.476127	3.27232	0.00106669	0.00222499	15	17	33	33	12.61	13.8	41.12	38.69
PCDHGA3	17.7922	2.96053	0.666077	4.38753	1.14646e-05	2.90463e-05	6	3	21	32	5.05	2.43	26.17	37.52
PCDHGA4	27.5635	2.36068	0.501283	4.69104	2.71814e-06	7.28438e-06	12	9	35	42	10.09	7.3	43.61	49.25
PCDHGA5	21.6322	2.98041	0.619233	4.7614	1.92255e-06	5.21695e-06	2	9	34	30	1.68	7.3	42.37	35.18
PCDHGA6	28.845	2.28574	0.492424	4.62645	3.71988e-06	9.85784e-06	14	9	34	46	11.77	7.3	42.37	53.94
PCDHGA7	21.0411	0.918857	0.532132	1.72623	0.084306	0.129989	12	23	20	26	10.09	18.67	24.92	30.49
PCDHGA8	3.45939	-0.788346	1.1395	-0.688442	0.491174	0.599918	5	6	1	3	4.2	4.87	1.25	3.52
PCDHGA9	40.244	3.9542	0.527771	7.36234	1.80709e-13	7.48899e-13	4	7	57	69	3.36	5.68	71.03	80.9
PCDHGB1	23.9162	1.41813	0.495888	2.85703	0.0042762	0.00827234	15	16	28	30	12.61	12.99	34.89	35.18
PCDHGB2	34.3139	2.97222	0.491976	6.00091	1.9622e-09	6.57593e-09	6	12	55	46	5.05	9.74	68.54	53.94
PCDHGB3	8.12348	0.954902	0.796744	1.19751	0.231109	0.319071	6	7	9	9	5.05	5.68	11.21	10.55
PCDHGB4	17.109	0.0952198	0.591547	0.16098	0.872109	0.918447	17	23	20	9	14.3	18.67	24.92	10.55
PCDHGB5	28.0373	1.18247	0.46237	2.5562	0.0105822	0.0193292	23	18	27	38	19.34	14.61	33.64	44.56
PCDHGB6	21.6528	2.7264	0.58451	4.62729	3.70486e-06	9.82352e-06	7	6	27	36	5.89	4.87	33.64	42.21
PCDHGB7	80.4275	1.70176	0.282577	6.01935	1.75117e-09	5.88217e-09	42	49	101	103	35.32	39.77	125.86	120.77
PCDHGB8P	3.07904	0.469124	1.17016	0.401046	0.688386	0.771171	4	2	4	2	3.36	1.62	4.98	2.35
PCDHGC3	647.5	1.95921	0.109261	17.9299	6.88447e-72	1.08949e-70	304	337	807	900	255.63	273.5	1005.6	1055.26
PCDHGC4	126.864	5.78588	0.470951	11.8828	1.454e-32	1.11479e-31	5	5	219	193	4.2	4.06	272.9	226.3
PCDHGC5	133.926	4.77449	0.352497	13.3841	7.48749e-41	6.97829e-40	9	13	214	214	7.57	10.55	266.67	250.92
PCDP1	10.0692	4.03014	0.993203	3.72985	0.000191594	0.000433508	1	1	15	17	0.84	0.81	18.69	19.93
PCF11	266.366	-0.453724	0.157514	-2.88044	0.00397116	0.00771046	392	353	179	193	329.63	286.48	223.05	226.3
PCGF1	63.7918	0.139899	0.302745	0.462105	0.644006	0.733946	72	75	49	62	60.54	60.87	61.06	72.7
PCGF2	137.739	-0.781966	0.223739	-3.49454	0.000474876	0.00103106	191	232	69	99	160.61	188.28	85.98	116.08
PCGF3	482.929	0.282196	0.117721	2.39715	0.0165231	0.0291182	496	560	417	461	417.08	454.48	519.62	540.53
PCGF5	197.827	0.677738	0.175914	3.85265	0.000116845	0.00026967	187	181	199	204	157.25	146.89	247.97	239.19
PCGF6	24.8918	-1.98851	0.536739	-3.68657	0.000227301	0.000509812	46	51	10	6	38.68	41.39	12.46	7.04
PCID2	183.569	-1.05797	0.188503	-5.61154	2.00538e-08	6.27716e-08	299	302	92	105	251.43	245.09	114.64	123.11
PCIF1	429.483	0.578353	0.125012	4.62637	3.72132e-06	9.86028e-06	417	417	390	463	350.65	338.42	485.98	542.87
PCK1	54.7558	-3.2086	0.438117	-7.25522	4.01008e-13	1.63866e-12	122	118	10	7	102.59	95.77	12.46	8.21
PCK2	319.086	-2.85084	0.175839	-16.1955	5.42222e-59	7.09851e-58	673	685	60	68	565.92	555.92	74.77	79.73
PCLO	499.043	5.15722	0.205334	25.0025	5.73525e-138	1.89074e-136	26	39	778	830	21.86	31.65	969.47	973.19
PCM1	466.965	-0.131766	0.125902	-1.04657	0.295298	0.394685	542	642	334	405	455.77	521.03	416.2	474.87
PCMT1	494.861	0.843144	0.117328	7.18618	6.6631e-13	2.69959e-12	438	419	495	558	368.31	340.05	616.82	654.26
PCMTD1	93.5792	0.624269	0.250545	2.49162	0.012716	0.0228754	88	90	93	95	74	73.04	115.89	111.39
PCMTD2	267.111	0.625885	0.157425	3.97574	7.01599e-05	0.00016556	227	282	259	278	190.88	228.86	322.74	325.96
PCNA	241.635	-2.9677	0.20499	-14.454	2.36663e-47	2.5024e-46	524	514	44	46	440.63	417.15	54.83	53.94
PCNAP1	1.83667	-0.785869	1.38094	-0.564608	0.57234	0.680994	2	4	1	1	1.68	3.25	1.25	1.17
PCNP	280.667	0.235837	0.149129	1.58144	0.113778	0.17047	313	311	235	268	263.2	252.4	292.83	314.23
PCNT	622.156	-0.102183	0.104997	-0.973195	0.330457	0.433633	790	769	488	505	664.31	624.1	608.1	592.12
PCNX	326.413	0.388144	0.139782	2.77679	0.00548993	0.010466	321	364	293	320	269.93	295.41	365.11	375.21
PCNXL2	341.356	2.80534	0.157055	17.8525	2.76484e-71	4.33933e-70	105	101	483	506	88.29	81.97	601.87	593.29
PCNXL3	790.041	-0.755189	0.0967913	-7.80208	6.08953e-15	2.68385e-14	1197	1205	489	483	1006.55	977.94	609.34	566.33
PCOLCE	547.225	-3.64998	0.157591	-23.1275	2.44863e-118	6.60678e-117	1202	1254	61	72	1010.76	1017.71	76.01	84.42
PCOLCE2	49.3176	-3.5684	0.492956	-7.12869	1.01328e-12	4.06038e-12	116	105	6	6	97.54	85.21	7.48	7.04
PCOTH	1.22799	-0.0291068	1.49356	-0.0194901	0.98445	0.990472	2	1	1	1	1.68	0.81	1.25	1.17
PCP2	67.644	3.95755	0.413525	9.47228	2.73797e-21	1.54087e-20	6	13	103	108	5.05	10.55	128.35	126.63
PCP4	134.587	4.48637	0.330619	13.45	3.07866e-41	2.89054e-40	11	16	194	234	9.25	12.99	241.74	274.37
PCP4L1	97.0583	6.54435	0.657527	9.09332	9.60619e-20	5.14295e-19	2	2	164	154	1.68	1.62	204.36	180.57
PCSK1	167.011	1.59293	0.200945	7.92567	2.2692e-15	1.01636e-14	88	113	198	218	74	91.71	246.73	255.61
PCSK1N	2053.48	4.5285	0.0951077	47.5881	0	0	202	210	3062	3461	169.86	170.43	3815.57	4058.08
PCSK2	280.371	3.70374	0.199533	18.5278	1.23145e-76	2.08219e-75	42	54	398	466	35.32	43.82	495.95	546.39
PCSK4	72.9458	-0.395123	0.288993	-1.36713	0.171584	0.245588	91	110	55	49	76.52	89.27	68.54	57.45
PCSK5	19.4593	0.679367	0.536149	1.267	0.205155	0.287983	16	20	17	23	13.45	16.23	21.18	26.97
PCSK6	446.753	1.30478	0.125709	10.379	3.09022e-25	1.96072e-24	307	316	481	574	258.16	256.46	599.38	673.02
PCSK7	248.415	-0.144085	0.158542	-0.908804	0.363454	0.469643	301	331	183	208	253.11	268.63	228.04	243.88
PCSK9	294.913	-1.40619	0.15491	-9.07582	1.12825e-19	6.02686e-19	526	511	130	137	442.31	414.71	161.99	160.63
PCTP	67.8095	-1.74316	0.332112	-5.24194	1.58899e-07	4.684e-07	108	146	29	22	90.82	118.49	36.14	25.8
PCYOX1	321.997	-0.314576	0.141264	-2.22684	0.0259582	0.0441345	408	457	232	243	343.09	370.89	289.1	284.92
PCYOX1L	147.574	0.604175	0.204858	2.94923	0.00318566	0.00625621	151	132	140	155	126.98	107.13	174.45	181.74
PCYT1A	86.6011	-0.305673	0.262007	-1.1666	0.24337	0.333842	111	121	65	63	93.34	98.2	81	73.87
PCYT1B	106.485	1.84014	0.249575	7.36965	1.71075e-13	7.10057e-13	51	61	135	141	42.89	49.51	168.22	165.32
PCYT2	544.975	0.418011	0.110496	3.78303	0.00015493	0.000353409	538	592	503	529	452.4	480.45	626.79	620.26
PDAP1	522.441	-0.704102	0.115078	-6.11828	9.45896e-10	3.23554e-09	748	821	312	346	628.99	666.3	388.78	405.69
PDC	1.52112	0.396509	1.42865	0.277559	0.781351	0.848143	2	1	1	2	1.68	0.81	1.25	2.35
PDCD1	8.72442	-1.51414	0.835364	-1.79978	0.0718952	0.11254	12	20	5	2	10.09	16.23	6.23	2.35
PDCD10	61.2477	-1.16916	0.323936	-3.60701	0.000309741	0.000685742	94	112	32	30	79.04	90.9	39.88	35.18
PDCD11	449.454	-1.61624	0.131565	-12.2827	1.12183e-34	9.03066e-34	791	852	164	202	665.15	691.46	204.36	236.85
PDCD1LG2	3.8909	-0.999841	1.0947	-0.907379	0.364206	0.47036	6	7	2	2	5.05	5.68	2.49	2.35
PDCD2	179.579	-1.85923	0.204009	-9.10819	8.37664e-20	4.49733e-19	322	361	61	67	270.77	292.98	76.01	78.56
PDCD2L	56.0773	-0.753592	0.329171	-2.28867	0.0220988	0.038073	80	91	31	38	67.27	73.85	38.63	44.56
PDCD4	172.232	-0.564975	0.189774	-2.97692	0.00291163	0.00574295	246	252	107	123	206.86	204.52	133.33	144.22
PDCD5	137.924	-0.688291	0.220463	-3.12171	0.00179802	0.00364782	208	204	98	76	174.91	165.56	122.12	89.11
PDCD6	491.303	-0.764387	0.118492	-6.45075	1.11302e-10	4.00526e-10	745	753	280	323	626.47	611.11	348.91	378.72
PDCD6IP	464.366	-0.660116	0.12359	-5.34103	9.24193e-08	2.77506e-07	639	740	282	314	537.33	600.56	351.4	368.17
PDCD7	210.479	-0.410925	0.182458	-2.2521	0.0243159	0.0415622	304	277	164	134	255.63	224.8	204.36	157.12
PDCL	113.661	-0.320815	0.231926	-1.38321	0.1666	0.23912	142	164	86	81	119.41	133.1	107.16	94.97
PDCL2	1.3293	0.812205	1.47743	0.548298	0.583487	0.684023	1	1	2	1	0.84	0.81	2.49	1.17
PDCL3	39.5934	-0.606015	0.393538	-1.53945	0.123695	0.18375	61	55	20	32	51.29	44.64	24.92	37.52
PDDC1	585.668	0.593042	0.107943	5.49405	3.92826e-08	1.20794e-07	560	570	587	578	470.9	462.59	731.46	677.71
PDE10A	48.6199	1.46794	0.358076	4.09736	4.17882e-05	0.000100543	30	32	51	68	25.23	25.97	63.55	79.73
PDE11A	14.8973	-0.885293	0.630929	-1.40115	0.161169	0.232239	29	18	9	8	24.39	14.61	11.21	9.38
PDE12	130.283	-0.21295	0.215465	-0.988303	0.323004	0.426029	164	175	91	109	137.91	142.02	113.4	127.8
PDE1A	106.955	3.04898	0.28337	10.7344	7.01696e-27	4.63783e-26	28	27	161	155	23.55	21.91	200.62	181.74
PDE1B	354.461	4.84083	0.223273	21.5787	2.84718e-103	6.58069e-102	28	29	543	592	23.55	23.54	676.63	694.13
PDE1C	82.3137	2.11713	0.287898	7.34698	2.02741e-13	8.39472e-13	35	39	107	115	29.43	31.65	133.33	134.84
PDE2A	629.694	2.69116	0.116804	23.0341	2.12272e-117	5.65523e-116	202	206	872	934	169.86	167.18	1086.6	1095.13
PDE3A	89.3042	-1.20527	0.269016	-4.47828	7.52459e-06	1.94052e-05	152	150	45	44	127.82	121.74	56.07	51.59
PDE3B	109.237	-0.794746	0.237732	-3.34247	0.000830369	0.00175192	163	173	64	68	137.07	140.4	79.75	79.73
PDE4A	475.299	2.08304	0.126799	16.4254	1.2578e-60	1.68019e-59	208	231	596	679	174.91	187.47	742.68	796.14
PDE4B	294.068	1.86364	0.156345	11.918	9.53604e-33	7.34986e-32	157	149	390	373	132.02	120.92	485.98	437.35
PDE4C	29.5856	0.634179	0.44352	1.42981	0.152771	0.222087	24	32	25	35	20.18	25.97	31.15	41.04
PDE4D	112.101	0.0876164	0.230067	0.380833	0.703327	0.785385	132	131	97	94	111	106.32	120.87	110.22
PDE4DIP	929.944	2.83375	0.10182	27.8255	2.131e-170	9.34007e-169	280	273	1270	1433	235.45	221.56	1582.55	1680.22
PDE5A	54.1491	-0.386124	0.340822	-1.13279	0.257303	0.350674	71	78	29	49	59.7	63.3	36.14	57.45
PDE6A	2.94066	1.12563	1.20272	0.932391	0.351135	0.456079	3	1	3	4	2.52	0.81	3.74	4.69
PDE6B	77.7781	2.1858	0.307281	7.10588	1.19562e-12	4.77294e-12	40	27	95	117	33.64	21.91	118.38	137.18
PDE6C	1.73508	0.115548	1.38838	0.0832588	0.933646	0.966941	1	3	2	1	0.84	2.43	2.49	1.17
PDE6D	108.743	0.735455	0.23709	3.10194	0.00192255	0.0038839	106	91	111	114	89.14	73.85	138.32	133.67
PDE6G	3.65826	-0.0404029	1.09381	-0.0369298	0.970541	0.990472	5	4	2	4	4.2	3.25	2.49	4.69
PDE6H	1.3109	0.797366	1.47986	0.537134	0.591175	0.684023	1	1	1	2	0.84	0.81	1.25	2.35
PDE7A	122.411	-1.51063	0.238912	-6.31964	2.62167e-10	9.2385e-10	204	236	47	58	171.54	191.53	58.57	68.01
PDE7B	51.1994	0.82998	0.339281	2.44609	0.0144415	0.0257118	42	47	48	61	35.32	38.14	59.81	71.52
PDE8A	188.312	-0.194736	0.180544	-1.0786	0.280768	0.377874	237	250	134	157	199.29	202.89	166.98	184.09
PDE8B	168.025	1.88287	0.20156	9.33856	9.765e-21	5.40756e-20	79	94	215	223	66.43	76.29	267.91	261.47
PDE9A	65.5137	0.117127	0.300021	0.390401	0.69624	0.778594	81	71	52	61	68.11	57.62	64.8	71.52
PDF	53.3148	-1.41226	0.377233	-3.73993	0.000184073	0.000417184	110	78	16	32	92.5	63.3	19.94	37.52
PDGFA	336.1	0.613099	0.147141	4.16673	3.08994e-05	7.52007e-05	298	346	293	382	250.59	280.8	365.11	447.9
PDGFB	136.386	0.922347	0.213621	4.3175	1.57809e-05	3.94073e-05	102	126	142	154	85.77	102.26	176.95	180.57
PDGFC	45.5188	-1.74648	0.400136	-4.35626	1.32305e-05	3.33073e-05	97	73	19	15	81.57	59.24	23.68	17.59
PDGFD	10.1971	-0.470888	0.728511	-0.645885	0.518354	0.629156	11	18	7	7	9.25	14.61	8.72	8.21
PDGFRA	160.727	-0.16747	0.195444	-0.856855	0.391525	0.500576	202	210	113	138	169.86	170.43	140.81	161.81
PDGFRB	337.831	0.933812	0.138066	6.76338	1.3481e-11	5.10626e-11	269	293	347	388	226.2	237.79	432.4	454.94
PDGFRL	15.628	-1.0072	0.624675	-1.60945	0.107518	0.162035	28	23	5	12	23.55	18.67	6.23	14.07
PDHA1	523.041	-0.607711	0.113443	-5.35686	8.46806e-08	2.54913e-07	742	788	331	355	623.95	639.52	412.46	416.24
PDHA2	14.0413	-0.510288	0.643058	-0.793062	0.427742	0.537176	26	14	9	10	21.86	11.36	11.21	11.73
PDHB	256.815	-0.0552719	0.162643	-0.339836	0.73398	0.813197	294	340	222	194	247.22	275.93	276.63	227.47
PDHX	168.76	0.204798	0.193606	1.05782	0.290139	0.388609	204	175	148	151	171.54	142.02	184.42	177.05
PDIA2	505.627	3.01976	0.136694	22.0811	4.80447e-108	1.1657e-106	130	138	688	805	109.32	112	857.32	943.88
PDIA3	560.548	-1.58225	0.122284	-12.9376	2.7603e-38	2.42861e-37	1017	1019	201	264	855.19	826.99	250.47	309.54
PDIA3P	269.43	-1.74172	0.166527	-10.4557	1.38037e-25	8.84087e-25	505	500	94	111	424.65	405.78	117.13	130.15
PDIA4	1207.12	-2.75407	0.095226	-28.9144	7.87399e-184	3.8015e-182	2497	2595	257	258	2099.72	2106.02	320.25	302.51
PDIA5	80.5464	-3.99696	0.425976	-9.24787	2.29009e-20	1.25035e-19	185	183	7	8	155.57	148.52	8.72	9.38
PDIA6	806.101	-2.66685	0.116448	-22.8942	5.3034e-116	1.38004e-114	1653	1722	153	210	1390	1397.52	190.65	246.23
PDIK1L	62.6453	0.0320454	0.304398	0.105275	0.916158	0.953773	75	75	48	57	63.07	60.87	59.81	66.83
PDILT	2.8658	-1.54755	1.25829	-1.20301	0.228971	0.316555	4	7	1	1	3.36	5.68	1.25	1.17
PDK1	163.229	-2.66191	0.23891	-11.1232	9.67789e-29	6.70404e-28	316	368	40	33	265.72	298.66	49.84	38.69
PDK2	769.982	2.73823	0.107721	25.4143	1.75314e-142	6.06333e-141	244	241	1083	1134	205.18	195.59	1349.53	1329.63
PDK3	287.499	0.177833	0.150323	1.18301	0.236805	0.325988	335	318	230	276	281.7	258.08	286.6	323.61
PDK4	153.749	0.706908	0.206418	3.42461	0.00061569	0.00131873	151	131	168	147	126.98	106.32	209.35	172.36
PDLIM1	244.067	-3.17168	0.212303	-14.9098	2.84608e-50	3.16968e-49	546	518	40	40	459.13	420.39	49.84	46.9
PDLIM2	297.616	0.715743	0.145532	4.91809	8.73941e-07	2.43755e-06	275	270	290	323	231.25	219.12	361.37	378.72
PDLIM3	75.7844	1.89921	0.302256	6.279	3.40758e-10	1.19394e-09	31	46	103	95	26.07	37.33	128.35	111.39
PDLIM4	177.5	-0.565262	0.188217	-3.00306	0.00267279	0.00529934	262	251	110	127	220.31	203.7	137.07	148.91
PDLIM5	178.478	-0.0671415	0.188546	-0.356099	0.721766	0.802047	231	211	130	159	194.25	171.24	161.99	186.43
PDLIM7	359.498	-2.14346	0.151073	-14.1823	1.17838e-45	1.21032e-44	708	712	109	110	595.35	577.84	135.83	128.98
PDP1	337.164	2.52602	0.160413	15.7411	7.9111e-56	9.77174e-55	107	134	426	528	89.98	108.75	530.84	619.09
PDP2	96.6787	-0.251064	0.25616	-0.980077	0.327048	0.430071	142	112	71	75	119.41	90.9	88.47	87.94
PDPK1	372.805	1.40688	0.136005	10.3437	4.46766e-25	2.82432e-24	241	253	412	486	202.66	205.33	513.39	569.84
PDPN	102.599	-0.795973	0.247097	-3.22071	0.00127873	0.00264161	146	170	58	66	122.77	137.97	72.27	77.39
PDPR	340.115	-0.61166	0.14292	-4.27958	1.8725e-05	4.63966e-05	466	531	200	246	391.86	430.94	249.22	288.44
PDRG1	191.515	-0.126036	0.177912	-0.708414	0.478688	0.587397	237	247	150	153	199.29	200.46	186.92	179.39
PDS5A	406.858	-1.1301	0.132825	-8.50749	1.77743e-17	8.72971e-17	632	722	207	215	531.45	585.95	257.94	252.09
PDS5B	201.571	0.607822	0.17928	3.39034	0.000698059	0.00148446	177	210	181	223	148.84	170.43	225.54	261.47
PDSS1	31.0785	-1.76358	0.470462	-3.7375	0.000185861	0.000420886	59	58	9	14	49.61	47.07	11.21	16.42
PDSS2	58.5335	-0.977159	0.334602	-2.91904	0.00351106	0.00686124	107	81	30	35	89.98	65.74	37.38	41.04
PDXDC1	475.083	-0.688928	0.119709	-5.75486	8.67128e-09	2.78577e-08	676	745	291	311	568.45	604.62	362.62	364.65
PDXDC2	28.771	0.271628	0.445816	0.609312	0.542318	0.653861	29	34	29	23	24.39	27.59	36.14	26.97
PDXK	2077.45	1.09399	0.0696358	15.7101	1.2895e-55	1.5866e-54	1617	1591	2187	2502	1359.73	1291.21	2725.23	2933.64
PDXP	1236.8	1.83359	0.083714	21.9023	2.4714e-106	5.8911e-105	667	644	1517	1683	560.88	522.65	1890.34	1973.34
PDYN	14.5304	4.11974	0.865446	4.47561	7.61923e-06	1.96439e-05	2	1	23	23	1.68	0.81	28.66	26.97
PDZD11	111.393	-0.0736379	0.233652	-0.315158	0.752641	0.828515	128	149	81	99	107.63	120.92	100.93	116.08
PDZD2	384.02	3.47086	0.163065	21.2628	2.50731e-100	5.60446e-99	76	77	562	605	63.91	62.49	700.31	709.37
PDZD4	3078.98	4.5243	0.0802428	56.3624	0	0	295	325	4658	5117	248.06	263.76	5804.34	5999.76
PDZD7	110.376	3.48491	0.297284	11.6784	1.643e-31	1.23141e-30	22	21	163	173	18.5	17.04	203.11	202.85
PDZD8	176.958	0.635147	0.187788	3.38224	0.000718964	0.00152652	173	162	183	173	145.48	131.47	228.04	202.85
PDZD9	2.7415	1.46367	1.24064	1.16891	0.242442	0.332688	1	2	4	3	0.84	1.62	4.98	3.52
PDZK1	8.82774	0.684295	0.791194	0.864825	0.387135	0.496065	9	7	13	5	7.57	5.68	16.2	5.86
PDZK1IP1	2.15553	-0.353648	1.30695	-0.270165	0.787034	0.852123	3	3	2	1	2.52	2.43	2.49	1.17
PDZRN3	178.028	0.916431	0.188498	4.86161	1.16433e-06	3.21635e-06	156	142	178	208	131.18	115.24	221.81	243.88
PDZRN4	16.7388	4.77828	0.925433	4.63245	3.61366e-06	9.59507e-06	1	1	27	27	0.84	0.81	33.64	31.66
PEA15	3081.31	2.88689	0.0645652	44.7102	0	0	873	903	4281	4711	734.1	732.85	5334.56	5523.72
PEAR1	54.1985	0.924941	0.335899	2.75333	0.00589924	0.0111958	51	39	53	65	42.89	31.65	66.04	76.21
PEBP1	3542.02	1.90844	0.0582948	32.7373	4.60682e-235	3.0965e-233	1810	1796	4450	4813	1522.02	1457.58	5545.15	5643.32
PEBP4	9.68408	3.96425	1.00835	3.62508	0.000288876	0.000641747	1	1	10	21	0.84	0.81	12.46	24.62
PECAM1	45.9174	2.9304	0.417967	6.97742	3.00646e-12	1.17673e-11	13	12	64	71	10.93	9.74	79.75	83.25
PECI	161.411	-1.08208	0.201393	-5.3719	7.79129e-08	2.3521e-07	271	260	85	86	227.88	211.01	105.92	100.84
PECR	45.7445	-1.76922	0.397419	-4.44279	8.88006e-06	2.27466e-05	90	82	12	22	75.68	66.55	14.95	25.8
PEF1	439.578	0.552987	0.123896	4.46331	8.07017e-06	2.07447e-05	419	444	395	472	352.34	360.34	492.21	553.43
PEG10	2468.88	-0.54051	0.0688285	-7.85297	4.06304e-15	1.80493e-14	3298	3794	1597	1734	2773.28	3079.09	1990.03	2033.14
PEG3	1068.61	1.13327	0.0847527	13.3714	8.89064e-41	8.26578e-40	784	836	1205	1224	659.26	678.47	1501.55	1435.16
PELI1	116.387	0.802802	0.226538	3.54369	0.000394572	0.000864894	100	105	122	123	84.09	85.21	152.02	144.22
PELI2	123.018	0.902672	0.226675	3.98206	6.83218e-05	0.000161443	112	95	121	145	94.18	77.1	150.78	170.01
PELI3	467.806	2.9737	0.139783	21.2635	2.4733e-100	5.53495e-99	127	128	641	735	106.79	103.88	798.75	861.8
PELO	196.944	-1.12584	0.18682	-6.02526	1.68836e-09	5.67821e-09	319	336	88	117	268.25	272.69	109.66	137.18
PELP1	771.422	-0.139907	0.0976749	-1.43237	0.152037	0.221139	923	1037	573	643	776.15	841.6	714.02	753.93
PEMT	131.114	-0.693665	0.220259	-3.14896	0.00163851	0.00334491	190	203	72	94	159.77	164.75	89.72	110.22
PENK	63.7582	5.94574	0.676659	8.10792	5.14918e-16	2.36932e-15	1	3	107	101	0.84	2.43	133.33	118.42
PEPD	400.936	0.312309	0.126734	2.4643	0.013728	0.0245531	431	435	344	392	362.43	353.03	428.66	459.63
PER1	721.312	1.46652	0.101418	14.4597	2.17641e-47	2.30382e-46	475	452	848	906	399.43	366.83	1056.69	1062.3
PER2	174.893	0.852416	0.193767	4.39909	1.08706e-05	2.75856e-05	160	141	196	176	134.54	114.43	244.24	206.36
PER3	365.553	1.80571	0.14141	12.7677	2.48293e-37	2.12653e-36	200	193	431	512	168.18	156.63	537.07	600.33
PERP	321.434	-3.18106	0.185068	-17.1625	5.07248e-66	7.33197e-65	690	713	51	54	580.22	578.65	63.55	63.32
PES1	502.171	-1.2922	0.123441	-10.4672	1.22186e-25	7.84681e-25	818	910	249	232	687.85	738.53	310.28	272.02
PET112L	167.817	0.945513	0.194752	4.85479	1.20515e-06	3.32478e-06	149	128	176	190	125.29	103.88	219.31	222.78
PET117	26.6646	0.648579	0.459467	1.41153	0.158087	0.22835	24	26	28	26	20.18	21.1	34.89	30.49
PEX1	101.489	0.0144827	0.248051	0.0583859	0.953441	0.98098	105	140	80	89	88.29	113.62	99.69	104.35
PEX10	154.009	0.0223885	0.196827	0.113747	0.909438	0.948844	183	187	123	134	153.88	151.76	153.27	157.12
PEX11A	24.3567	-0.37533	0.491451	-0.763539	0.445142	0.55354	26	41	17	18	21.86	33.27	21.18	21.11
PEX11B	160.249	0.988468	0.201923	4.89503	9.82886e-07	2.7314e-06	112	148	174	179	94.18	120.11	216.82	209.88
PEX11G	17.2647	0.960002	0.567387	1.6913	0.0907789	0.139011	13	15	19	19	10.93	12.17	23.68	22.28
PEX12	59.6952	0.494648	0.315368	1.56848	0.116769	0.174484	53	67	52	64	44.57	54.38	64.8	75.04
PEX13	69.0692	-0.213645	0.294458	-0.725524	0.468131	0.577258	81	99	48	58	68.11	80.35	59.81	68.01
PEX14	318.399	0.592073	0.14302	4.13979	3.47616e-05	8.41695e-05	298	317	288	347	250.59	257.27	358.88	406.86
PEX16	206.125	0.664621	0.172362	3.85592	0.000115293	0.000266315	186	200	197	222	156.41	162.31	245.48	260.3
PEX19	377.285	0.309225	0.129746	2.38331	0.0171576	0.030175	393	423	342	349	330.47	343.29	426.17	409.21
PEX2	84.5998	-0.108415	0.268721	-0.403441	0.686624	0.769756	94	119	61	74	79.04	96.58	76.01	86.77
PEX26	194.859	0.802668	0.182738	4.39237	1.12121e-05	2.84217e-05	154	190	188	223	129.5	154.2	234.27	261.47
PEX3	39.9035	-0.7003	0.38825	-1.80307	0.071377	0.111821	55	65	27	23	46.25	52.75	33.64	26.97
PEX5	561.791	0.564468	0.110796	5.09466	3.49364e-07	1.00524e-06	521	577	518	593	438.11	468.28	645.48	695.3
PEX5L	109.073	3.08097	0.281995	10.8995	1.1593e-27	7.81163e-27	27	28	165	158	22.7	22.72	205.61	185.26
PEX6	419.138	0.324413	0.128417	2.52625	0.0115288	0.0209137	423	479	350	423	355.7	388.74	436.14	495.97
PEX7	25.7986	0.48203	0.466993	1.03221	0.301974	0.401886	23	29	23	27	19.34	23.54	28.66	31.66
PFAS	419.426	-1.58527	0.136503	-11.6115	3.60346e-31	2.67754e-30	738	786	184	162	620.58	637.89	229.28	189.95
PFDN1	187.652	0.588057	0.18208	3.22965	0.00123941	0.00256401	167	196	187	186	140.43	159.07	233.02	218.09
PFDN2	307.127	-0.260271	0.143659	-1.81171	0.0700306	0.109947	394	417	216	247	331.31	338.42	269.16	289.61
